gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,shar_o,amb_o,fun_o,intel_o,like_o,prob_o,met_o,age,field_cd,race,imprace,career_c,income,dec_o
0,0,27,6,25,15,20,20,15,5,6,4,3,6,8,6,4,1,34,10,2,6,9,22029.40298,0
0,0,33,6,22,22,15,15,5,21,6,5,5,5,6,6,4,1,34,10,2,6,9,35622.73374,0
0,0,25,6,20,20,20,20,10,10,5,5,6,6,7,5,9,1,34,10,2,6,9,40044.00629,0
0,0,33,6,19,19,19,19,19,5,7,5.786005659,6,6,8,7,6,1,34,10,2,6,9,36440.03016,0
0,0,27,2,20,20,20,25,5,10,7,5.0382581,9,9,7,7,7,1,26,8,4,1,9,61141,0
0,0,28,2,20,20,20,10,10,20,8,2,9,10,8,3,3,1,26,8,4,1,9,61141,0
0,0,32,2,18,10,30,10,10,22,8,4,7,7,8,8,3,1,26,8,4,1,9,61141,1
0,0,25,2,35,20,10,20,10,5,5,5,5,7,7,7,6,0,26,8,4,1,9,61141,1
0,1,25,4,20,30,10,15,0,25,6,4,3,8,4,7,7,1,26,8,4,1,9,61141,1
0,0,27,6,25,15,20,20,15,5,6,5,7,8,7,7,6,1,26,8,4,1,9,61141,1
0,0,33,6,22,22,15,15,5,21,8,10,9,10,8,9,6,1,26,8,4,1,9,61141,1
0,0,25,6,20,20,20,20,10,10,6,7,9,8,7,7,10,1,26,8,4,1,9,61141,1
0,0,33,6,19,19,19,19,19,5,7,4.221526887,8,5,7,5,6,1,26,8,4,1,9,61141,0
0,0,27,2,20,20,20,25,5,10,7,2.958483746,5.70457132,8,6,7,7,1,29,8,4,1,9,8607,1
0,0,28,2,20,20,20,10,10,20,8,7,9,9,9,7,5,1,29,8,4,1,9,8607,1
0,0,32,2,18,10,30,10,10,22,9,4,6,7,7,8,4,1,29,8,4,1,9,8607,1
0,0,25,2,35,20,10,20,10,5,8,5,5.743462603,7,6,5,5,1,29,8,4,1,9,8607,1
0,1,25,4,20,30,10,15,0,25,5,3,4,5,5,5,6,1,29,8,4,1,9,8607,1
0,0,27,6,25,15,20,20,15,5,6,5,7,8,7,7,6,1,29,8,4,1,9,8607,1
0,0,33,6,22,22,15,15,5,21,2,9,9,9,7,8,7,1,29,8,4,1,9,8607,1
0,0,25,6,20,20,20,20,10,10,8,8,8,8,8,8,9,1,29,8,4,1,9,8607,1
0,0,33,6,19,19,19,19,19,5,7,5.830859252,7,6,7,7,5,1,29,8,4,1,9,8607,0
0,0,27,2,20,20,20,25,5,10,7,7,7,8,8,8,7,1,26,3,3,3,9,17426.79675,1
0,0,28,2,20,20,20,10,10,20,8,1,3,5,7,4,2,1,26,3,3,3,9,28288.1325,0
0,0,32,2,18,10,30,10,10,22,9,6,7,7,8,7,2,1,26,3,3,3,9,7136.794438,0
0,0,25,2,35,20,10,20,10,5,8,2.978941257,5,7,7,7,5,1,26,3,3,3,9,39624.44649,1
0,0,25,4,20,30,10,15,0,25,8,5,3,6,6,7,5,1,26,3,3,3,9,1074.486385,1
0,0,27,6,25,15,20,20,15,5,8,5,6,6,7,8,5,1,26,3,3,3,9,47530.95853,1
0,0,33,6,22,22,15,15,5,21,9,8,7,9,9,9,7,1,26,3,3,3,9,46534.35329,1
0,0,25,6,20,20,20,20,10,10,7,8,7,8,7,7,9,1,26,3,3,3,9,41035.22416,1
0,0,33,6,19,19,19,19,19,5,8,8,8,8,8,8,7,1,26,3,3,3,9,33386.34017,1
1,0,22,6,20,20,20,10,10,20,4,2,8,7,9,5,2,1,27,16,2,2,9,10358.18031,0
1,1,23,2,15,15,20,20,20,10,6,5,5,5,6,5,3,1,27,16,2,2,9,39138.75223,1
1,0,24,4,15,20,15,20,15,15,6,5,7,6,8,7,7,1,27,16,2,2,9,37170.61226,1
1,1,34,2,10,20,20,20,20,10,4,0,1,2,4,2,0,1,27,16,2,2,9,34247.5712,0
1,1,27,2,15,20,20,15,15,15,8,7,9,8,9,7,7,1,27,16,2,2,9,53100.08248,1
1,0,26,4,10,30,30,10,10,10,7,7,5,7,7,7,4,1,27,16,2,2,9,47893.63319,1
1,0,29,4,90,2,2,2,2,2,5,6,6,7,8,7,7,1,27,16,2,2,9,21515.90741,1
1,0,26,3,20,20,25,20,5,10,4,7,2,3,7,6,5,1,27,16,2,2,9,24623.67189,1
1,0,22,6,20,20,20,10,10,20,7,5,9,7,8,7,4,1,28,8,2,8,7,59335.83857,1
1,1,23,2,15,15,20,20,20,10,6,6,7,6,7,6,4,1,28,8,2,8,7,8072.763024,0
1,0,24,4,15,20,15,20,15,15,7,9,9,9,7,8,8,1,28,8,2,8,7,31424.95898,1
1,1,34,2,10,20,20,20,20,10,7,5,7,6,6,6,6,0,28,8,2,8,7,41774.11925,1
1,1,27,2,15,20,20,15,15,15,8,8,9,8,9,8,7,1,28,8,2,8,7,53276.92481,1
1,1,34,2,10,25,20,20,5,20,7,7,8,7,6,6,2,1,28,8,2,8,7,36815.05439,0
1,0,26,4,10,30,30,10,10,10,7,5,5,6,6,6,6,1,28,8,2,8,7,37720.47093,1
1,0,29,4,90,2,2,2,2,2,5,5,7,6,8,6,6,1,28,8,2,8,7,15254.53821,0
1,0,26,3,20,20,25,20,5,10,3,5,9,5,6,7,5,1,28,8,2,8,7,26431.96282,1
1,0,22,6,20,20,20,10,10,20,4,7,6,6,10,6,2,1,32,7,2,1,7,61376.3005,0
1,1,23,2,15,15,20,20,20,10,2,3,8,4,8,3,2,1,32,7,2,1,7,49861.32484,0
1,0,24,4,15,20,15,20,15,15,4,5,9,3,9,7,7,1,32,7,2,1,7,31238.28104,0
1,1,34,2,10,20,20,20,20,10,6,4.281510313,10,8,9,7,7,1,32,7,2,1,7,45424.99889,1
1,1,27,2,15,20,20,15,15,15,8,8,10,9,10,7,8,1,32,7,2,1,7,33440.96265,1
1,1,34,2,10,25,20,20,5,20,7,7,7,8,9,8,6,1,32,7,2,1,7,26156.36459,1
1,0,26,4,10,30,30,10,10,10,5,3,6,5,6,6,4,1,32,7,2,1,7,43671.59698,0
1,0,29,4,90,2,2,2,2,2,4,5,8,7,10,6,4,1,32,7,2,1,7,21398.71999,0
1,0,26,3,20,20,25,20,5,10,3,7,2,2,6,3,4,1,32,7,2,1,7,38337.52917,0
1,0,22,6,20,20,20,10,10,20,4,2,6,5,7,4,1,0,25,10,2,7,7,41476,0
1,1,23,2,15,15,20,20,20,10,3,4,4,4,5,3,2,1,25,10,2,7,7,41476,0
1,0,24,4,15,20,15,20,15,15,4,7,7,5,5,6,6,1,25,10,2,7,2,41476,0
1,1,34,2,10,20,20,20,20,10,2,2,3,2,5,3,2,0,25,10,2,7,2,41476,0
1,1,27,2,15,20,20,15,15,15,7,6,10,9,9,7,8,1,25,10,2,7,2,41476,0
1,1,34,2,10,25,20,20,5,20,5,6,5,7,7,7,6,1,25,10,2,7,2,41476,0
1,0,26,4,10,30,30,10,10,10,4,4,5,5,4,5,2,1,25,10,2,7,2,41476,0
1,0,29,4,90,2,2,2,2,2,4,4,6,6,8,6,5,1,25,10,2,7,2,41476,0
1,0,26,3,20,20,25,20,5,10,4,9.676475646,7.653311541,6,8,6,6,1,25,10,2,7,2,41476,1
1,0,23,2,15,15,20,20,20,10,3,2,5,5,7,4,3,1,25,10,4,1,2,41264.68389,0
1,1,24,4,15,20,15,20,15,15,3,3,7,4,7,6,7,1,25,10,4,1,2,27789.13887,0
1,0,34,2,10,20,20,20,20,10,6,2,8,6,8,5,5,0,25,10,4,1,2,32555.51356,0
1,0,27,2,15,20,20,15,15,15,5,5,7,5,8,6,6,1,25,10,4,1,2,22522.42208,0
1,0,34,2,10,25,20,20,5,20,6,7,6,5,8,6,7,1,25,10,4,1,2,44344.31042,0
1,1,26,4,10,30,30,10,10,10,4,3,7,4,5,4,2,1,25,10,4,1,2,32552.14942,0
1,1,29,4,90,2,2,2,2,2,5,7,6,9,10,8,6,1,25,10,4,1,2,41615.74485,0
1,0,26,3,20,20,25,20,5,10,1,3,2,2,6,2,3,1,25,10,4,1,2,18093.64834,0
1,1,22,6,20,20,20,10,10,20,5,2,6,8,6,6,3,1,27,8,6,1,2,49841,0
1,0,23,2,15,15,20,20,20,10,7,7,7,8,6,7,4,1,27,8,6,1,2,49841,1
1,0,24,4,15,20,15,20,15,15,7,6,9,8,6,7,7,1,27,8,6,1,2,49841,1
1,0,34,2,10,20,20,20,20,10,7,8,6,6,7,7,6,1,27,8,6,1,2,49841,1
1,0,27,2,15,20,20,15,15,15,9,7,9,8,9,8,7,1,27,8,6,1,2,49841,1
1,0,34,2,10,25,20,20,5,20,8,6,9,8,7,8,4,1,27,8,6,1,2,49841,1
1,0,26,4,10,30,30,10,10,10,5,5,6,7,5,6,4,1,27,8,6,1,2,49841,0
1,0,29,4,90,2,2,2,2,2,10,5,7,9,8,7,6,1,27,8,6,1,2,49841,1
1,0,26,3,20,20,25,20,5,10,5,3,10,7,6,7,6,1,27,8,6,1,2,49841,1
1,1,22,6,20,20,20,10,10,20,4,8,9,8,7,7,5,1,33,8,6,2,2,49603.08115,0
1,0,23,2,15,15,20,20,20,10,2,2,5,2,5,2,2,1,33,8,6,2,2,24054.65617,0
1,0,24,4,15,20,15,20,15,15,4,4,9,5,7,5,6,1,33,8,6,2,6,20860.45128,0
1,0,34,2,10,20,20,20,20,10,3,2,3,4,8,2,0,0,33,8,6,2,6,38330.62831,0
1,0,27,2,15,20,20,15,15,15,6,6,10,8,9,7,6,1,33,8,6,2,6,16592.55066,0
1,0,34,2,10,25,20,20,5,20,6,5,8,6,8,6,7,1,33,8,6,2,6,49945.0022,0
1,0,26,4,10,30,30,10,10,10,5,6,7,5,6,6,3,1,33,8,6,2,6,49366.4244,0
1,0,29,4,90,2,2,2,2,2,5,5,10,6,9,6,6,1,33,8,6,2,6,69580.96218,0
1,0,26,3,20,20,25,20,5,10,3,4.117394635,10,6,7.268715362,4,5,0,33,8,6,2,6,37204.47739,0
1,1,22,6,20,20,20,10,10,20,7,7,8,5,8,5,3,1,25,6,6,1,6,47930.52617,1
1,0,23,2,15,15,20,20,20,10,3,5,9,6,7,5,4,1,25,6,6,1,6,39453.2933,0
1,0,24,4,15,20,15,20,15,15,7,8,7,6,7,7,8,1,25,6,6,1,6,56630.90344,1
1,0,34,2,10,20,20,20,20,10,6,9,10,8,10,8,9,0,25,6,6,1,6,33791.26042,1
1,0,27,2,15,20,20,15,15,15,9,10,10,9,9,9,8,1,25,6,6,1,6,46809.06421,1
1,0,34,2,10,25,20,20,5,20,7,7,8,7,9,7,5,1,25,6,6,1,6,29437.21093,1
1,0,26,4,10,30,30,10,10,10,7,7,5,6,5,6,5,1,25,6,6,1,6,41191.3091,1
1,0,29,4,90,2,2,2,2,2,8,9,10,9,10,8,7,1,25,6,6,1,6,54441.18904,1
1,0,26,3,20,20,25,20,5,10,7,7,9,6,7,7,6,1,25,6,6,1,6,41573.01245,1
1,1,22,6,20,20,20,10,10,20,5,5,8.528002097,4,7,6,4,1,33,7,6,2,6,18208.64267,1
1,0,23,2,15,15,20,20,20,10,5,5,8,7,8,5,6,1,33,7,6,2,6,12002.87864,0
1,0,24,4,15,20,15,20,15,15,5,5,5,7,6,7,7,1,33,7,6,2,7,45532.966,0
1,0,34,2,10,20,20,20,20,10,2,4.7869657,8.781847949,5,10,5,4,0,33,7,6,2,7,53420.39939,0
1,0,27,2,15,20,20,15,15,15,6,6,7,6,8,6,6,1,33,7,6,2,7,47971.97192,0
1,0,34,2,10,25,20,20,5,20,5,7,6,6,8,6,6,1,33,7,6,2,7,16413.76301,0
1,0,26,4,10,30,30,10,10,10,5,3,4,4,5,5,2,1,33,7,6,2,7,61435.4701,0
1,0,29,4,90,2,2,2,2,2,7,5,8,6,9,6,4,1,33,7,6,2,7,35242.55236,0
1,0,26,3,20,20,25,20,5,10,3,7,3,5,7,6,6,1,33,7,6,2,7,37594.06587,1
0,0,29,2,30,25,18,18,4,5,4,3,6,7,8,6,2,1,28,13,3,1,7,57453.40491,0
0,1,24,3,30,10,20,20,10,10,7,7,8,9,8,9,10,1,28,13,3,1,7,56243.08845,1
0,0,21,2,25,10,25,5,10,25,7,7,6,6,8,7,7,1,28,13,3,1,6,70110.36056,1
0,0,26,2,24,16,28,14,8,10,6,8,9,7,8,8,7,1,28,13,3,1,6,13041.77656,1
0,0,25,2,60,20,0,20,0,0,6,7.410896461,4.653509432,6,7,6,1,1,28,13,3,1,6,13170.56192,0
0,0,32,2,25,15,20,25,10,5,7,8,8,7,8,8,5,1,28,13,3,1,6,49988.13788,1
0,0,25,2,27,15,28,10,10,10,6.5,4,8,10,9,3,6,1,28,13,3,1,6,46141.45395,0
0,0,25,2,25,20,30,15,5,5,7,5,8,7,7,5,2,1,28,13,3,1,6,19884.65161,0
0,0,27,2,20,20,20,15,5,20,10,5,5,8,8,8,6,1,28,13,3,1,6,56470.34523,1
0,0,23,1,25,15,20,20,10,10,7,7,8,7,7,7,2,1,28,13,3,1,6,38929.39226,1
0,0,27,4,50,10,10,10,10,10,9,9,9,9,9,9,9,1,28,13,3,1,6,63524.89547,1
0,0,27,2,25,20,25,20,10,0,7,6.910281781,5.682287267,7,7.592703872,7,3,1,28,13,3,1,7,22810.425,0
0,0,24,6,20,20,25,25,5,5,5,4,4,5,5,4.5,8,1,28,13,3,1,7,43015.71715,1
0,0,22,2,10,15,25,15,15,20,9,5.863072223,9,7,8,4,3,1,28,13,3,1,7,39809.32781,0
0,0,22,4,35,40,5,5,7,8,7,4.508331179,6,7,7,6,6,1,28,13,3,1,7,39331.56007,1
0,0,27,2,20,20,15,25,10,10,4,5,5,8,5,5,3,1,28,13,3,1,7,28624.14961,0
0,0,28,4,20,30,10,20,0,20,7,2,7,5,6,5,3,1,28,13,3,1,7,58609.98449,0
0,0,34,2,30,10,30,10,5,15,8,4,4,5,6,3,3,1,28,13,3,1,7,45410.4251,0
0,0,27,4,20,20,15,15,12,18,6,7,8,9,8,7,6,1,28,13,3,1,7,55619.817,1
0,0,28,1,20,18,20,17,10,15,6,5,6,6,6,7,7,1,28,13,3,1,7,23395.4854,0
0,1,28,3,23,18,21,18,10,10,8,8,7,8,7,8,8,1,28,13,3,1,2,17989.78678,1
0,0,29,2,30,25,18,18,4,5,1,4,7,5,8,3,2,1,33,3,4,1,2,43345.15014,0
0,0,24,3,30,10,20,20,10,10,5,8,7,7,8,6,7,1,33,3,4,1,2,75945.54176,1
0,0,21,2,25,10,25,5,10,25,6,7,6,5,7,6,7,1,33,3,4,1,2,49621.83415,1
0,0,26,2,24,16,28,14,8,10,4,3,6,2,7,5,4,1,33,3,4,1,2,31345.05158,0
0,0,25,2,60,20,0,20,0,0,5,5.373697197,6,5,7,6,1,1,33,3,4,1,2,27603.15465,0
0,0,32,2,25,15,20,25,10,5,5,3,8,5,7,5,3,1,33,3,4,1,2,39934.04557,0
0,0,25,2,27,15,28,10,10,10,4,4,6,4,7,3,4,1,33,3,4,1,2,29986.63182,0
0,0,25,2,25,20,30,15,5,5,2,2,7,3,7,4,4,1,33,3,4,1,2,30601.8038,0
0,0,27,2,20,20,20,15,5,20,3,4,5,4,8,4,2,1,33,3,4,1,2,40993.56398,0
0,0,23,1,25,15,20,20,10,10,6,6,3.097239955,6,9,7,2,1,33,3,4,1,2,52055.13345,0
0,1,27,4,50,10,10,10,10,10,3,1,6,6,3,1,1,1,33,3,4,1,2,30769.25632,0
0,0,27,2,25,20,25,20,10,0,2,5.320444768,8.005182243,3,7.564584046,2,1,1,33,3,4,1,2,18096.23701,0
0,0,24,6,20,20,25,25,5,5,5,4,4,4,5,4.5,8,1,33,3,4,1,2,38534.07273,1
0,0,22,2,10,15,25,15,15,20,6,-0.500004047,5.9342461,5.953924621,5.949938562,3,2,1,33,3,4,1,2,31607.31756,0
0,1,22,4,35,40,5,5,7,8,4,3.147804189,4,4,6,4,5,1,33,3,4,1,2,67218.35662,0
0,0,27,2,20,20,15,25,10,10,3,5,4,4,6,4,2,1,33,3,4,1,2,21007.05715,0
0,1,28,4,20,30,10,20,0,20,2,2,6,2,6,3,2,1,33,3,4,1,2,36297.06279,0
0,0,34,2,30,10,30,10,5,15,2,4,5,5,6,4,3,1,33,3,4,1,7,24394.29786,0
0,1,27,4,20,20,15,15,12,18,5,6,6,7,8,7,7,1,33,3,4,1,7,24846.8525,1
0,0,28,1,20,18,20,17,10,15,4,7,7,6,8,8,6,1,33,3,4,1,7,36974.89056,1
0,0,28,3,23,18,21,18,10,10,4,8,5,6,7,6,6,1,33,3,4,1,7,40981.28968,0
0,1,29,2,30,25,18,18,4,5,8,5,8,7,9,8,3,1,22,7,2,8,7,37240,1
0,0,24,3,30,10,20,20,10,10,6,3,9,6,10,5,8,1,22,7,2,8,7,37240,0
0,1,21,2,25,10,25,5,10,25,5,6,5,6,6,5,6,1,22,7,2,8,7,37240,1
0,1,26,2,24,16,28,14,8,10,3,4,6,3,10,5,6,1,22,7,2,8,7,37240,0
0,1,25,2,60,20,0,20,0,0,6,6.688574118,4.861122882,6,7,7,2,1,22,7,2,8,7,37240,0
0,1,32,2,25,15,20,25,10,5,6,3,8,7,8,6,3,1,22,7,2,8,1,37240,0
0,1,25,2,27,15,28,10,10,10,6,4,8,7,8,3,6,1,22,7,2,8,1,37240,0
0,1,25,2,25,20,30,15,5,5,3,6,6,6,8,3,1,1,22,7,2,8,1,37240,0
0,1,27,2,20,20,20,15,5,20,6,5,5,6,7,7,4,1,22,7,2,8,1,37240,1
0,0,23,1,25,15,20,20,10,10,7,5,7,7,7,7,5,1,22,7,2,8,1,37240,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,9,9,1,22,7,2,8,1,37240,1
0,1,27,2,25,20,25,20,10,0,3,1.068119099,7,4,5.36200355,3,1,1,22,7,2,8,1,37240,0
0,0,24,6,20,20,25,25,5,5,8,8,8,8,8,8,8,1,22,7,2,8,1,37240,1
0,1,22,2,10,15,25,15,15,20,7,6,8,6.830930556,9,4,2,1,22,7,2,8,1,37240,0
0,0,22,4,35,40,5,5,7,8,8,9,7,8,7,8,8,1,22,7,2,8,2,37240,1
0,1,27,2,20,20,15,25,10,10,5,5,5,5,7,5,5,1,22,7,2,8,2,37240,0
0,0,28,4,20,30,10,20,0,20,5,5,6,7,8,8,5,1,22,7,2,8,2,37240,1
0,1,34,2,30,10,30,10,5,15,3,4,6,5,6,4,4,1,22,7,2,8,2,37240,0
0,0,27,4,20,20,15,15,12,18,6,7,7,7,8,7,6,1,22,7,2,8,2,37240,1
0,0,28,1,20,18,20,17,10,15,5,4,4,4,7,5,4,1,22,7,2,8,2,37240,0
0,0,28,3,23,18,21,18,10,10,6,6,5,6,8,6,6,1,22,7,2,8,2,37240,0
0,0,29,2,30,25,18,18,4,5,6,8,4,8,5,5,1,1,26,10,4,3,2,36594,0
0,0,24,3,30,10,20,20,10,10,2,4,6,4,6,4,3,1,26,10,4,3,2,36594,0
0,0,21,2,25,10,25,5,10,25,5,5,5,5,6,5,5,1,26,10,4,3,2,36594,1
0,0,26,2,24,16,28,14,8,10,7,6,4,5,5,5,3,1,26,10,4,3,2,36594,0
0,0,25,2,60,20,0,20,0,0,6,3.625005844,5,4,6,6,0,1,26,10,4,3,2,36594,0
0,0,32,2,25,15,20,25,10,5,7,2,5,5,5,5,3,1,26,10,4,3,2,36594,0
0,0,25,2,27,15,28,10,10,10,5,4,6,3,7,2,6,1,26,10,4,3,2,36594,0
0,0,25,2,25,20,30,15,5,5,8,7,6,5,8,6,2,1,26,10,4,3,2,36594,1
0,0,27,2,20,20,20,15,5,20,5,2,5,3,4,6,3,1,26,10,4,3,2,36594,0
0,0,23,1,25,15,20,20,10,10,6,5,5,5,7,5,2,1,26,10,4,3,2,36594,0
0,1,27,4,50,10,10,10,10,10,9,9,9,9,9,9,6,1,26,10,4,3,2,36594,1
0,0,27,2,25,20,25,20,10,0,7,4.946621931,5.166774716,8,4.51966627,8,5,1,26,10,4,3,7,36594,1
0,0,24,6,20,20,25,25,5,5,3,3,3,3,3,3,3,1,26,10,4,3,7,36594,1
0,0,22,2,10,15,25,15,15,20,7,7,8,5.30387725,7,4,4,1,26,10,4,3,7,36594,0
0,1,22,4,35,40,5,5,7,8,7,9,6,5,5,7,6,1,26,10,4,3,7,36594,1
0,0,27,2,20,20,15,25,10,10,5,5,5,4,3,5,5,1,26,10,4,3,7,36594,0
0,1,28,4,20,30,10,20,0,20,7,3,7,4,7,4,3,1,26,10,4,3,7,36594,0
0,0,34,2,30,10,30,10,5,15,3,5,4,4,6,4,4,1,26,10,4,3,7,36594,0
0,1,27,4,20,20,15,15,12,18,5,6,7,7,8,6,6,1,26,10,4,3,7,36594,1
0,0,28,1,20,18,20,17,10,15,5,4,6,4,8,5,4,1,26,10,4,3,7,36594,0
0,0,28,3,23,18,21,18,10,10,5,4,5,5,6,5,4,1,26,10,4,3,7,36594,0
0,0,29,2,30,25,18,18,4,5,7,8,5,5,8,7,1,1,24,4,4,6,7,62997,0
0,0,24,3,30,10,20,20,10,10,4,1.760716861,9,5,8,6,7,1,24,4,4,6,7,62997,0
0,0,21,2,25,10,25,5,10,25,6,6,5,6,7,6,6,1,24,4,4,6,7,62997,1
0,0,26,2,24,16,28,14,8,10,7,8,8,7,9,8,7,1,24,4,4,6,7,62997,1
0,0,25,2,60,20,0,20,0,0,7,7.051579522,7.29659687,7,7,7,2,1,24,4,4,6,7,62997,0
0,0,32,2,25,15,20,25,10,5,8,3,8,7,8,7,5,1,24,4,4,6,7,62997,1
0,0,25,2,27,15,28,10,10,10,7,6,9,6,8,6,6,1,24,4,4,6,7,62997,1
0,0,25,2,25,20,30,15,5,5,7,6,7,7,8,7,3,1,24,4,4,6,7,62997,1
0,0,27,2,20,20,20,15,5,20,7,2,10,3,7,3,2,1,24,4,4,6,2,62997,0
0,0,23,1,25,15,20,20,10,10,8,7,7,7,7,7,7,1,24,4,4,6,2,62997,1
0,1,27,4,50,10,10,10,10,10,9,9,9,9,9,6,6,1,24,4,4,6,2,62997,1
0,0,27,2,25,20,25,20,10,0,7,7,6,6,8.129876285,8,4,1,24,4,4,6,2,62997,1
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,1,24,4,4,6,2,62997,1
0,0,22,2,10,15,25,15,15,20,6,8,5.349237089,7,7,5,3,1,24,4,4,6,2,62997,1
0,1,22,4,35,40,5,5,7,8,6,5,5,6,6,6,6,1,24,4,4,6,2,62997,1
0,0,27,2,20,20,15,25,10,10,6,5,5,6,6,6,3,1,24,4,4,6,2,62997,1
0,1,28,4,20,30,10,20,0,20,6,7,7,8,8,7,6,1,24,4,4,6,2,62997,1
0,0,34,2,30,10,30,10,5,15,7,8,6,7,8,7,5,0,24,4,4,6,10,62997,1
0,1,27,4,20,20,15,15,12,18,5,6,6,7,8,6,7,1,24,4,4,6,10,62997,1
0,0,28,1,20,18,20,17,10,15,6,4,6,5,7,6,5,1,24,4,4,6,10,62997,1
0,0,28,3,23,18,21,18,10,10,6,4,7,6,9,6,5,1,24,4,4,6,10,62997,0
0,1,29,2,30,25,18,18,4,5,7,1,8,5,7,6,1,1,24,9,2,5,10,46608,0
0,0,24,3,30,10,20,20,10,10,6,8,8,8,8,7,6,1,24,9,2,5,10,46608,0
0,1,21,2,25,10,25,5,10,25,6,7,6,5,7,6,7,1,24,9,2,5,10,46608,1
0,1,26,2,24,16,28,14,8,10,6,6,3,5,4,5,4,1,24,9,2,5,10,46608,0
0,1,25,2,60,20,0,20,0,0,7,8,6.939813434,6,6,7,2,1,24,9,2,5,10,46608,0
0,1,32,2,25,15,20,25,10,5,5,4.159812512,5,5,5,5,4,1,24,9,2,5,2,46608,0
0,1,25,2,27,15,28,10,10,10,8,4,5,7,7,4,4,1,24,9,2,5,2,46608,0
0,1,25,2,25,20,30,15,5,5,6,7,5,6,6,5,2,1,24,9,2,5,2,46608,0
0,1,27,2,20,20,20,15,5,20,6,7,6,5,5,8,6,1,24,9,2,5,2,46608,1
0,0,23,1,25,15,20,20,10,10,8,7,8,8,8,7,6,1,24,9,2,5,2,46608,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,9,6,1,24,9,2,5,2,46608,1
0,1,27,2,25,20,25,20,10,0,7,7,8.348343069,8,6.873070517,7,5,1,24,9,2,5,2,46608,1
0,0,24,6,20,20,25,25,5,5,8,8,8,8,8,8,9,1,24,9,2,5,2,46608,1
0,1,22,2,10,15,25,15,15,20,7,4.186084224,8.397737025,7.519614698,8,5,2,1,24,9,2,5,2,46608,0
0,0,22,4,35,40,5,5,7,8,8,6,6,6,7,7,6,1,24,9,2,5,2,46608,1
0,1,27,2,20,20,15,25,10,10,4,5,6,5,6,5,2,1,24,9,2,5,2,46608,0
0,0,28,4,20,30,10,20,0,20,7,5,6,6,6,7,5,1,24,9,2,5,2,46608,1
0,1,34,2,30,10,30,10,5,15,6,6,6,7,7,5,4,1,24,9,2,5,2,46608,1
0,0,27,4,20,20,15,15,12,18,6,6,6,6,6,6,5,1,24,9,2,5,2,46608,1
0,0,28,1,20,18,20,17,10,15,9,5,10,7,7,8,7,1,24,9,2,5,2,46608,1
0,0,28,3,23,18,21,18,10,10,7,5,5,6,6,6,7,1,24,9,2,5,2,46608,0
0,0,29,2,30,25,18,18,4,5,8,6,8,8,8,7,2,1,25,9,6,1,2,37881,0
0,0,24,3,30,10,20,20,10,10,7,6,7,6,5,8,6,1,25,9,6,1,2,37881,0
0,0,21,2,25,10,25,5,10,25,7,7,6,5,6,8,6,1,25,9,6,1,2,37881,1
0,0,26,2,24,16,28,14,8,10,6,5,8,8,9,7,5,1,25,9,6,1,2,37881,1
0,0,25,2,60,20,0,20,0,0,8,2.258065099,8.162065255,8,8,8,3,1,25,9,6,1,2,37881,1
0,0,32,2,25,15,20,25,10,5,5,3.80400006,7,7,7,5,4,1,25,9,6,1,2,37881,0
0,0,25,2,27,15,28,10,10,10,7,4,5,7,8,4,3,1,25,9,6,1,2,37881,0
0,0,25,2,25,20,30,15,5,5,8,6,6,9,8,9,3,1,25,9,6,1,2,37881,1
0,0,27,2,20,20,20,15,5,20,5,4,7,6,6,7,6,1,25,9,6,1,2,37881,1
0,0,23,1,25,15,20,20,10,10,8,7,8,8,8,8,6,1,25,9,6,1,2,37881,1
0,0,27,4,50,10,10,10,10,10,10,6,9,9,9,10,6,1,25,9,6,1,2,37881,1
0,0,27,2,25,20,25,20,10,0,7,6.52421039,7.188354288,9,7,8,4,1,25,9,6,1,2,37881,1
0,1,24,6,20,20,25,25,5,5,7,7,7,7,7,6.5,7,1,25,9,6,1,2,37881,1
0,0,22,2,10,15,25,15,15,20,8,8,6.109686462,6.386789794,8,5,3,1,25,9,6,1,2,37881,1
0,0,22,4,35,40,5,5,7,8,8,4,4,4,5,5,5,1,25,9,6,1,2,37881,1
0,0,27,2,20,20,15,25,10,10,5,5,5,5,5,4,2,1,25,9,6,1,2,37881,0
0,0,28,4,20,30,10,20,0,20,7,2,7,2,7,6,3,1,25,9,6,1,2,37881,0
0,0,34,2,30,10,30,10,5,15,7,4,6,6,7,6,5,1,25,9,6,1,2,37881,1
0,0,27,4,20,20,15,15,12,18,5,6,6,7,8,6,5,1,25,9,6,1,2,37881,1
0,0,28,1,20,18,20,17,10,15,7,7,6,9,8,9,7,1,25,9,6,1,2,37881,1
0,0,28,3,23,18,21,18,10,10,5,7,6,8,7,6,7,1,25,9,6,1,2,37881,0
0,1,29,2,30,25,18,18,4,5,4,4,8,6,8,4,1,1,25,10,2,2,2,48944,0
0,0,24,3,30,10,20,20,10,10,8,5,6,5,8,5,2,1,25,10,2,2,2,48944,0
0,1,26,2,24,16,28,14,8,10,10,10,10,10,10,10,10,1,25,10,2,2,2,48944,1
