gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,shar_o,amb_o,fun_o,intel_o,like_o,prob_o,met_o,age,field_cd,race,imprace,career_c,income,dec_o
0,1,27,2,20,20,15,25,10,10,3,5,3,3,5,4,3,1,26,6,2,1,2,31432,0
0,0,28,4,20,30,10,20,0,20,8,7,6,5,5,7,4,1,26,6,2,1,2,31432,1
0,1,34,2,30,10,30,10,5,15,3,4,7,5,7,3,2,1,26,6,2,1,2,31432,0
0,0,27,4,20,20,15,15,12,18,5,6,6,6,7,5,5,1,26,6,2,1,2,31432,1
0,0,28,1,20,18,20,17,10,15,6,4,7,7,10,7,7,1,26,6,2,1,2,31432,1
0,0,28,3,23,18,21,18,10,10,5,3,6,6,7,5,5,1,26,6,2,1,2,31432,0
0,1,29,2,30,25,18,18,4,5,5,9,8,4,9,7,4,1,32,1,2,3,2,73073,0
0,0,24,3,30,10,20,20,10,10,4,2,4,0,2,2,4,1,32,1,2,3,2,73073,0
0,1,21,2,25,10,25,5,10,25,6,7,5,4,7,6,5,1,32,1,2,3,2,73073,1
0,1,26,2,24,16,28,14,8,10,3,4,3,2,6,3,3,1,32,1,2,3,2,73073,0
0,1,25,2,60,20,0,20,0,0,5,3,9,5,7,6,2,1,32,1,2,3,2,73073,0
0,1,32,2,25,15,20,25,10,5,5,8,5,5,7,6,5,1,32,1,2,3,2,73073,0
0,1,25,2,27,15,28,10,10,10,6,3,4,3,9,6,4,1,32,1,2,3,2,73073,0
0,1,25,2,25,20,30,15,5,5,3,3,8,3,8,4,2,1,32,1,2,3,2,73073,0
0,1,27,2,20,20,20,15,5,20,6,3,3,5,8,5,3,1,32,1,2,3,2,73073,1
0,0,23,1,25,15,20,20,10,10,7,0,7,0,7,7,2,1,32,1,2,3,2,73073,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,1,32,1,2,3,2,73073,1
0,1,27,2,25,20,25,20,10,0,4,7.640628123,3,3,6.834028423,4,1,1,32,1,2,3,2,73073,0
0,0,24,6,20,20,25,25,5,5,7,7,7,7,7,7,7,1,32,1,2,3,2,73073,1
0,1,22,2,10,15,25,15,15,20,7,4,4.982841214,4.294520239,9,4,3,1,32,1,2,3,2,73073,1
0,0,22,4,35,40,5,5,7,8,5,6,5,5,7,6,7,1,32,1,2,3,2,73073,1
0,1,27,2,20,20,15,25,10,10,3,3,5,3,5,3,3,1,32,1,2,3,2,73073,0
0,0,28,4,20,30,10,20,0,20,3,2,3,3,5,3,1,1,32,1,2,3,2,73073,0
0,1,34,2,30,10,30,10,5,15,3,4,5,3,6,3,2,1,32,1,2,3,2,73073,0
0,0,27,4,20,20,15,15,12,18,4,6,6,6,9,5,5,1,32,1,2,3,2,73073,0
0,0,28,1,20,18,20,17,10,15,5,3,5,3,7,4,4,1,32,1,2,3,2,73073,0
0,0,28,3,23,18,21,18,10,10,4,2,4,3,4,3,3,1,32,1,2,3,2,73073,0
0,1,29,2,30,25,18,18,4,5,8,6,7,7,9,8,6,1,28,16,2,2,2,58859.68555,1
0,0,24,3,30,10,20,20,10,10,8,9,7,8,8,8,8,1,28,16,2,2,2,27559.16873,1
0,1,21,2,25,10,25,5,10,25,6,8,6,6,8,7,7,1,28,16,2,2,2,57068.71123,1
0,1,26,2,24,16,28,14,8,10,9,3,4,5,6,7,2,1,28,16,2,2,2,30415.54578,1
0,1,25,2,60,20,0,20,0,0,7,7.866249885,7.627070226,7,7,6,2,1,28,16,2,2,2,41012.4541,0
0,1,32,2,25,15,20,25,10,5,8,3,8,8,8,7,7,1,28,16,2,2,2,36247.65618,1
0,1,25,2,27,15,28,10,10,10,8,4,7,7,8,6.5,6.5,1,28,16,2,2,2,39224.88197,1
0,1,25,2,25,20,30,15,5,5,8,5,5,8,7,7,1,1,28,16,2,2,2,34842.70972,0
0,1,27,2,20,20,20,15,5,20,9,8,7,8,10,9,6,1,28,16,2,2,2,44007.01285,1
0,0,23,1,25,15,20,20,10,10,7,7,7,7,7,7,3,1,28,16,2,2,2,31666.40119,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,1,28,16,2,2,2,79158.02337,1
0,1,27,2,25,20,25,20,10,0,6,2.778247158,6.76993028,7,7.471472324,7,5,1,28,16,2,2,2,21831.51758,0
0,0,24,6,20,20,25,25,5,5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,1,28,16,2,2,2,33876.97077,1
0,1,22,2,10,15,25,15,15,20,7,9,5.945771461,4.973145958,8,5,4,1,28,16,2,2,2,17178.54254,1
0,0,22,4,35,40,5,5,7,8,7,5.074527047,6,7,7,6,6,1,28,16,2,2,2,46074.43168,1
0,1,27,2,20,20,15,25,10,10,7,5,5,6,7,6,3,1,28,16,2,2,2,36263.82108,1
0,0,28,4,20,30,10,20,0,20,8,6,3,8,8,8,7,1,28,16,2,2,2,33170.89332,1
0,1,34,2,30,10,30,10,5,15,4,8,7,7,7,6,4,1,28,16,2,2,2,24837.11911,1
0,0,27,4,20,20,15,15,12,18,7,8,5,8,9,7,7,1,28,16,2,2,2,38246.26103,1
0,0,28,1,20,18,20,17,10,15,7,4,7,5,8,7,8,1,28,16,2,2,2,31475.87066,1
0,0,28,3,23,18,21,18,10,10,6,3,4,5,6,5,5,1,28,16,2,2,2,45930.32934,0
0,0,29,2,30,25,18,18,4,5,9,7,5,6,5,6,5,1,26,10,4,2,2,38247.51965,0
0,0,24,3,30,10,20,20,10,10,3,2,4,2,3,4,5,1,26,10,4,2,2,46784.81141,0
0,0,21,2,25,10,25,5,10,25,5,5,6,5,7,5,7,1,26,10,4,2,2,27100.49238,1
0,0,26,2,24,16,28,14,8,10,5,4,3,5,3,6,3,1,26,10,4,2,2,19777.33062,0
0,0,25,2,60,20,0,20,0,0,6,6.279165052,8,7,7,6,1,1,26,10,4,2,2,49457.86182,0
0,0,25,2,27,15,28,10,10,10,6,4,5,4,8,4,6,1,26,10,4,2,10,63958.65282,0
0,0,25,2,25,20,30,15,5,5,5,5,5,5,5,4,3,1,26,10,4,2,10,46135.73249,0
0,0,27,2,20,20,20,15,5,20,5,3,8,7,6,3,1,1,26,10,4,2,10,11383.55982,0
0,0,23,1,25,15,20,20,10,10,8,8,5.515359922,8,8,8,7,1,26,10,4,2,10,42709.04161,1
0,1,27,4,50,10,10,10,10,10,5,5,5,5,5,1,1,1,26,10,4,2,10,42640.69111,0
0,0,27,2,25,20,25,20,10,0,7,2.690625565,8.224183176,6,5.499645519,7,3,1,26,10,4,2,10,30091.60706,0
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,1,26,10,4,2,10,64335.12787,1
0,0,22,2,10,15,25,15,15,20,6,3.510632763,6.230885236,7.209037337,7,4,3,1,26,10,4,2,10,22958.17452,0
0,1,22,4,35,40,5,5,7,8,9,10,6,9,9,9,8,1,26,10,4,2,10,48388.18962,1
0,0,27,2,20,20,15,25,10,10,3,3,3,3,3,4,3,1,26,10,4,2,10,37766.76022,0
0,1,28,4,20,30,10,20,0,20,7,3,6,5,5,5,3,1,26,10,4,2,10,37974.68419,0
0,0,34,2,30,10,30,10,5,15,4,3,3,5,5,3,3,1,26,10,4,2,10,43076.93538,0
0,1,27,4,20,20,15,15,12,18,6,6,6,7,8,7,7,1,26,10,4,2,10,34661.84793,1
0,0,28,1,20,18,20,17,10,15,5,4,5,4,7,3,4,1,26,10,4,2,10,42632.09516,0
0,0,28,3,23,18,21,18,10,10,7,6,8,7,7,6,6,1,26,10,4,2,10,58492.67957,0
0,0,29,2,30,25,18,18,4,5,10,6,9,6,9,10,10,1,24,4,3,1,10,26706,1
0,1,24,3,30,10,20,20,10,10,8,9,10,8,9,9,8,1,24,4,3,1,10,26706,1
0,0,21,2,25,10,25,5,10,25,9,6,8,7,8,9,7,1,24,4,3,1,10,26706,1
0,0,26,2,24,16,28,14,8,10,8,7,7,8,8,8,6,1,24,4,3,1,10,26706,1
0,0,25,2,60,20,0,20,0,0,9,7.365146624,8,8,8,8,4,1,24,4,3,1,10,26706,1
0,0,32,2,25,15,20,25,10,5,7,3.399191449,7,7,7,6,7,1,24,4,3,1,10,26706,1
0,0,25,2,27,15,28,10,10,10,8,6,9,8,9,8,8,1,24,4,3,1,10,26706,1
0,0,25,2,25,20,30,15,5,5,6,7,7,7,7,7,2,1,24,4,3,1,10,26706,0
0,0,27,2,20,20,20,15,5,20,10,5,10,8,8,8,4,1,24,4,3,1,10,26706,1
0,0,23,1,25,15,20,20,10,10,9,9,9,9,9,9,6,1,24,4,3,1,10,26706,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,10,1,24,4,3,1,10,26706,1
0,0,27,2,25,20,25,20,10,0,7,5.490991042,6.546894423,6,5.217986459,7,5,1,24,4,3,1,10,26706,1
0,0,24,6,20,20,25,25,5,5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,1,24,4,3,1,10,26706,1
0,0,22,2,10,15,25,15,15,20,10,6.825238065,6.729844253,6.95930921,8,4,4,1,24,4,3,1,10,26706,1
0,0,22,4,35,40,5,5,7,8,9,9,7,9,9,9,7,0,24,4,3,1,10,26706,1
0,0,27,2,20,20,15,25,10,10,5,5,5,5,6,6,4,1,24,4,3,1,10,26706,1
0,0,28,4,20,30,10,20,0,20,10,8,5,6,8,8,3,1,24,4,3,1,10,26706,1
0,0,34,2,30,10,30,10,5,15,9,7,7,8,8,8,7,1,24,4,3,1,10,26706,1
0,0,27,4,20,20,15,15,12,18,9,8,8,9,9,8,7,1,24,4,3,1,10,26706,1
0,0,28,1,20,18,20,17,10,15,8,6,7,7,7,7,5,1,24,4,3,1,10,26706,1
0,1,28,3,23,18,21,18,10,10,9,7,6,6,9,8,7,1,24,4,3,1,10,26706,1
0,1,29,2,30,25,18,18,4,5,9,7,6,5,8,9,6,1,24,7,2,4,10,65048.07545,1
0,0,24,3,30,10,20,20,10,10,8,7,6,7,8,8,7,1,24,7,2,4,10,37291.64292,1
0,1,21,2,25,10,25,5,10,25,8,8,7,5,7,8,7,1,24,7,2,4,10,41338.44504,1
0,1,26,2,24,16,28,14,8,10,9,8,7,9,8,9,9,1,24,7,2,4,10,45119.89937,1
0,1,25,2,60,20,0,20,0,0,7,2,5.6367629,8,7,7,2,1,24,7,2,4,10,56060.61092,0
0,1,32,2,25,15,20,25,10,5,5,2,9,7,8,5,5,1,24,7,2,4,2,31032.10219,0
0,1,25,2,27,15,28,10,10,10,8,4,9,8,9,6,3,1,24,7,2,4,2,31630.78237,1
0,1,25,2,25,20,30,15,5,5,8,6,7,8,8,8,5,1,24,7,2,4,2,33649.66991,1
0,1,27,2,20,20,20,15,5,20,8,8,7,7,10,9,5,1,24,7,2,4,2,35249.90772,1
0,0,23,1,25,15,20,20,10,10,8,4.945773736,7.734157576,8,8,7,7,1,24,7,2,4,2,41809.42754,1
0,0,27,4,50,10,10,10,10,10,8,9,9,9,9,6,9,1,24,7,2,4,2,39110.99329,1
0,1,27,2,25,20,25,20,10,0,5,6,5.246583789,6,6.279137097,7,4,1,24,7,2,4,2,16314.08056,0
0,0,24,6,20,20,25,25,5,5,8,8,8,8,8,8,8,1,24,7,2,4,2,30161.85728,1
0,1,22,2,10,15,25,15,15,20,7,2.700925802,9,7,7,5,4,1,24,7,2,4,2,41300.14886,0
0,0,22,4,35,40,5,5,7,8,8,7,8,8,8,8,7,1,24,7,2,4,2,31733.02705,1
0,1,27,2,20,20,15,25,10,10,6,5,5,6,7,6,3,1,24,7,2,4,2,30554.81043,1
0,0,28,4,20,30,10,20,0,20,9,9,8,9,10,9,6,1,24,7,2,4,2,46878.50468,1
0,1,34,2,30,10,30,10,5,15,7,5,5,6,7,6,4,1,24,7,2,4,2,39365.42924,1
0,0,27,4,20,20,15,15,12,18,6,7,6,6,8,7,7,1,24,7,2,4,2,37433.30127,1
0,0,28,1,20,18,20,17,10,15,7,5,7,6,7,5,7,1,24,7,2,4,2,85565.0254,0
0,0,28,3,23,18,21,18,10,10,8,6,6,7,8,7,6,1,24,7,2,4,2,23508.55797,1
0,0,29,2,30,25,18,18,4,5,4,5,7,5,7,5,1,0,23,10,4,2,2,43055.21707,0
0,0,24,3,30,10,20,20,10,10,4,4,5,4,7,5,4,1,23,10,4,2,2,22880.7945,0
0,0,21,2,25,10,25,5,10,25,7,8,7,6,8,8,7,1,23,10,4,2,2,43262.69522,1
0,0,26,2,24,16,28,14,8,10,7,5,5,7,8,7,7,1,23,10,4,2,2,45617.15524,1
0,0,25,2,60,20,0,20,0,0,7,7,3.954690114,7,8,7,3,1,23,10,4,2,2,25738.26711,1
0,0,32,2,25,15,20,25,10,5,6,2,8,7,6,5,3,1,23,10,4,2,2,27468.01154,0
0,0,25,2,27,15,28,10,10,10,7,4,7,8,9,5,5,1,23,10,4,2,2,34511.09137,1
0,0,25,2,25,20,30,15,5,5,8,7,7,8,8,8,4,1,23,10,4,2,2,42471.35849,1
0,0,27,2,20,20,20,15,5,20,7,9,9,6,10,8,7,1,23,10,4,2,2,55174.04614,1
0,0,23,1,25,15,20,20,10,10,9,9,9,9,9,8,7,1,23,10,4,2,2,56102.16161,1
0,1,27,4,50,10,10,10,10,10,5,9,9,5,9,6,9,1,23,10,4,2,2,39556.40251,1
0,0,27,2,25,20,25,20,10,0,6,6,6.748006882,6,7.891707426,7,3,1,23,10,4,2,2,41153.61544,0
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,1,23,10,4,2,2,39149.15831,1
0,0,22,2,10,15,25,15,15,20,7,4.527698561,8,8,9,6,4,1,23,10,4,2,2,13519.8732,1
0,1,22,4,35,40,5,5,7,8,7,6,5,7,7,6,5,1,23,10,4,2,2,40664.17909,1
0,0,27,2,20,20,15,25,10,10,4,3,5,6,5,5,3,1,23,10,4,2,2,10392.7414,0
0,1,28,4,20,30,10,20,0,20,5,5,5,5,7,5,3,1,23,10,4,2,2,33095.75471,0
0,0,34,2,30,10,30,10,5,15,4,6,5,5,8,3,3,1,23,10,4,2,2,39101.16974,0
0,1,27,4,20,20,15,15,12,18,6,6,6,7,8,7,5,1,23,10,4,2,2,36001.70493,1
0,0,28,1,20,18,20,17,10,15,7,4,5,4,8,5,4,1,23,10,4,2,2,52870.69824,0
0,0,28,3,23,18,21,18,10,10,6,5,5,5,6,5,4,1,23,10,4,2,2,46511.99247,0
0,1,29,2,30,25,18,18,4,5,7,4,4,6,5,4,2,1,23,11,2,10,2,50060,0
0,0,24,3,30,10,20,20,10,10,6,7,5,6,4,6,4,1,23,11,2,10,2,50060,0
0,1,21,2,25,10,25,5,10,25,7,5,6,6,6,6,6,1,23,11,2,10,2,50060,1
0,1,26,2,24,16,28,14,8,10,7,8,8,9,4,8,7,1,23,11,2,10,2,50060,1
0,1,25,2,60,20,0,20,0,0,6,2.513732974,7.489903378,8,6,6,2,1,23,11,2,10,2,50060,0
0,1,32,2,25,15,20,25,10,5,5,2,8,5,7,5,4,1,23,11,2,10,10,50060,0
0,1,25,2,27,15,28,10,10,10,9,3,6,4,6,4,5,1,23,11,2,10,10,50060,0
0,1,25,2,25,20,30,15,5,5,6,5,4,5,6,6,3,1,23,11,2,10,10,50060,1
0,1,27,2,20,20,20,15,5,20,5,2,6,4,7,4,2,1,23,11,2,10,10,50060,0
0,0,23,1,25,15,20,20,10,10,8,8,8,8,8,8,5,1,23,11,2,10,10,50060,1
0,0,27,4,50,10,10,10,10,10,10,9,9,9,9,9,9,1,23,11,2,10,10,50060,1
0,1,27,2,25,20,25,20,10,0,5,3.245860451,4.820969205,5,6.027608565,3,1,0,23,11,2,10,10,50060,0
0,0,24,6,20,20,25,25,5,5,6,6,6,6,6,6,6,1,23,11,2,10,10,50060,1
0,1,22,2,10,15,25,15,15,20,8,4.54461228,8.004053176,7,8,6,5,1,23,11,2,10,10,50060,1
0,0,22,4,35,40,5,5,7,8,9,7,6,9,8,8.5,7,1,23,11,2,10,10,50060,1
0,1,27,2,20,20,15,25,10,10,5,3,3,3,3,3,3,1,23,11,2,10,10,50060,0
0,0,28,4,20,30,10,20,0,20,5,1,2,3,4,2,1,1,23,11,2,10,10,50060,0
0,1,34,2,30,10,30,10,5,15,3,4,5,6,6,4,4,1,23,11,2,10,10,50060,0
0,0,27,4,20,20,15,15,12,18,5,6,5,6,7,6,5,1,23,11,2,10,10,50060,1
0,0,28,1,20,18,20,17,10,15,7,6,7,7,7,7,7,1,23,11,2,10,10,50060,0
0,0,28,3,23,18,21,18,10,10,8,7,5,8,6,7,7,1,23,11,2,10,10,50060,1
0,1,29,2,30,25,18,18,4,5,9,5,6,7,7,8,1,1,25,11,2,10,10,25401,0
0,0,24,3,30,10,20,20,10,10,8,7,8,7,8,8,7,1,25,11,2,10,10,25401,1
0,1,21,2,25,10,25,5,10,25,7,7,7,6,6,7,7,1,25,11,2,10,10,25401,1
0,1,26,2,24,16,28,14,8,10,7,6,8,6,5,6,3,1,25,11,2,10,10,25401,0
0,1,25,2,60,20,0,20,0,0,7,5.183078961,5.249552849,6,6,6,0,1,25,11,2,10,10,25401,0
0,1,32,2,25,15,20,25,10,5,7,2,5,4,7,5,2,1,25,11,2,10,4,25401,0
0,1,25,2,27,15,28,10,10,10,7,5,6,7,5,7,3,1,25,11,2,10,4,25401,0
0,1,25,2,25,20,30,15,5,5,6,5,7,6,6,5,2,1,25,11,2,10,4,25401,0
0,1,27,2,20,20,20,15,5,20,9,4,5,6,3,6,5,1,25,11,2,10,4,25401,1
0,0,23,1,25,15,20,20,10,10,9,7,7,8,8,8,4,1,25,11,2,10,4,25401,1
0,0,27,4,50,10,10,10,10,10,10,10,10,10,10,10,6,1,25,11,2,10,4,25401,1
0,1,27,2,25,20,25,20,10,0,5,5.808645935,4.7174161,6,6.903829528,6,4,1,25,11,2,10,4,25401,0
0,0,24,6,20,20,25,25,5,5,8,8,8,8,8,8,8,1,25,11,2,10,4,25401,1
0,1,22,2,10,15,25,15,15,20,9,5.687915582,9,8,9,7,5,1,25,11,2,10,4,25401,1
0,0,22,4,35,40,5,5,7,8,10,6,7,8,9,8,6,1,25,11,2,10,4,25401,1
0,1,27,2,20,20,15,25,10,10,7,4,4,4,4,4,3,1,25,11,2,10,4,25401,0
0,0,28,4,20,30,10,20,0,20,6,2,3,6,4,4,2,1,25,11,2,10,4,25401,0
0,1,34,2,30,10,30,10,5,15,8,3,5,6,6,6,5,1,25,11,2,10,4,25401,0
0,0,27,4,20,20,15,15,12,18,7,7,7,6,7,7,6,1,25,11,2,10,4,25401,1
0,0,28,1,20,18,20,17,10,15,6,7,7,9,6,7,8,1,25,11,2,10,4,25401,1
0,0,28,3,23,18,21,18,10,10,7,4.452892103,5,7,6,7,7,1,25,11,2,10,4,25401,1
0,1,27,4,17,19,18,17,11,18,9,8,7,8,9,9,6,1,30,9,4,1,2,3959.109113,1
0,0,32,2,20,20,20,20,10,10,10,3.211720608,10,10,10,8,3,1,30,9,4,1,2,24331.58997,0
0,0,25,2,24,15,20,20,8,13,7,5,7,6,8,7,6,1,30,9,4,1,2,18778.8202,0
0,1,29,4,50,20,10,10,5,5,6,5,4,5,8,7,5,0,30,9,4,1,2,51425.68249,0
0,0,23,2,25,5,30,15,5,20,8,8,8,7,8,8,7,1,30,9,4,1,2,28157.13601,1
0,0,27,2,19,13,18,18,10,22,6,8,8,7,6,6,7,1,30,9,4,1,7,35423.45292,0
0,0,32,6,20,10,30,20,10,10,7,6,6,6,6,6,6,1,30,9,4,1,7,59340.01745,1
0,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,9,7,7,7,10,9,5,1,30,9,4,1,7,16362.22087,1
0,0,25,2,25,20,15,25,10,5,7,6,7,8,9,7,6,1,30,9,4,1,7,18579.5639,1
0,0,30,2,50,0,20,20,0,10,8,7,7,7,9,8,7,1,30,9,4,1,7,27797.47888,1
0,0,29,6,40,30,10,8,2,10,6,5,5,6,7,6,3,1,30,9,4,1,7,13368.32018,1
0,0,26,2,20,25,20,10,5,20,10,8,7,8,9,8,7,1,30,9,4,1,7,33376.98576,1
0,0,36,2,20,16,16,16,16,16,10,5.576220013,9,7,10,7,5,1,30,9,4,1,7,70144.66971,1
0,0,29,2,30,15,15,20,10,10,7,5,5,7,7,6,5,1,30,9,4,1,7,27271.92333,0
0,0,27,4,17,19,18,17,11,18,8,7,7,8,8,9,5,1,30,9,2,5,7,39394,1
0,1,32,2,20,20,20,20,10,10,9,5.04090879,8,10,8,8,4,1,30,9,2,5,7,39394,0
0,1,25,2,24,15,20,20,8,13,6,4,6,5,7,6,5,1,30,9,2,5,7,39394,0
0,0,29,4,50,20,10,10,5,5,4,8,7,5,5,6,6,1,30,9,2,5,7,39394,0
0,1,23,2,25,5,30,15,5,20,5,2,4,3,6,3,5,1,30,9,2,5,7,39394,0
0,1,27,2,19,13,18,18,10,22,5,9,6.388419358,7,8,7,7,1,30,9,2,5,7,39394,0
0,0,32,6,20,10,30,20,10,10,4,4,5,5,5,5,6,1,30,9,2,5,7,39394,0
0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,7,3,4,7,9,6,4,1,30,9,2,5,7,39394,1
0,1,25,2,25,20,15,25,10,5,5,3,5,6,6,4,3,1,30,9,2,5,7,39394,0
0,1,30,2,50,0,20,20,0,10,4,4,7,4,7,5,6,1,30,9,2,5,7,39394,0
0,0,29,6,40,30,10,8,2,10,6,7,4,6,6,7,1,1,30,9,2,5,7,39394,0
0,1,26,2,20,25,20,10,5,20,6,7,6,6,7,6,6,1,30,9,2,5,7,39394,0
0,1,36,2,20,16,16,16,16,16,5,5.579012204,5,5,7,3,2,1,30,9,2,5,2,39394,0
0,1,29,2,30,15,15,20,10,10,4,4,6,5,6,4,5,1,30,9,2,5,2,39394,0
0,0,27,4,17,19,18,17,11,18,7,7,6,7,8,8,4,1,28,9,2,10,2,40695,1
0,1,32,2,20,20,20,20,10,10,8,4,10,8,10,5,8,1,28,9,2,10,2,40695,0
0,1,25,2,24,15,20,20,8,13,6,6,6,7,8,5,5,1,28,9,2,10,2,40695,0
0,0,29,4,50,20,10,10,5,5,5,6,8,5,7,7,7,1,28,9,2,10,2,40695,0
0,1,23,2,25,5,30,15,5,20,3,2,8,4,7,4,5,1,28,9,2,10,2,40695,0
0,1,27,2,19,13,18,18,10,22,3,4,8,4,9,4,6,1,28,9,2,10,2,40695,0
0,0,32,6,20,10,30,20,10,10,4,5,8,5,6,5,6,1,28,9,2,10,2,40695,0
0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,7,4,4,4,8,8,3,0,28,9,2,10,2,40695,0
0,1,25,2,25,20,15,25,10,5,6,5,7,8,8,6,6,1,28,9,2,10,2,40695,1
0,1,30,2,50,0,20,20,0,10,5,6,9,9,9,7,7,1,28,9,2,10,2,40695,1
0,0,29,6,40,30,10,8,2,10,4,6,5,5,7,8,1,1,28,9,2,10,2,40695,1
0,1,26,2,20,25,20,10,5,20,6,8,6,6,7,8,7,1,28,9,2,10,2,40695,1
0,1,36,2,20,16,16,16,16,16,5,4.491730267,7,5,8,6,1,1,28,9,2,10,2,40695,0
0,1,29,2,30,15,15,20,10,10,4,6,7,6,7,5,5,1,28,9,2,10,2,40695,0
0,0,27,4,17,19,18,17,11,18,8,7,6,8,8,9,4,1,21,9,2,9,2,45788,1
0,1,32,2,20,20,20,20,10,10,10,8,6.083746801,8,8,8,4,1,21,9,2,9,2,45788,0
0,1,25,2,24,15,20,20,8,13,9,6,7,8,7,8,7,1,21,9,2,9,2,45788,1
0,0,29,4,50,20,10,10,5,5,7,8,5,6,5,7,6,1,21,9,2,9,2,45788,1
0,1,23,2,25,5,30,15,5,20,7,2,3,6,5,5,6,1,21,9,2,9,2,45788,0
0,1,27,2,19,13,18,18,10,22,6,6,7,7,6,7,8,1,21,9,2,9,4,45788,1
0,0,32,6,20,10,30,20,10,10,5,5,6,6,6,7,5,1,21,9,2,9,4,45788,1
0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,6,4,3,6,8,6,4,1,21,9,2,9,4,45788,0
0,1,25,2,25,20,15,25,10,5,7,5,7,7,6,6,5,1,21,9,2,9,4,45788,1
0,1,30,2,50,0,20,20,0,10,8,4,6,4,6,5,5,1,21,9,2,9,4,45788,0
0,0,29,6,40,30,10,8,2,10,7,5,7,6,6,8,1,1,21,9,2,9,4,45788,1
0,1,26,2,20,25,20,10,5,20,9,8,9,8,7,9,9,1,21,9,2,9,4,45788,1
0,1,36,2,20,16,16,16,16,16,6,5.003904993,5,5,7,8,1,1,21,9,2,9,4,45788,0
0,1,29,2,30,15,15,20,10,10,6,6,7,7,7,6,5,1,21,9,2,9,4,45788,0
0,0,27,4,17,19,18,17,11,18,9,7,7,8,9,9,5,1,22,6,2,7,4,37315,1
0,1,32,2,20,20,20,20,10,10,8,4,8,8,8,8,3,1,22,6,2,7,4,37315,0
0,1,25,2,24,15,20,20,8,13,7,4,6,8,7,5,5,1,22,6,2,7,4,37315,0
0,0,29,4,50,20,10,10,5,5,5,6,5,7,6,7,4,1,22,6,2,7,4,37315,0
0,1,23,2,25,5,30,15,5,20,5,4,5,5,7,5,6,1,22,6,2,7,4,37315,0
0,1,27,2,19,13,18,18,10,22,4,5,7,5,7,7,7,1,22,6,2,7,4,37315,0
0,0,32,6,20,10,30,20,10,10,4,4,4,4,5,4,4,1,22,6,2,7,4,37315,0
0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,8,5,3,8,9,7,5,1,22,6,2,7,4,37315,1
0,1,25,2,25,20,15,25,10,5,5,3,4,4,5,3,3,1,22,6,2,7,4,37315,0
0,1,30,2,50,0,20,20,0,10,4,2,6,4,7,4,7,1,22,6,2,7,4,37315,0
0,0,29,6,40,30,10,8,2,10,5,5,6,6,7,6,1,1,22,6,2,7,4,37315,1
0,1,26,2,20,25,20,10,5,20,7,5,6,5,8,6,7,0,22,6,2,7,4,37315,0
0,1,29,2,30,15,15,20,10,10,4,5,6,6,7,5,5,1,22,6,2,7,7,37315,0
0,1,27,4,17,19,18,17,11,18,8,8,6,8,8,9,6,1,24,11,4,1,7,51663,1
0,0,32,2,20,20,20,20,10,10,7,2.794699222,8,9,9,7,3,1,24,11,4,1,7,51663,0
0,0,25,2,24,15,20,20,8,13,6,5,6,6,6,5,4,0,24,11,4,1,7,51663,0
0,1,29,4,50,20,10,10,5,5,5,5,7,4,6,6,10,1,24,11,4,1,7,51663,0
0,0,23,2,25,5,30,15,5,20,5,3,6,7,8,5,7,1,24,11,4,1,7,51663,0
0,0,27,2,19,13,18,18,10,22,4,4,5,5,7,5,4,1,24,11,4,1,7,51663,0
0,0,32,6,20,10,30,20,10,10,6,4,6,5,5,5,5,1,24,11,4,1,7,51663,0
0,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,7,4,6,7,9,7,5,1,24,11,4,1,7,51663,1
0,0,25,2,25,20,15,25,10,5,5,5,5,8,7,7,7,1,24,11,4,1,7,51663,1
0,0,30,2,50,0,20,20,0,10,5,4,6,7,8,6,8,1,24,11,4,1,7,51663,0
0,0,29,6,40,30,10,8,2,10,4,5,4,7,8,5,1,1,24,11,4,1,7,51663,1
0,0,26,2,20,25,20,10,5,20,7,9,9,10,8,8,8,1,24,11,4,1,7,51663,1
0,0,36,2,20,16,16,16,16,16,6,5.032561498,5,6,8,6,1,1,24,11,4,1,7,51663,0
0,0,29,2,30,15,15,20,10,10,6,5,6,6,7,5,5,1,24,11,4,1,7,51663,0
0,0,27,4,17,19,18,17,11,18,6,7,6,7,8,7,5,0,35,3,2,1,7,32563,0
0,1,32,2,20,20,20,20,10,10,10,6.628438776,8,9,8,8,6,1,35,3,2,1,7,32563,0
0,1,25,2,24,15,20,20,8,13,6,4,7,5,6,5,4,1,35,3,2,1,7,32563,0
