,gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,career_c,dec_o
4274,1,0,24,3,30.0,20.0,20.0,10.0,15.0,5.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,6.0,1,34,10,2,2,6,,7.0,1
4275,1,1,24,2,20.0,10.0,30.0,15.0,15.0,10.0,9.0,6.0,8.0,5.0,8.0,5.0,6.0,6.0,1,34,10,2,2,6,,7.0,0
4276,1,0,23,4,16.0,16.0,19.0,17.0,14.0,18.0,5.0,6.0,7.0,4.0,6.0,5.0,6.0,5.0,1,34,10,2,2,6,,7.0,1
4277,1,1,23,2,10.0,15.0,40.0,15.0,10.0,10.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,1,34,10,2,2,6,,7.0,1
4278,1,1,25,2,25.0,20.0,25.0,25.0,5.0,0.0,7.0,6.0,9.0,7.0,8.0,6.0,7.0,7.0,1,34,10,2,2,6,,7.0,1
4279,1,0,28,3,0.0,25.0,25.0,25.0,25.0,0.0,1.0,7.0,9.0,2.0,9.0,2.0,2.0,8.0,1,27,10,4,5,5,,7.0,1
4280,1,1,33,4,25.0,30.0,10.0,10.0,5.0,20.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,1,27,10,4,5,5,,7.0,0
4281,1,0,22,2,25.0,7.0,25.0,25.0,8.0,10.0,5.0,7.0,9.0,8.0,9.0,5.0,7.0,5.0,1,27,10,4,5,5,,7.0,0
4282,1,1,26,4,16.67,16.67,16.67,16.67,16.67,16.67,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,1,27,10,4,5,5,,7.0,0
4283,1,1,24,4,15.0,25.0,20.0,20.0,10.0,10.0,5.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,1,27,10,4,5,5,,7.0,0
4284,1,0,24,2,22.0,14.0,30.0,10.0,14.0,10.0,5.0,7.0,9.0,8.0,10.0,2.0,5.0,0.0,1,27,10,4,5,5,,2.0,0
4285,1,0,25,6,7.0,35.0,20.0,20.0,5.0,13.0,4.0,5.0,9.0,2.0,4.0,4.0,4.0,6.0,1,27,10,4,5,5,,2.0,0
4286,1,0,25,2,15.0,18.0,19.0,19.0,17.0,12.0,6.0,8.0,8.0,6.0,7.0,4.0,7.0,4.0,0,27,10,4,5,5,,2.0,0
4287,1,1,27,4,19.0,20.0,19.0,14.0,13.0,15.0,6.0,7.0,9.0,7.0,10.0,7.0,7.0,5.0,1,27,10,4,5,5,,2.0,1
4288,1,1,26,4,15.0,20.0,20.0,20.0,15.0,10.0,4.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,0,27,10,4,5,5,,2.0,1
4289,1,0,29,2,10.0,40.0,20.0,20.0,0.0,10.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,4.0,1,27,10,4,5,5,,2.0,0
4290,1,0,26,1,20.0,20.0,20.0,10.0,20.0,10.0,4.0,10.0,10.0,8.0,10.0,2.0,8.0,4.0,1,27,10,4,5,5,,2.0,0
4291,1,0,26,2,15.0,15.0,25.0,20.0,5.0,20.0,7.0,6.0,6.0,3.0,6.0,5.0,6.0,4.0,1,27,10,4,5,5,,2.0,0
4292,1,0,32,2,15.0,5.0,45.0,10.0,15.0,10.0,6.0,7.0,7.0,6.0,7.0,3.0,7.0,2.0,1,27,10,4,5,5,,2.0,0
4293,1,0,28,2,25.0,20.0,20.0,25.0,0.0,10.0,7.0,8.0,9.0,9.0,9.0,6.0,7.0,8.0,1,27,10,4,5,5,,2.0,1
4294,1,1,26,4,20.0,30.0,10.0,15.0,10.0,15.0,4.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,1,27,10,4,5,5,,2.0,0
4295,1,0,24,3,30.0,20.0,20.0,10.0,15.0,5.0,5.0,8.0,9.0,7.0,9.0,8.0,9.0,6.0,1,27,10,4,5,5,,2.0,0
4296,1,0,24,2,20.0,10.0,30.0,15.0,15.0,10.0,7.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,1,27,10,4,5,5,,2.0,1
4297,1,1,23,4,16.0,16.0,19.0,17.0,14.0,18.0,4.0,5.0,8.0,5.0,7.0,5.0,5.0,5.0,1,27,10,4,5,5,,2.0,0
4298,1,0,23,2,10.0,15.0,40.0,15.0,10.0,10.0,4.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,1,27,10,4,5,5,,2.0,0
4299,1,0,25,2,25.0,20.0,25.0,25.0,5.0,0.0,5.0,6.0,10.0,6.0,10.0,6.0,8.0,8.0,1,27,10,4,5,5,,2.0,0
4300,1,0,28,3,0.0,25.0,25.0,25.0,25.0,0.0,8.0,1.0,8.0,1.0,8.0,1.0,6.0,3.0,0,28,13,1,7,1,"25,786.00",2.0,1
4301,1,0,33,4,25.0,30.0,10.0,10.0,5.0,20.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,1,28,13,1,7,1,"25,786.00",2.0,0
4302,1,0,22,2,25.0,7.0,25.0,25.0,8.0,10.0,8.0,7.0,5.0,5.0,7.0,3.0,6.0,5.0,1,28,13,1,7,1,"25,786.00",2.0,0
4303,1,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,1,28,13,1,7,1,"25,786.00",2.0,0
4304,1,0,24,4,15.0,25.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,1,28,13,1,7,1,"25,786.00",2.0,0
4305,1,0,24,2,22.0,14.0,30.0,10.0,14.0,10.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,1,28,13,1,7,1,"25,786.00",6.0,0
4306,1,0,25,6,7.0,35.0,20.0,20.0,5.0,13.0,9.0,10.0,9.0,9.0,8.0,,8.0,5.0,1,28,13,1,7,1,"25,786.00",6.0,1
4307,1,0,25,2,15.0,18.0,19.0,19.0,17.0,12.0,7.0,7.0,8.0,6.0,8.0,4.0,6.0,4.0,1,28,13,1,7,1,"25,786.00",6.0,0
4308,1,0,27,4,19.0,20.0,19.0,14.0,13.0,15.0,8.0,8.0,8.0,8.0,9.0,,8.0,6.0,1,28,13,1,7,1,"25,786.00",6.0,1
4309,1,0,26,4,15.0,20.0,20.0,20.0,15.0,10.0,6.0,6.0,6.0,8.0,8.0,4.0,6.0,7.0,1,28,13,1,7,1,"25,786.00",6.0,0
4310,1,0,29,2,10.0,40.0,20.0,20.0,0.0,10.0,10.0,9.0,9.0,6.0,6.0,5.0,9.0,2.0,1,28,13,1,7,1,"25,786.00",6.0,0
4311,1,1,26,1,20.0,20.0,20.0,10.0,20.0,10.0,10.0,8.0,9.0,10.0,10.0,7.0,9.0,4.0,1,28,13,1,7,1,"25,786.00",6.0,1
4312,1,0,26,2,15.0,15.0,25.0,20.0,5.0,20.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,4.0,1,28,13,1,7,1,"25,786.00",6.0,0
4313,1,0,32,2,15.0,5.0,45.0,10.0,15.0,10.0,9.0,6.0,8.0,4.0,7.0,2.0,8.0,2.0,1,28,13,1,7,1,"25,786.00",6.0,0
4314,1,0,28,2,25.0,20.0,20.0,25.0,0.0,10.0,6.0,7.0,8.0,6.0,4.0,0.0,6.0,3.0,1,28,13,1,7,1,"25,786.00",6.0,1
4315,1,0,26,4,20.0,30.0,10.0,15.0,10.0,15.0,5.0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,1,28,13,1,7,1,"25,786.00",6.0,0
4316,1,0,24,3,30.0,20.0,20.0,10.0,15.0,5.0,9.0,8.0,9.0,8.0,8.0,7.0,9.0,6.0,1,28,13,1,7,1,"25,786.00",6.0,1
4317,1,0,24,2,20.0,10.0,30.0,15.0,15.0,10.0,8.0,7.0,7.0,9.0,7.0,2.0,5.0,5.0,1,28,13,1,7,1,"25,786.00",6.0,0
4318,1,0,23,4,16.0,16.0,19.0,17.0,14.0,18.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,1,28,13,1,7,1,"25,786.00",6.0,1
4319,1,0,23,2,10.0,15.0,40.0,15.0,10.0,10.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,1,28,13,1,7,1,"25,786.00",6.0,1
4320,1,0,25,2,25.0,20.0,25.0,25.0,5.0,0.0,6.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,1,28,13,1,7,1,"25,786.00",6.0,0
4321,1,1,28,3,0.0,25.0,25.0,25.0,25.0,0.0,2.0,8.0,8.0,3.0,8.0,1.0,2.0,6.0,1,28,8,3,3,7,,6.0,0
4322,1,0,33,4,25.0,30.0,10.0,10.0,5.0,20.0,5.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,1,28,8,3,3,7,,6.0,1
4323,1,0,22,2,25.0,7.0,25.0,25.0,8.0,10.0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,3.0,1,28,8,3,3,7,,6.0,0
4324,1,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,28,8,3,3,7,,6.0,0
4325,1,0,24,4,15.0,25.0,20.0,20.0,10.0,10.0,5.0,6.0,7.0,4.0,7.0,5.0,5.0,4.0,1,28,8,3,3,7,,6.0,0
4326,1,0,24,2,22.0,14.0,30.0,10.0,14.0,10.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,1,28,8,3,3,7,,2.0,0
4327,1,0,25,6,7.0,35.0,20.0,20.0,5.0,13.0,6.0,7.0,9.0,3.0,6.0,4.0,7.0,6.0,1,28,8,3,3,7,,2.0,1
4328,1,0,25,2,15.0,18.0,19.0,19.0,17.0,12.0,6.0,6.0,7.0,6.0,8.0,3.0,5.0,4.0,1,28,8,3,3,7,,2.0,0
4329,1,0,27,4,19.0,20.0,19.0,14.0,13.0,15.0,7.0,7.0,8.0,8.0,9.0,4.0,7.0,5.0,1,28,8,3,3,7,,2.0,1
4330,1,0,26,4,15.0,20.0,20.0,20.0,15.0,10.0,7.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,1,28,8,3,3,7,,2.0,0
4331,1,0,29,2,10.0,40.0,20.0,20.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,3.0,7.0,3.0,1,28,8,3,3,7,,2.0,0
4332,1,0,26,1,20.0,20.0,20.0,10.0,20.0,10.0,9.0,9.0,9.0,4.0,10.0,3.0,7.0,4.0,1,28,8,3,3,7,,2.0,0
4333,1,0,26,2,15.0,15.0,25.0,20.0,5.0,20.0,3.0,7.0,6.0,4.0,6.0,4.0,3.0,4.0,1,28,8,3,3,7,,2.0,0
4334,1,0,32,2,15.0,5.0,45.0,10.0,15.0,10.0,6.0,8.0,8.0,4.0,8.0,3.0,6.0,3.0,1,28,8,3,3,7,,2.0,0
4335,1,0,28,2,25.0,20.0,20.0,25.0,0.0,10.0,4.0,5.0,4.0,5.0,6.0,0.0,2.0,5.0,1,28,8,3,3,7,,2.0,0
4336,1,0,26,4,20.0,30.0,10.0,15.0,10.0,15.0,4.0,7.0,6.0,5.0,6.0,5.0,5.0,6.0,1,28,8,3,3,7,,2.0,0
4337,1,1,24,3,30.0,20.0,20.0,10.0,15.0,5.0,7.0,8.0,9.0,6.0,9.0,7.0,8.0,5.0,1,28,8,3,3,7,,2.0,1
4338,1,0,24,2,20.0,10.0,30.0,15.0,15.0,10.0,8.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,1,28,8,3,3,7,,2.0,0
4339,1,0,23,4,16.0,16.0,19.0,17.0,14.0,18.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,1,28,8,3,3,7,,2.0,1
4340,1,0,23,2,10.0,15.0,40.0,15.0,10.0,10.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,1,28,8,3,3,7,,2.0,1
4341,1,0,25,2,25.0,20.0,25.0,25.0,5.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,1,28,8,3,3,7,,2.0,0
4342,0,1,27,4,17.0,19.0,18.0,17.0,11.0,18.0,9.0,9.0,9.0,8.0,7.0,8.0,9.0,6.0,1,30,9,4,1,1,,2.0,1
4343,0,0,32,2,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,8.0,3.0,1,30,9,4,1,1,,2.0,0
4344,0,0,25,2,24.0,15.0,20.0,20.0,8.0,13.0,7.0,7.0,8.0,6.0,7.0,5.0,7.0,6.0,1,30,9,4,1,1,,2.0,0
4345,0,1,29,4,50.0,20.0,10.0,10.0,5.0,5.0,6.0,7.0,8.0,5.0,4.0,5.0,7.0,5.0,0,30,9,4,1,1,,2.0,0
4346,0,0,23,2,25.0,5.0,30.0,15.0,5.0,20.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,1,30,9,4,1,1,,2.0,1
4347,0,0,27,2,19.0,13.0,18.0,18.0,10.0,22.0,6.0,5.0,6.0,7.0,8.0,8.0,6.0,7.0,1,30,9,4,1,1,,7.0,0
4348,0,0,32,6,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,1,30,9,4,1,1,,7.0,1
4349,0,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,9.0,8.0,10.0,7.0,7.0,7.0,9.0,5.0,1,30,9,4,1,1,,7.0,1
4350,0,0,25,2,25.0,20.0,15.0,25.0,10.0,5.0,7.0,8.0,9.0,8.0,7.0,6.0,7.0,6.0,1,30,9,4,1,1,,7.0,1
4351,0,0,30,2,50.0,0.0,20.0,20.0,0.0,10.0,8.0,7.0,9.0,7.0,7.0,7.0,8.0,7.0,1,30,9,4,1,1,,7.0,1
4352,0,0,29,6,40.0,30.0,10.0,8.0,2.0,10.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,3.0,1,30,9,4,1,1,,7.0,1
4353,0,0,26,2,20.0,25.0,20.0,10.0,5.0,20.0,10.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,1,30,9,4,1,1,,7.0,1
4354,0,0,36,2,20.0,16.0,16.0,16.0,16.0,16.0,10.0,8.0,10.0,7.0,9.0,,7.0,5.0,1,30,9,4,1,1,,7.0,1
4355,0,0,29,2,30.0,15.0,15.0,20.0,10.0,10.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,1,30,9,4,1,1,,7.0,0
4356,0,0,27,4,17.0,19.0,18.0,17.0,11.0,18.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0,5.0,1,30,9,2,5,7,"39,394.00",7.0,1
4357,0,1,32,2,20.0,20.0,20.0,20.0,10.0,10.0,9.0,10.0,8.0,10.0,8.0,,8.0,4.0,1,30,9,2,5,7,"39,394.00",7.0,0
4358,0,1,25,2,24.0,15.0,20.0,20.0,8.0,13.0,6.0,7.0,7.0,5.0,6.0,4.0,6.0,5.0,1,30,9,2,5,7,"39,394.00",7.0,0
4359,0,0,29,4,50.0,20.0,10.0,10.0,5.0,5.0,4.0,5.0,5.0,5.0,7.0,8.0,6.0,6.0,1,30,9,2,5,7,"39,394.00",7.0,0
4360,0,1,23,2,25.0,5.0,30.0,15.0,5.0,20.0,5.0,6.0,6.0,3.0,4.0,2.0,3.0,5.0,1,30,9,2,5,7,"39,394.00",7.0,0
4361,0,1,27,2,19.0,13.0,18.0,18.0,10.0,22.0,5.0,7.0,8.0,7.0,,9.0,7.0,7.0,1,30,9,2,5,7,"39,394.00",7.0,0
4362,0,0,32,6,20.0,10.0,30.0,20.0,10.0,10.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,1,30,9,2,5,7,"39,394.00",7.0,0
4363,0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,7.0,7.0,9.0,7.0,4.0,3.0,6.0,4.0,1,30,9,2,5,7,"39,394.00",7.0,1
4364,0,1,25,2,25.0,20.0,15.0,25.0,10.0,5.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,1,30,9,2,5,7,"39,394.00",7.0,0
4365,0,1,30,2,50.0,0.0,20.0,20.0,0.0,10.0,4.0,7.0,7.0,4.0,7.0,4.0,5.0,6.0,1,30,9,2,5,7,"39,394.00",7.0,0
4366,0,0,29,6,40.0,30.0,10.0,8.0,2.0,10.0,6.0,6.0,6.0,6.0,4.0,7.0,7.0,1.0,1,30,9,2,5,7,"39,394.00",7.0,0
4367,0,1,26,2,20.0,25.0,20.0,10.0,5.0,20.0,6.0,9.0,7.0,6.0,6.0,7.0,6.0,6.0,1,30,9,2,5,7,"39,394.00",7.0,0
4368,0,1,36,2,20.0,16.0,16.0,16.0,16.0,16.0,5.0,7.0,7.0,5.0,5.0,,3.0,2.0,1,30,9,2,5,7,"39,394.00",2.0,0
4369,0,1,29,2,30.0,15.0,15.0,20.0,10.0,10.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,1,30,9,2,5,7,"39,394.00",2.0,0
4370,0,0,27,4,17.0,19.0,18.0,17.0,11.0,18.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,4.0,1,28,9,2,10,10,"40,695.00",2.0,1
4371,0,1,32,2,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,10.0,8.0,10.0,4.0,5.0,8.0,1,28,9,2,10,10,"40,695.00",2.0,0
4372,0,1,25,2,24.0,15.0,20.0,20.0,8.0,13.0,6.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0,1,28,9,2,10,10,"40,695.00",2.0,0
4373,0,0,29,4,50.0,20.0,10.0,10.0,5.0,5.0,5.0,5.0,7.0,5.0,8.0,6.0,7.0,7.0,1,28,9,2,10,10,"40,695.00",2.0,0
4374,0,1,23,2,25.0,5.0,30.0,15.0,5.0,20.0,3.0,6.0,7.0,4.0,8.0,2.0,4.0,5.0,1,28,9,2,10,10,"40,695.00",2.0,0
4375,0,1,27,2,19.0,13.0,18.0,18.0,10.0,22.0,3.0,6.0,9.0,4.0,8.0,4.0,4.0,6.0,1,28,9,2,10,10,"40,695.00",2.0,0
4376,0,0,32,6,20.0,10.0,30.0,20.0,10.0,10.0,4.0,6.0,6.0,5.0,8.0,5.0,5.0,6.0,1,28,9,2,10,10,"40,695.00",2.0,0
4377,0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,7.0,8.0,8.0,4.0,4.0,4.0,8.0,3.0,0,28,9,2,10,10,"40,695.00",2.0,0
4378,0,1,25,2,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,8.0,8.0,7.0,5.0,6.0,6.0,1,28,9,2,10,10,"40,695.00",2.0,1
4379,0,1,30,2,50.0,0.0,20.0,20.0,0.0,10.0,5.0,10.0,9.0,9.0,9.0,6.0,7.0,7.0,1,28,9,2,10,10,"40,695.00",2.0,1
4380,0,0,29,6,40.0,30.0,10.0,8.0,2.0,10.0,4.0,5.0,7.0,5.0,5.0,6.0,8.0,1.0,1,28,9,2,10,10,"40,695.00",2.0,1
4381,0,1,26,2,20.0,25.0,20.0,10.0,5.0,20.0,6.0,9.0,7.0,6.0,6.0,8.0,8.0,7.0,1,28,9,2,10,10,"40,695.00",2.0,1
4382,0,1,36,2,20.0,16.0,16.0,16.0,16.0,16.0,5.0,8.0,8.0,5.0,7.0,,6.0,1.0,1,28,9,2,10,10,"40,695.00",2.0,0
4383,0,1,29,2,30.0,15.0,15.0,20.0,10.0,10.0,4.0,7.0,7.0,6.0,7.0,6.0,5.0,5.0,1,28,9,2,10,10,"40,695.00",2.0,0
4384,0,0,27,4,17.0,19.0,18.0,17.0,11.0,18.0,8.0,9.0,8.0,8.0,6.0,7.0,9.0,4.0,1,21,9,2,9,8,"45,788.00",2.0,1
4385,0,1,32,2,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,8.0,8.0,,8.0,8.0,4.0,1,21,9,2,9,8,"45,788.00",2.0,0
4386,0,1,25,2,24.0,15.0,20.0,20.0,8.0,13.0,9.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,1,21,9,2,9,8,"45,788.00",2.0,1
4387,0,0,29,4,50.0,20.0,10.0,10.0,5.0,5.0,7.0,8.0,5.0,6.0,5.0,8.0,7.0,6.0,1,21,9,2,9,8,"45,788.00",2.0,1
4388,0,1,23,2,25.0,5.0,30.0,15.0,5.0,20.0,7.0,5.0,5.0,6.0,3.0,2.0,5.0,6.0,1,21,9,2,9,8,"45,788.00",2.0,0
4389,0,1,27,2,19.0,13.0,18.0,18.0,10.0,22.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,1,21,9,2,9,8,"45,788.00",4.0,1
4390,0,0,32,6,20.0,10.0,30.0,20.0,10.0,10.0,5.0,5.0,6.0,6.0,6.0,5.0,7.0,5.0,1,21,9,2,9,8,"45,788.00",4.0,1
4391,0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,6.0,8.0,8.0,6.0,3.0,4.0,6.0,4.0,1,21,9,2,9,8,"45,788.00",4.0,0
4392,0,1,25,2,25.0,20.0,15.0,25.0,10.0,5.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,5.0,1,21,9,2,9,8,"45,788.00",4.0,1
4393,0,1,30,2,50.0,0.0,20.0,20.0,0.0,10.0,8.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,1,21,9,2,9,8,"45,788.00",4.0,0
4394,0,0,29,6,40.0,30.0,10.0,8.0,2.0,10.0,7.0,7.0,6.0,6.0,7.0,5.0,8.0,1.0,1,21,9,2,9,8,"45,788.00",4.0,1
4395,0,1,26,2,20.0,25.0,20.0,10.0,5.0,20.0,9.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0,1,21,9,2,9,8,"45,788.00",4.0,1
4396,0,1,36,2,20.0,16.0,16.0,16.0,16.0,16.0,6.0,10.0,7.0,5.0,5.0,,8.0,1.0,1,21,9,2,9,8,"45,788.00",4.0,0
4397,0,1,29,2,30.0,15.0,15.0,20.0,10.0,10.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,1,21,9,2,9,8,"45,788.00",4.0,0
4398,0,0,27,4,17.0,19.0,18.0,17.0,11.0,18.0,9.0,8.0,9.0,8.0,7.0,7.0,9.0,5.0,1,22,6,2,7,1,"37,315.00",4.0,1
4399,0,1,32,2,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,8.0,8.0,8.0,4.0,8.0,3.0,1,22,6,2,7,1,"37,315.00",4.0,0
4400,0,1,25,2,24.0,15.0,20.0,20.0,8.0,13.0,7.0,7.0,7.0,8.0,6.0,4.0,5.0,5.0,1,22,6,2,7,1,"37,315.00",4.0,0
4401,0,0,29,4,50.0,20.0,10.0,10.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,7.0,4.0,1,22,6,2,7,1,"37,315.00",4.0,0
4402,0,1,23,2,25.0,5.0,30.0,15.0,5.0,20.0,5.0,7.0,7.0,5.0,5.0,4.0,5.0,6.0,1,22,6,2,7,1,"37,315.00",4.0,0
4403,0,1,27,2,19.0,13.0,18.0,18.0,10.0,22.0,4.0,6.0,7.0,5.0,7.0,5.0,7.0,7.0,1,22,6,2,7,1,"37,315.00",4.0,0
4404,0,0,32,6,20.0,10.0,30.0,20.0,10.0,10.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1,22,6,2,7,1,"37,315.00",4.0,0
4405,0,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,8.0,7.0,9.0,8.0,3.0,5.0,7.0,5.0,1,22,6,2,7,1,"37,315.00",4.0,1
4406,0,1,25,2,25.0,20.0,15.0,25.0,10.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,1,22,6,2,7,1,"37,315.00",4.0,0
4407,0,1,30,2,50.0,0.0,20.0,20.0,0.0,10.0,4.0,8.0,7.0,4.0,6.0,2.0,4.0,7.0,1,22,6,2,7,1,"37,315.00",4.0,0
4408,0,0,29,6,40.0,30.0,10.0,8.0,2.0,10.0,5.0,6.0,7.0,6.0,6.0,5.0,6.0,1.0,1,22,6,2,7,1,"37,315.00",4.0,1
4409,0,1,26,2,20.0,25.0,20.0,10.0,5.0,20.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,7.0,0,22,6,2,7,1,"37,315.00",4.0,0
4410,0,1,36,2,20.0,16.0,16.0,16.0,16.0,16.0,6.0,10.0,7.0,5.0,5.0,,8.0,,0,22,6,2,7,1,"37,315.00",7.0,0
4411,0,1,29,2,30.0,15.0,15.0,20.0,10.0,10.0,4.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,1,22,6,2,7,1,"37,315.00",7.0,0
4412,0,1,27,4,17.0,19.0,18.0,17.0,11.0,18.0,8.0,9.0,8.0,8.0,6.0,8.0,9.0,6.0,1,24,11,4,1,1,"51,663.00",7.0,1
4413,0,0,32,2,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,9.0,9.0,8.0,,7.0,3.0,1,24,11,4,1,1,"51,663.00",7.0,0
4414,0,0,25,2,24.0,15.0,20.0,20.0,8.0,13.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,0,24,11,4,1,1,"51,663.00",7.0,0
4415,0,1,29,4,50.0,20.0,10.0,10.0,5.0,5.0,5.0,5.0,6.0,4.0,7.0,5.0,6.0,10.0,1,24,11,4,1,1,"51,663.00",7.0,0
4416,0,0,23,2,25.0,5.0,30.0,15.0,5.0,20.0,5.0,7.0,8.0,7.0,6.0,3.0,5.0,7.0,1,24,11,4,1,1,"51,663.00",7.0,0
4417,0,0,27,2,19.0,13.0,18.0,18.0,10.0,22.0,4.0,7.0,7.0,5.0,5.0,4.0,5.0,4.0,1,24,11,4,1,1,"51,663.00",7.0,0
4418,0,0,32,6,20.0,10.0,30.0,20.0,10.0,10.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,1,24,11,4,1,1,"51,663.00",7.0,0
4419,0,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,7.0,9.0,9.0,7.0,6.0,4.0,7.0,5.0,1,24,11,4,1,1,"51,663.00",7.0,1
4420,0,0,25,2,25.0,20.0,15.0,25.0,10.0,5.0,5.0,8.0,7.0,8.0,5.0,5.0,7.0,7.0,1,24,11,4,1,1,"51,663.00",7.0,1
4421,0,0,30,2,50.0,0.0,20.0,20.0,0.0,10.0,5.0,8.0,8.0,7.0,6.0,4.0,6.0,8.0,1,24,11,4,1,1,"51,663.00",7.0,0
4422,0,0,29,6,40.0,30.0,10.0,8.0,2.0,10.0,4.0,7.0,8.0,7.0,4.0,5.0,5.0,1.0,1,24,11,4,1,1,"51,663.00",7.0,1
4423,0,0,26,2,20.0,25.0,20.0,10.0,5.0,20.0,7.0,9.0,8.0,10.0,9.0,9.0,8.0,8.0,1,24,11,4,1,1,"51,663.00",7.0,1
4424,0,0,36,2,20.0,16.0,16.0,16.0,16.0,16.0,6.0,10.0,8.0,6.0,5.0,,6.0,1.0,1,24,11,4,1,1,"51,663.00",7.0,0
4425,0,0,29,2,30.0,15.0,15.0,20.0,10.0,10.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,1,24,11,4,1,1,"51,663.00",7.0,0
4426,0,0,27,4,17.0,19.0,18.0,17.0,11.0,18.0,6.0,8.0,8.0,7.0,6.0,7.0,7.0,5.0,0,35,3,2,1,1,"32,563.00",7.0,0
4427,0,1,32,2,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,,8.0,6.0,1,35,3,2,1,1,"32,563.00",7.0,0
4428,0,1,25,2,24.0,15.0,20.0,20.0,8.0,13.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0,4.0,1,35,3,2,1,1,"32,563.00",7.0,0
