gender,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,career_c,dec_o
0,0,25,2,24,15,20,20,8,13,8,8,8,8,8,5,8,7,1,27,9,4,1,3,"57,316.00",2,1
0,1,29,4,50,20,10,10,5,5,5,8,6,7,5,6,7,8,1,27,9,4,1,3,"57,316.00",2,0
0,0,23,2,25,5,30,15,5,20,7,8,8,6,7,6,7,7,1,27,9,4,1,3,"57,316.00",2,1
0,0,27,2,19,13,18,18,10,22,5,7,9,8,8,8,8,7,1,27,9,4,1,3,"57,316.00",2,0
0,0,32,6,20,10,30,20,10,10,7,8,7,7,5,6,7,6,1,27,9,4,1,3,"57,316.00",2,1
0,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,10,8,10,9,5,4,8,7,1,27,9,4,1,3,"57,316.00",2,1
0,0,25,2,25,20,15,25,10,5,7,7,7,6,6,4,6,3,1,27,9,4,1,3,"57,316.00",2,1
0,0,30,2,50,0,20,20,0,10,7,7,7,6,8,9,7,7,1,27,9,4,1,3,"57,316.00",2,1
0,0,29,6,40,30,10,8,2,10,6,6,7,6,5,3,6,2,1,27,9,4,1,3,"57,316.00",2,0
0,0,26,2,20,25,20,10,5,20,9,9,7,7,5,6,8,6,1,27,9,4,1,3,"57,316.00",2,1
0,0,36,2,20,16,16,16,16,16,6,8,8,4,6,,5,2,1,27,9,4,1,3,"57,316.00",2,0
0,0,29,2,30,15,15,20,10,10,6,8,7,8,7,7,7,5,1,27,9,4,1,3,"57,316.00",2,0
1,1,30,4,20,20,35,5,10,10,4,9,9,6,8,6,9,6,1,27,9,4,7,3,,2,0
1,0,30,2,10,18,20,16,16,20,4,10,9,6,6,,7,4,1,27,9,4,7,3,,2,0
1,0,28,2,15,20,35,15,5,10,5,5,6,3,3,4,3,1,1,27,9,4,7,3,,2,0
1,0,21,2,25,25,15,15,10,10,5,10,8,7,8,8,6,8,1,27,9,4,7,3,,2,1
1,0,22,2,10,30,20,10,15,15,6,8,8,6,8,6,6,6,1,27,9,4,7,3,,2,0
1,1,24,4,10,40,10,20,10,10,8,9,10,10,10,5,9,8,1,27,9,4,7,3,,2,0
1,0,35,2,15,20,25,15,15,10,6,10,10,9,10,8,7,10,0,27,9,4,7,3,,2,0
1,0,34,2,20,20,20,20,10,10,5,6,8,2,9,2,5,5,1,27,9,4,7,3,,2,0
1,0,21,2,50,5,20,10,5,10,5,10,10,,10,5,5,7,1,27,9,4,7,3,,2,0
1,0,33,2,20,25,25,10,15,5,4,6,7,5,8,6,6,8,1,27,9,4,7,3,,2,0
1,0,28,2,5,20,25,25,15,10,2,8,9,1,8,0,5,2,1,27,9,4,7,3,,2,0
1,1,29,4,10,47,16,12,3,12,5,8,8,7,7,6,7,8,0,27,9,4,7,3,,2,0
1,1,22,4,16,20,19,16,18,11,9,9,9,9,8,9,8,5,0,27,9,4,7,3,,2,0
1,1,27,4,10,20,20,15,20,15,3,6,7,5,5,4,6,5,1,27,9,4,7,3,,2,0
1,0,30,4,20,20,35,5,10,10,7,9,8,9,7,7,7,3,1,32,9,2,5,9,"30,587.00",2,0
1,1,30,2,10,18,20,16,16,20,6,8,,9,,,6,6,1,32,9,2,5,9,"30,587.00",2,1
1,1,28,2,15,20,35,15,5,10,7,8,9,3,5,5,6,1,1,32,9,2,5,9,"30,587.00",2,0
1,1,21,2,25,25,15,15,10,10,7,8,8,8,8,8,7,9,1,32,9,2,5,9,"30,587.00",2,1
1,1,22,2,10,30,20,10,15,15,7,9,9,6,7,5,8,7,1,32,9,2,5,9,"30,587.00",2,1
1,0,24,4,10,40,10,20,10,10,7,8,8,7,7,7,7,5,1,32,9,2,5,9,"30,587.00",2,0
1,1,35,2,15,20,25,15,15,10,10,10,10,10,9,9,10,9,1,32,9,2,5,9,"30,587.00",2,1
1,1,34,2,20,20,20,20,10,10,6,7,10,5,10,6,6,5,1,32,9,2,5,9,"30,587.00",2,1
1,1,21,2,50,5,20,10,5,10,4,9,8,4,8,,4,4,1,32,9,2,5,9,"30,587.00",2,0
1,1,33,2,20,25,25,10,15,5,7,8,8,8,8,7,7,8,1,32,9,2,5,9,"30,587.00",2,0
1,1,28,2,5,20,25,25,15,10,6,7,8,8,7,4,5,5,1,32,9,2,5,9,"30,587.00",2,0
1,0,29,4,10,47,16,12,3,12,7,9,9,8,2,7,8,8,1,32,9,2,5,9,"30,587.00",2,1
1,0,22,4,16,20,19,16,18,11,8,9,8,9,8,6,8,6,1,32,9,2,5,9,"30,587.00",12,1
1,0,27,4,10,20,20,15,20,15,4,7,6,7,5,5,6,3,1,32,9,2,5,9,"30,587.00",12,0
1,0,30,4,20,20,35,5,10,10,5,6,5,5,5,3,4,2,1,25,5,2,7,8,"55,080.00",12,0
1,1,30,2,10,18,20,16,16,20,6,9,10,5,5,,6,7,1,25,5,2,7,8,"55,080.00",12,1
1,1,28,2,15,20,35,15,5,10,6,5,5,3,1,3,2,1,1,25,5,2,7,8,"55,080.00",12,0
1,1,21,2,25,25,15,15,10,10,7,8,9,7,8,7,7,8,1,25,5,2,7,8,"55,080.00",12,1
1,1,22,2,10,30,20,10,15,15,7,7,8,6,7,6,7,7,1,25,5,2,7,8,"55,080.00",12,0
1,0,24,4,10,40,10,20,10,10,8,8,8,8,8,8,8,3,1,25,5,2,7,8,"55,080.00",12,0
1,1,35,2,15,20,25,15,15,10,6,9,10,7,7,2,4,8,1,25,5,2,7,8,"55,080.00",12,0
1,1,34,2,20,20,20,20,10,10,3,7,7,2,9,2,2,2,1,25,5,2,7,8,"55,080.00",12,0
1,1,21,2,50,5,20,10,5,10,3,,,,3,,2,5,1,25,5,2,7,8,"55,080.00",12,0
1,1,33,2,20,25,25,10,15,5,7,5,7,3,6,2,4,6,1,25,5,2,7,8,"55,080.00",12,0
1,1,28,2,5,20,25,25,15,10,8,7,9,2,6,0,3,3,1,25,5,2,7,8,"55,080.00",12,0
1,0,29,4,10,47,16,12,3,12,8,7,8,6,6,5,7,7,1,25,5,2,7,8,"55,080.00",12,1
1,0,22,4,16,20,19,16,18,11,7,6,6,6,6,5,6,5,1,25,5,2,7,8,"55,080.00",2,0
1,0,27,4,10,20,20,15,20,15,4,6,6,4,4,3,4,3,1,25,5,2,7,8,"55,080.00",2,0
1,1,30,4,20,20,35,5,10,10,6,6,6,5,8,2,6,1,1,29,8,4,1,1,"57,513.00",2,0
1,0,30,2,10,18,20,16,16,20,7,7,,7,,,7,5,1,29,8,4,1,1,"57,513.00",2,1
1,0,28,2,15,20,35,15,5,10,7,6,6,5,3,5,2,1,1,29,8,4,1,1,"57,513.00",2,0
1,0,21,2,25,25,15,15,10,10,5,9,9,7,9,8,5,8,1,29,8,4,1,1,"57,513.00",2,0
1,0,22,2,10,30,20,10,15,15,8,9,9,9,9,8,9,7,1,29,8,4,1,1,"57,513.00",2,1
1,1,24,4,10,40,10,20,10,10,10,9,9,9,9,9,9,8,1,29,8,4,1,1,"57,513.00",2,1
1,0,35,2,15,20,25,15,15,10,7,10,9,9,8,9,9,8,1,29,8,4,1,1,"57,513.00",2,0
1,0,34,2,20,20,20,20,10,10,7,8,9,7,9,6,7,6,1,29,8,4,1,1,"57,513.00",2,1
1,0,21,2,50,5,20,10,5,10,7,9,,8,,7,7,8,1,29,8,4,1,1,"57,513.00",2,1
1,0,33,2,20,25,25,10,15,5,8,7,8,8,8,6,7,6,1,29,8,4,1,1,"57,513.00",2,0
1,0,28,2,5,20,25,25,15,10,7,7,7,5,7,5,5,5,1,29,8,4,1,1,"57,513.00",2,0
1,1,29,4,10,47,16,12,3,12,9,8,8,6,6,7,8,7,1,29,8,4,1,1,"57,513.00",2,1
1,1,22,4,16,20,19,16,18,11,8,8,7,8,7,6,8,6,1,29,8,4,1,1,"57,513.00",12,1
1,1,27,4,10,20,20,15,20,15,7.5,8,8,7,7,5.5,7,5,1,29,8,4,1,1,"57,513.00",12,1
1,0,30,4,20,20,35,5,10,10,6,8,7,7,7,7,8,4,1,23,15,2,3,1,"33,772.00",12,0
1,1,30,2,10,18,20,16,16,20,5,7,7,7,7,7,6,6,1,23,15,2,3,1,"33,772.00",12,0
1,1,28,2,15,20,35,15,5,10,6,6,6,6,4,5,6,5,1,23,15,2,3,1,"33,772.00",12,0
1,1,21,2,25,25,15,15,10,10,5,5,5,5,9,6,5,7,1,23,15,2,3,1,"33,772.00",12,0
1,1,22,2,10,30,20,10,15,15,8,9,9,9,9,7,8,7,1,23,15,2,3,1,"33,772.00",12,1
1,0,24,4,10,40,10,20,10,10,8,9,9,8,9,10,8,7,1,23,15,2,3,1,"33,772.00",12,1
1,1,35,2,15,20,25,15,15,10,8,10,9,9,9,10,9,9,1,23,15,2,3,1,"33,772.00",12,1
1,1,34,2,20,20,20,20,10,10,5,6,8,2,5,6,3,4,1,23,15,2,3,1,"33,772.00",12,0
1,1,21,2,50,5,20,10,5,10,10,10,10,10,10,10,10,10,1,23,15,2,3,1,"33,772.00",12,1
1,1,33,2,20,25,25,10,15,5,6,10,9,8,8,7,7,8,1,23,15,2,3,1,"33,772.00",12,0
1,1,28,2,5,20,25,25,15,10,7,6,8,3,5,5,5,5,1,23,15,2,3,1,"33,772.00",12,0
1,0,29,4,10,47,16,12,3,12,7,8,8,8,7,8,8,7,1,23,15,2,3,1,"33,772.00",12,1
1,0,22,4,16,20,19,16,18,11,7,8,8,7,7,6,7,6,1,23,15,2,3,1,"33,772.00",2,1
1,0,27,4,10,20,20,15,20,15,7,8,7.5,8,7,7,8,6,0,23,15,2,3,1,"33,772.00",2,1
1,0,30,4,20,20,35,5,10,10,5,8,8,7,8,8,8,5,1,27,8,2,2,3,,2,0
1,1,30,2,10,18,20,16,16,20,7,7,,9,,9,8,7,1,27,8,2,2,3,,2,1
1,1,28,2,15,20,35,15,5,10,8,8,9,8,7,8,8,1,1,27,8,2,2,3,,2,1
1,1,21,2,25,25,15,15,10,10,5,7,7,7,7,7,7,8,1,27,8,2,2,3,,2,0
1,1,22,2,10,30,20,10,15,15,8,8,8,8,8,8,8,7,1,27,8,2,2,3,,2,1
1,0,24,4,10,40,10,20,10,10,8,9,9,8,8,7,8,6,1,27,8,2,2,3,,2,1
1,1,35,2,15,20,25,15,15,10,9,10,10,10,9,9,10,9,1,27,8,2,2,3,,2,1
1,1,34,2,20,20,20,20,10,10,7,7,8,8,5,6,8,6,1,27,8,2,2,3,,2,1
1,1,21,2,50,5,20,10,5,10,6,10,,,,8,5,7,1,27,8,2,2,3,,2,0
1,1,33,2,20,25,25,10,15,5,7,8,8,8,8,7,8,8,1,27,8,2,2,3,,2,1
1,1,28,2,5,20,25,25,15,10,6,9,8,7,5,5,6,5,1,27,8,2,2,3,,2,0
1,0,29,4,10,47,16,12,3,12,7,7,7,6,7,6,7,6,1,27,8,2,2,3,,2,0
1,0,22,4,16,20,19,16,18,11,7,8,8,6,6,6,7,6,1,27,8,2,2,3,,2,1
1,0,27,4,10,20,20,15,20,15,8,9,9,9,8,8,9,7,1,27,8,2,2,3,,2,1
1,0,30,4,20,20,35,5,10,10,4,9,8,5,9,8,8,2,1,32,13,6,3,1,,2,0
1,0,30,2,10,18,20,16,16,20,6,8,9,5,5,,6,6,1,32,13,6,3,1,,2,0
1,0,28,2,15,20,35,15,5,10,5,5,6,4,2,2,2,1,1,32,13,6,3,1,,2,0
1,0,21,2,25,25,15,15,10,10,5,7,7,6,8,6,7,6,1,32,13,6,3,1,,2,0
1,0,22,2,10,30,20,10,15,15,6,8,8,6,8,6,6,6,1,32,13,6,3,1,,2,0
1,0,24,4,10,40,10,20,10,10,8,9,8,8,8,7,8,7,1,32,13,6,3,1,,2,0
1,0,35,2,15,20,25,15,15,10,4,9,10,6,9,2,3,2,1,32,13,6,3,1,,2,0
1,0,34,2,20,20,20,20,10,10,7,6,7,6,8,6,5,4,1,32,13,6,3,1,,2,0
1,0,21,2,50,5,20,10,5,10,5,7,10,7,7,6,4,5,1,32,13,6,3,1,,2,0
1,0,33,2,20,25,25,10,15,5,6,7,9,6,9,6,7,7,1,32,13,6,3,1,,2,0
1,0,28,2,5,20,25,25,15,10,6,9,10,3,9,4,6,5,1,32,13,6,3,1,,2,0
1,0,29,4,10,47,16,12,3,12,6,8,9,8,8,6,7,7,1,32,13,6,3,1,,2,1
1,0,22,4,16,20,19,16,18,11,6,8,7,7,8,6,6,7,1,32,13,6,3,1,,2,0
1,0,27,4,10,20,20,15,20,15,4,8,8,5,8,4,6,4,1,32,13,6,3,1,,2,0
1,0,30,4,20,20,35,5,10,10,6,8,8,6,6,6,7,6,1,27,5,2,1,4,,2,0
1,1,30,2,10,18,20,16,16,20,7,7,8,6,,,7,7,1,27,5,2,1,4,,2,0
1,1,28,2,15,20,35,15,5,10,7,8,8,5,5,5,6,5,1,27,5,2,1,4,,2,1
1,1,21,2,25,25,15,15,10,10,3,5,7,5,9,5,4,5,1,27,5,2,1,4,,2,0
1,1,22,2,10,30,20,10,15,15,9,8,8,8,8,8,8,8,1,27,5,2,1,4,,2,0
1,0,24,4,10,40,10,20,10,10,7,7,10,9,9,4,8,6,1,27,5,2,1,4,,2,0
1,1,35,2,15,20,25,15,15,10,8,10,10,8,7,7,8,9,1,27,5,2,1,4,,2,1
1,1,34,2,20,20,20,20,10,10,5,6,6,5,6,5,5,4,1,27,5,2,1,4,,2,0
1,1,21,2,50,5,20,10,5,10,7,6,6,,6,5,7,8,1,27,5,2,1,4,,2,1
1,1,33,2,20,25,25,10,15,5,5,6,8,5,8,5,5,6,1,27,5,2,1,4,,2,0
1,1,28,2,5,20,25,25,15,10,6,8,10,3,8,2,6,5,1,27,5,2,1,4,,2,0
1,0,29,4,10,47,16,12,3,12,5,9,9,8,7,8,8,7,1,27,5,2,1,4,,2,1
1,0,22,4,16,20,19,16,18,11,8,8,8,8,8,6,8,7,1,27,5,2,1,4,,2,1
1,0,27,4,10,20,20,15,20,15,6.5,8,8,6,7,6.5,6,5,1,27,5,2,1,4,,2,0
1,0,30,4,20,20,35,5,10,10,8,9,9,9,9,8,8,6,1,25,8,2,3,3,"31,857.00",2,1
1,1,30,2,10,18,20,16,16,20,5,7,8,9,9,,6,6,1,25,8,2,3,3,"31,857.00",2,0
1,1,28,2,15,20,35,15,5,10,9,8,8,9,8,8,8,8,1,25,8,2,3,3,"31,857.00",2,1
1,1,21,2,25,25,15,15,10,10,7,7,7,8,9,7,7,8,1,25,8,2,3,3,"31,857.00",2,1
1,1,22,2,10,30,20,10,15,15,9,9,9,9,9,9,9,7,1,25,8,2,3,3,"31,857.00",2,1
1,0,24,4,10,40,10,20,10,10,10,10,10,10,10,8,9,8,1,25,8,2,3,3,"31,857.00",2,1
1,1,35,2,15,20,25,15,15,10,8,9,9,10,7,10,9,9,1,25,8,2,3,3,"31,857.00",2,1
1,1,34,2,20,20,20,20,10,10,6,6,7,7,8,4,7,5,1,25,8,2,3,3,"31,857.00",2,0
1,1,21,2,50,5,20,10,5,10,7,6,6,7,8,,7,6,1,25,8,2,3,3,"31,857.00",2,1
1,1,33,2,20,25,25,10,15,5,6,7,8,7,8,5,7,7,1,25,8,2,3,3,"31,857.00",2,0
1,1,28,2,5,20,25,25,15,10,9,8,9,9,9,5,6,5,1,25,8,2,3,3,"31,857.00",2,0
1,0,29,4,10,47,16,12,3,12,7,5,7,5,9,7,6,6,1,25,8,2,3,3,"31,857.00",2,0
1,0,22,4,16,20,19,16,18,11,7,8,8,7,8,6,7,6,1,25,8,2,3,3,"31,857.00",2,1
1,0,27,4,10,20,20,15,20,15,,7,7,8,7,7,7,5,1,25,8,2,3,3,"31,857.00",2,1
1,0,30,4,20,20,35,5,10,10,8,8,7,7,7,5,7,5,1,30,8,2,1,1,,2,0
1,1,30,2,10,18,20,16,16,20,8,6,,9,,,8,6,1,30,8,2,1,1,,2,1
1,1,28,2,15,20,35,15,5,10,8,10,8,9,8,8,8,7,1,30,8,2,1,1,,2,1
1,1,21,2,25,25,15,15,10,10,8,8,7,7,9,8,7,7,1,30,8,2,1,1,,2,1
1,1,22,2,10,30,20,10,15,15,9,7,8,7,7,5,7,6,1,30,8,2,1,1,,2,1
1,0,24,4,10,40,10,20,10,10,8,9,9,9,9,8,9,8,0,30,8,2,1,1,,2,0
1,1,35,2,15,20,25,15,15,10,10,9,10,10,9,9,10,9,1,30,8,2,1,1,,2,1
1,1,34,2,20,20,20,20,10,10,9,8,8,10,5,5,8,5,1,30,8,2,1,1,,2,1
1,1,21,2,50,5,20,10,5,10,7,10,,,10,,6,6,1,30,8,2,1,1,,2,0
1,1,33,2,20,25,25,10,15,5,7,7,7,9,8,7,7,,1,30,8,2,1,1,,2,0
1,1,28,2,5,20,25,25,15,10,7,7,8,10,7,8,9,5,1,30,8,2,1,1,,2,1
1,0,29,4,10,47,16,12,3,12,8,5,8,9,7,3,7,7,1,30,8,2,1,1,,2,0
1,0,22,4,16,20,19,16,18,11,7,8,8,8,8,6,8,6,1,30,8,2,1,1,,10,1
1,0,27,4,10,20,20,15,20,15,7,6,7,8,5,7,7,6,1,30,8,2,1,1,,10,1
1,0,30,4,20,20,35,5,10,10,3,8,8,5,7,5,7,2,1,29,8,6,1,1,,10,0
1,0,30,2,10,18,20,16,16,20,5,9,8,8,8,8,8,5,1,29,8,6,1,1,,10,0
1,0,28,2,15,20,35,15,5,10,5,5,5,6,6,8,6,6,1,29,8,6,1,1,,10,0
1,0,21,2,25,25,15,15,10,10,3,8,8,7,9,9,6,8,1,29,8,6,1,1,,10,0
1,0,22,2,10,30,20,10,15,15,6,7,8,6,7,5,6,6,1,29,8,6,1,1,,10,0
1,0,24,4,10,40,10,20,10,10,7,9,10,9,9,6,7,6,1,29,8,6,1,1,,10,0
1,0,35,2,15,20,25,15,15,10,7,10,9,7,10,6,6,10,1,29,8,6,1,1,,10,0
1,0,34,2,20,20,20,20,10,10,5,10,10,5,10,2,6,6,1,29,8,6,1,1,,10,1
1,0,21,2,50,5,20,10,5,10,7,8,5,,,,4,5,1,29,8,6,1,1,,10,0
1,0,33,2,20,25,25,10,15,5,5,7,7,6,7,5,6,8,1,29,8,6,1,1,,10,0
1,0,28,2,5,20,25,25,15,10,5,6,7,3,7,2,6,5,1,29,8,6,1,1,,10,0
1,0,29,4,10,47,16,12,3,12,4,7,8,5,7,8,5,6,1,29,8,6,1,1,,10,0
1,0,22,4,16,20,19,16,18,11,5,6,6,5,5,6,5,5,1,29,8,6,1,1,,7,0
1,0,27,4,10,20,20,15,20,15,4,6,7,6,6,5,5,4,1,29,8,6,1,1,,7,0
1,0,30,4,20,20,35,5,10,10,2,8,7,8,7,7,5,1,1,26,9,2,2,4,,7,0
1,1,30,2,10,18,20,16,16,20,4,8,,5,,,5,6,1,26,9,2,2,4,,7,0
1,1,28,2,15,20,35,15,5,10,7,9,9,6,5,5,6,8,1,26,9,2,2,4,,7,1
1,1,21,2,25,25,15,15,10,10,3,10,10,8,9,10,7,10,1,26,9,2,2,4,,7,1
1,1,22,2,10,30,20,10,15,15,6,7,7,6,7,8,7,7,1,26,9,2,2,4,,7,0
1,0,24,4,10,40,10,20,10,10,7,8,8,8,8,8,8,7,1,26,9,2,2,4,,7,0
1,1,35,2,15,20,25,15,15,10,8,10,10,10,9,10,9,9,1,26,9,2,2,4,,7,1
1,1,34,2,20,20,20,20,10,10,5,6,10,5,6,6,4,5,1,26,9,2,2,4,,7,0
1,1,21,2,50,5,20,10,5,10,2,10,8,5,,,3,6,1,26,9,2,2,4,,7,0
1,1,33,2,20,25,25,10,15,5,3,6,5,5,5,4,4,7,1,26,9,2,2,4,,7,0
1,1,28,2,5,20,25,25,15,10,3,6,5,5,6,0,5,4,0,26,9,2,2,4,,7,0
1,0,29,4,10,47,16,12,3,12,4,6,7,5,9,6,6,7,1,26,9,2,2,4,,7,0
1,0,22,4,16,20,19,16,18,11,5,6,6,6,6,5,5,5,1,26,9,2,2,4,,6,0
1,0,27,4,10,20,20,15,20,15,3,8,6,7,5,5,6,6,1,26,9,2,2,4,,6,0
1,0,30,4,20,20,35,5,10,10,4,5,7,5,7,9,6,2,1,36,7,2,6,8,"23,207.00",6,0
1,1,30,2,10,18,20,16,16,20,5,9,8,5,,,7,5,1,36,7,2,6,8,"23,207.00",6,0
1,1,28,2,15,20,35,15,5,10,5,5,5,5,5,5,5,3,1,36,7,2,6,8,"23,207.00",6,0
1,1,21,2,25,25,15,15,10,10,3,7,7,6,8,7,4,7,1,36,7,2,6,8,"23,207.00",6,0
1,1,22,2,10,30,20,10,15,15,6,7,7,6,7,5,6,6,1,36,7,2,6,8,"23,207.00",6,0
1,0,24,4,10,40,10,20,10,10,7,9,9,7,7,4,6,5,1,36,7,2,6,8,"23,207.00",6,0
1,1,35,2,15,20,25,15,15,10,8,9,10,9,10,9,8,8,1,36,7,2,6,8,"23,207.00",6,0
1,1,34,2,20,20,20,20,10,10,5,6,10,4,10,5,5,5,1,36,7,2,6,8,"23,207.00",6,0
1,1,21,2,50,5,20,10,5,10,6,9,8,6,8,,4,7,1,36,7,2,6,8,"23,207.00",6,0
1,1,33,2,20,25,25,10,15,5,5,8,9,7,8,7,6,8,1,36,7,2,6,8,"23,207.00",6,0
1,1,28,2,5,20,25,25,15,10,5,6,7,3,7,3,5,5,1,36,7,2,6,8,"23,207.00",6,0
1,0,29,4,10,47,16,12,3,12,7,7,7,5,5,5,6,6,1,36,7,2,6,8,"23,207.00",6,0
1,0,22,4,16,20,19,16,18,11,6,6,7,6,6,5,5,5,1,36,7,2,6,8,"23,207.00",6,0
1,0,27,4,10,20,20,15,20,15,5,6,6,5,4,4,5,4,1,36,7,2,6,8,"23,207.00",6,0
1,0,30,4,20,20,35,5,10,10,5,7,7,4,7,1,3,1,1,29,8,2,3,3,,6,0
1,1,30,2,10,18,20,16,16,20,7,7,,5,,,6,6,1,29,8,2,3,3,,6,1
1,1,28,2,15,20,35,15,5,10,8,7,8,9,9,7,8,8,1,29,8,2,3,3,,6,1
1,1,21,2,25,25,15,15,10,10,4,7,7,7,8,5,6,8,1,29,8,2,3,3,,6,0
1,1,22,2,10,30,20,10,15,15,7,7,7,7,7,7,7,7,1,29,8,2,3,3,,6,1
1,0,24,4,10,40,10,20,10,10,6,7,7,2,2,2,4,3,1,29,8,2,3,3,,6,0
1,1,35,2,15,20,25,15,15,10,9,8,10,9,8,9,7,9,1,29,8,2,3,3,,6,0
1,1,34,2,20,20,20,20,10,10,6,6,7,7,9,6,7,6,1,29,8,2,3,3,,6,1
1,1,21,2,50,5,20,10,5,10,7,6,,,,,5,5,1,29,8,2,3,3,,6,0
1,1,33,2,20,25,25,10,15,5,4,6,8,6,8,5,6,7,1,29,8,2,3,3,,6,0
1,1,28,2,5,20,25,25,15,10,5,5,6,3,5,0,4,5,0,29,8,2,3,3,,6,0
1,0,29,4,10,47,16,12,3,12,7,6,7,6,6,5,6,6,1,29,8,2,3,3,,6,1
1,0,22,4,16,20,19,16,18,11,6,6,8,6,6,4,6,6,1,29,8,2,3,3,,2,0
1,0,27,4,10,20,20,15,20,15,4,7,8,5,8,5,7,3,1,29,8,2,3,3,,2,0
0,1,30,4,60,10,10,10,5,5,7,7,7,7,7,7,7,1,0,34,3,4,2,1,,2,0
0,0,23,2,50,5,15,20,10,0,6,6,7,7,5,4,7,5,1,34,3,4,2,1,,2,0
0,1,29,4,40,10,15,10,10,15,6,7,6,6,6,6,6,7,1,34,3,4,2,1,,2,0
0,0,24,2,20,10,20,20,15,15,5,4,4,2,2,,3,1,1,34,3,4,2,1,,2,0
0,0,25,3,20,15,30,10,15,10,6,8,8,8,8,1,2,1,1,34,3,4,2,1,,2,0
0,0,28,2,17,17,17,17,16,16,9,9,9,7,7,6,8,7,1,34,3,4,2,1,,2,1
0,0,27,6,10,20,25,20,20,5,6,6,6,5,6,5,5,5,1,34,3,4,2,1,,2,0
0,1,30,4,60,10,10,10,5,5,8,10,9,7,8,8,8,7,1,25,5,4,1,1,,2,1
0,0,23,2,50,5,15,20,10,0,8,8,7,7,7,7,8,6,1,25,5,4,1,1,,2,1
0,1,29,4,40,10,15,10,10,15,8,7,7,6,6,7,7,7,1,25,5,4,1,1,,2,0
0,0,24,2,20,10,20,20,15,15,8,8,8,6,8,5,8,6,1,25,5,4,1,1,,2,1
0,0,25,3,20,15,30,10,15,10,6,5,4,3,4,2,3,1,1,25,5,4,1,1,,2,0
0,0,28,2,17,17,17,17,16,16,10,10,9,7,7,8,8,6,1,25,5,4,1,1,,2,1
0,0,27,6,10,20,25,20,20,5,6,6,7,6,6,5,6,6,1,25,5,4,1,1,,2,0
0,0,30,4,60,10,10,10,5,5,10,10,9,10,10,10,10,10,1,23,3,2,8,3,,2,1
0,1,23,2,50,5,15,20,10,0,7,8,7,7,6,6,8,7,1,23,3,2,8,3,,2,0
0,0,29,4,40,10,15,10,10,15,6,8,6,6,6,6,6,7,1,23,3,2,8,3,,2,0
0,1,24,2,20,10,20,20,15,15,6,7,7,7,,7,7,5,1,23,3,2,8,3,,2,1
0,0,25,3,20,15,30,10,15,10,7,7,6,8,6,8,7,3,1,23,3,2,8,3,,2,1
0,1,28,2,17,17,17,17,16,16,6,6,7,7,6,5,5,5,1,23,3,2,8,3,,2,0
0,0,27,6,10,20,25,20,20,5,5,6,6,5,6,5,4,4,1,23,3,2,8,3,,2,0
0,0,30,4,60,10,10,10,5,5,5,10,9,10,8,8,7,5,1,30,3,3,2,4,,2,0
0,0,23,2,50,5,15,20,10,0,5,8,7,7,6,6,8,6,1,30,3,3,2,4,,2,0
0,0,29,4,40,10,15,10,10,15,7,8,8,8,7,7,8,8,1,30,3,3,2,4,,2,0
0,0,24,2,20,10,20,20,15,15,4,8,5,7,7,,5,4,1,30,3,3,2,4,,2,0
0,1,25,3,20,15,30,10,15,10,6,8,8,7,5,6,4,3,1,30,3,3,2,4,,2,0
0,0,28,2,17,17,17,17,16,16,10,9,9,10,8,9,9,6,1,30,3,3,2,4,,7,1
0,0,27,6,10,20,25,20,20,5,5,6,7,7,6,7,6,6,1,30,3,3,2,4,,7,1
0,0,30,4,60,10,10,10,5,5,6,10,9,8,8,8,6,2,1,36,9,1,5,5,,7,0
0,0,23,2,50,5,15,20,10,0,4,7,5,5,6,3,5,5,1,36,9,1,5,5,,7,0
0,0,29,4,40,10,15,10,10,15,6,8,8,8,6,7,6,7,1,36,9,1,5,5,,7,0
0,0,24,2,20,10,20,20,15,15,4,7,6,6,6,3,4,1,1,36,9,1,5,5,,7,0
0,0,25,3,20,15,30,10,15,10,4,8,7,8,7,6,2,4,1,36,9,1,5,5,,7,0
0,0,28,2,17,17,17,17,16,16,7,10,9,7,7,7,6,6,1,36,9,1,5,5,,7,1
0,0,27,6,10,20,25,20,20,5,5,8,8,8,8,8,7,7,1,36,9,1,5,5,,7,1
0,0,30,4,60,10,10,10,5,5,9,10,10,10,9,9,9,10,1,29,13,2,2,7,,7,1
0,1,23,2,50,5,15,20,10,0,7,8,7,8,7,8,8,7,1,29,13,2,2,7,,7,1
0,0,29,4,40,10,15,10,10,15,9,7,7,8,8,6,8,6,1,29,13,2,2,7,,7,1
0,1,24,2,20,10,20,20,15,15,7,6,7,6,5,7,6,5,1,29,13,2,2,7,,7,1
0,0,25,3,20,15,30,10,15,10,8,5,7,7,6,5,8,4,1,29,13,2,2,7,,7,1
0,1,28,2,17,17,17,17,16,16,10,10,10,9,9,8,10,8,1,29,13,2,2,7,,7,1
0,0,27,6,10,20,25,20,20,5,8,8,8,7,8,7,6,7,1,29,13,2,2,7,,7,1
0,0,30,4,60,10,10,10,5,5,10,10,9,10,9,9,10,10,1,30,9,2,1,1,,7,1
