,gender,match,samerace,age_o,dec_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,dec
3685,0,0,1,27,0,3,6,5,7,2,7,4,5,6,29,2,1,10,1,0
3686,0,0,0,28,1,3,8,8,9,4,9,6,6,7,29,2,1,10,1,0
3687,0,0,1,34,0,3,3,3,5,2,6,3,6,5,29,2,1,10,1,0
3688,0,0,0,27,1,3,5,6,10,4,9,5,6,7,29,2,1,10,1,0
3689,0,0,0,28,0,3,5,4,10,1,10,10,5,4,29,2,1,10,1,0
3690,0,0,0,28,0,3,3,3,8,3,7,3,4,4,29,2,1,10,1,0
3691,0,0,0,29,0,3,8,4,8,2,8,2,7,9,26,1,9,10,1,1
3692,0,1,0,24,1,3,7,9,8,3,9,7,8,9,26,1,9,10,1,1
3693,0,0,0,21,1,3,7,7,6,2,7,6,7,5,26,1,9,10,1,0
3694,0,0,0,26,1,3,8,8,5,2,7,8,7,8,26,1,9,10,1,0
3695,0,0,0,25,0,3,8,3,8,2,7,6,,8,26,1,9,10,1,0
3696,0,0,0,32,1,3,8,2,8,2,8,8,8,8,26,1,9,10,1,0
3697,0,0,0,25,0,3,8,4,8,2,8,8,6,9,26,1,9,10,1,0
3698,0,0,0,25,1,3,7,5,7,2,8,6,7,8,26,1,9,10,1,0
3699,0,0,0,27,1,3,8,6,7,2,9,6,8,7,26,1,9,10,1,0
3700,0,1,1,23,1,3,8,8,8,1,8,8,8,8,26,1,9,10,1,1
3701,0,0,0,27,0,3,1,1,1,4,1,1,1,1,26,1,9,10,1,1
3702,0,0,0,27,0,3,7,,6,2,,6,,6,26,1,9,10,1,0
3703,0,0,0,24,1,3,6,6,6,6,6,6,6,6,26,1,9,10,1,0
3704,0,0,0,22,1,3,5,8,7,2,8,8,5,7,26,1,9,10,1,0
3705,0,0,0,22,0,3,6,,8,4,8,4,6,8,26,1,9,10,1,0
3706,0,1,0,27,1,3,7,7,5,2,7,6,6,7,26,1,9,10,1,1
3707,0,1,0,28,1,3,8,7,9,4,8,7,5,8,26,1,9,10,1,1
3708,0,1,0,34,1,3,7,8,7,2,8,5,7,7,26,1,9,10,1,1
3709,0,0,0,27,1,3,6,6,10,4,8,5,6,8,26,1,9,10,1,0
3710,0,1,1,28,1,3,7,6,10,1,10,6,7,8,26,1,9,10,1,1
3711,0,0,0,28,0,3,6,5,8,3,8,4,7,8,26,1,9,10,1,0
3712,0,0,1,29,0,6,4,3,6,2,5,5,7,5,26,2,1,3,3,0
3713,0,1,0,24,1,6,6,8,7,3,8,6,9,8,26,2,1,3,3,1
3714,0,0,1,21,1,6,5,6,8,2,7,5,5,7,26,2,1,3,3,0
3715,0,0,1,26,1,6,9,7,9,2,6,8,5,8,26,2,1,3,3,0
3716,0,0,1,25,0,6,6,,6,2,7,6,,7,26,2,1,3,3,1
3717,0,0,1,32,0,6,5,2,5,2,7,3,5,5,26,2,1,3,3,0
3718,0,1,1,25,1,6,6,6,7,2,9,7,6,7,26,2,1,3,3,1
3719,0,1,1,25,1,6,8,7,7,2,7,7,7,8,26,2,1,3,3,1
3720,0,0,1,27,1,6,4,2,4,2,6,5,3,3,26,2,1,3,3,0
3721,0,1,0,23,1,6,7,7,7,1,7,7,7,7,26,2,1,3,3,1
3722,0,0,0,27,1,6,10,10,10,4,10,10,10,10,26,2,1,3,3,0
3723,0,0,1,27,0,6,6,,6,2,,6,,4,26,2,1,3,3,1
3724,0,0,0,24,1,6,7,7,7,6,7,7,7,7,26,2,1,3,3,0
3725,0,0,1,22,0,6,5,,,2,8,8,,,26,2,1,3,3,0
3726,0,0,0,22,1,6,9,10,8,4,8,8,7,8,26,2,1,3,3,0
3727,0,0,1,27,0,6,4,5,4,2,5,3,3,3,26,2,1,3,3,1
3728,0,0,0,28,1,6,7,7,8,4,5,8,6,5,26,2,1,3,3,0
3729,0,0,1,34,0,6,3,4,5,2,7,3,7,5,26,2,1,3,3,0
3730,0,0,0,27,1,6,5,6,8,4,7,5,6,6,26,2,1,3,3,0
3731,0,0,0,28,1,6,7,4,10,1,10,6,7,7,26,2,1,3,3,0
3732,0,0,0,28,0,6,5,3,6,3,7,5,6,6,26,2,1,3,3,0
3733,0,0,1,29,0,1,7,9,7,2,9,5,8,4,32,2,3,3,3,1
3734,0,0,0,24,0,1,2,2,3,3,2,4,4,0,32,2,3,3,3,0
3735,0,0,1,21,1,1,6,7,6,2,7,6,5,4,32,2,3,3,3,0
3736,0,0,1,26,0,1,3,4,4,2,6,3,3,2,32,2,3,3,3,0
3737,0,0,1,25,0,1,6,3,8,2,7,5,9,5,32,2,3,3,3,0
3738,0,0,1,32,0,1,6,8,5,2,7,5,5,5,32,2,3,3,3,0
3739,0,0,1,25,0,1,6,3,7,2,9,6,4,3,32,2,3,3,3,0
3740,0,0,1,25,0,1,4,3,7,2,8,3,8,3,32,2,3,3,3,1
3741,0,1,1,27,1,1,5,3,8,2,8,6,3,5,32,2,3,3,3,1
3742,0,0,0,23,1,1,7,0,7,1,7,7,7,0,32,2,3,3,3,0
3743,0,0,0,27,1,1,10,10,10,4,10,10,10,10,32,2,3,3,3,0
3744,0,0,1,27,0,1,4,,6,2,,4,3,3,32,2,3,3,3,0
3745,0,0,0,24,1,1,7,7,7,6,7,7,7,7,32,2,3,3,3,0
3746,0,0,1,22,1,1,4,4,6,2,9,7,,,32,2,3,3,3,0
3747,0,0,0,22,1,1,6,6,9,4,7,5,5,5,32,2,3,3,3,0
3748,0,0,1,27,0,1,3,3,6,2,5,3,5,3,32,2,3,3,3,0
3749,0,0,0,28,0,1,3,2,4,4,5,3,3,3,32,2,3,3,3,0
3750,0,0,1,34,0,1,3,4,5,2,6,3,5,3,32,2,3,3,3,0
3751,0,0,0,27,0,1,5,6,9,4,9,4,6,6,32,2,3,3,3,0
3752,0,0,0,28,0,1,4,3,7,1,7,5,5,3,32,2,3,3,3,0
3753,0,0,0,28,0,1,3,2,5,3,4,4,4,3,32,2,3,3,3,0
3754,0,0,1,29,1,16,8,6,8,2,9,8,7,7,28,2,2,2,4,0
3755,0,0,0,24,1,16,8,9,9,3,8,8,7,8,28,2,2,2,4,0
3756,0,0,1,21,1,16,7,8,6,2,8,6,6,6,28,2,2,2,4,0
3757,0,0,1,26,1,16,7,3,9,2,6,9,4,5,28,2,2,2,4,0
3758,0,0,1,25,0,16,6,,7,2,7,7,,7,28,2,2,2,4,0
3759,0,0,1,32,1,16,7,3,7,2,8,8,8,8,28,2,2,2,4,0
3760,0,0,1,25,1,16,6.5,4,7,2,8,8,7,7,28,2,2,2,4,0
3761,0,0,1,25,0,16,7,5,7,2,7,8,5,8,28,2,2,2,4,0
3762,0,0,1,27,1,16,9,8,10,2,10,9,7,8,28,2,2,2,4,0
3763,0,0,0,23,1,16,7,7,7,1,7,7,7,7,28,2,2,2,4,0
3764,0,0,0,27,1,16,10,10,10,4,10,10,10,10,28,2,2,2,4,0
3765,0,0,1,27,0,16,7,,8,2,,6,,7,28,2,2,2,4,1
3766,0,0,0,24,1,16,7.5,7.5,7.5,6,7.5,7.5,7.5,7.5,28,2,2,2,4,0
3767,0,0,1,22,1,16,5,9,,2,8,7,,,28,2,2,2,4,0
3768,0,0,0,22,1,16,6,,7,4,7,7,6,7,28,2,2,2,4,0
3769,0,1,1,27,1,16,6,5,6,2,7,7,5,6,28,2,2,2,4,1
3770,0,1,0,28,1,16,8,6,9,4,8,8,3,8,28,2,2,2,4,1
3771,0,0,1,34,1,16,6,8,7,2,7,4,7,7,28,2,2,2,4,0
3772,0,1,0,27,1,16,7,8,9,4,9,7,5,8,28,2,2,2,4,1
3773,0,1,0,28,1,16,7,4,10,1,8,7,7,5,28,2,2,2,4,1
3774,0,0,0,28,0,16,5,3,7,3,6,6,4,5,28,2,2,2,4,0
3775,0,0,0,29,0,10,6,7,7,2,5,9,5,6,26,4,2,2,4,0
3776,0,0,0,24,0,10,4,2,2,3,3,3,4,2,26,4,2,2,4,0
3777,0,0,0,21,1,10,5,5,6,2,7,5,6,5,26,4,2,2,4,0
3778,0,0,0,26,0,10,6,4,8,2,3,5,3,5,26,4,2,2,4,0
3779,0,0,0,25,0,10,6,,8,2,7,6,8,7,26,4,2,2,4,0
3780,0,0,0,32,0,10,5,,7,2,6,8,5,5,26,4,2,2,4,0
3781,0,0,0,25,0,10,4,4,7,2,8,6,5,4,26,4,2,2,4,0
3782,0,0,0,25,0,10,4,5,5,2,5,5,5,5,26,4,2,2,4,0
3783,0,0,0,27,0,10,3,3,5,2,6,5,8,7,26,4,2,2,4,0
3784,0,0,0,23,1,10,8,8,8,1,8,8,,8,26,4,2,2,4,0
3785,0,0,1,27,0,10,1,5,5,4,5,5,5,5,26,4,2,2,4,0
3786,0,0,0,27,0,10,7,,7,2,,7,,6,26,4,2,2,4,0
3787,0,0,0,24,1,10,6,6,6,6,6,6,6,6,26,4,2,2,4,0
3788,0,0,0,22,0,10,4,,,2,7,6,,,26,4,2,2,4,0
3789,0,0,1,22,1,10,9,10,9,4,9,9,6,9,26,4,2,2,4,0
3790,0,0,0,27,0,10,4,3,6,2,3,3,3,3,26,4,2,2,4,0
3791,0,0,1,28,0,10,5,3,6,4,5,7,6,5,26,4,2,2,4,0
3792,0,0,0,34,0,10,3,3,5,2,5,4,3,5,26,4,2,2,4,0
3793,0,0,1,27,1,10,7,6,9,4,8,6,6,7,26,4,2,2,4,0
3794,0,0,0,28,0,10,3,4,10,1,7,5,5,4,26,4,2,2,4,0
3795,0,0,0,28,0,10,6,6,6,3,7,7,8,7,26,4,2,2,4,0
3796,0,1,0,29,1,4,10,6,9,2,9,10,9,6,24,3,1,1,5,1
3797,0,1,1,24,1,4,9,9,9,3,9,8,10,8,24,3,1,1,5,1
3798,0,0,0,21,1,4,9,6,7,2,8,9,8,7,24,3,1,1,5,0
3799,0,1,0,26,1,4,8,7,9,2,8,8,7,8,24,3,1,1,5,1
3800,0,1,0,25,1,4,8,,8,2,8,9,8,8,24,3,1,1,5,1
3801,0,0,0,32,1,4,6,,5,2,7,7,7,7,24,3,1,1,5,0
3802,0,1,0,25,1,4,8,6,9,2,9,8,9,8,24,3,1,1,5,1
3803,0,0,0,25,0,4,7,7,7,2,7,6,7,7,24,3,1,1,5,0
3804,0,0,0,27,1,4,8,5,8,2,8,10,10,8,24,3,1,1,5,0
3805,0,0,0,23,1,4,9,9,9,1,9,9,9,9,24,3,1,1,5,0
3806,0,0,0,27,1,4,10,10,10,4,10,10,10,10,24,3,1,1,5,0
3807,0,0,0,27,1,4,7,,7,2,,7,,6,24,3,1,1,5,0
3808,0,0,0,24,1,4,8.5,8.5,8.5,6,8.5,8.5,8.5,8.5,24,3,1,1,5,0
3809,0,0,0,22,1,4,4,,,2,8,10,,,24,3,1,1,5,0
3810,0,0,0,22,1,4,9,9,9,4,9,9,7,9,24,3,1,1,5,0
3811,0,1,0,27,1,4,6,5,5,2,6,5,5,5,24,3,1,1,5,1
3812,0,1,0,28,1,4,8,8,9,4,8,10,5,6,24,3,1,1,5,1
3813,0,1,0,34,1,4,8,7,8,2,8,9,7,8,24,3,1,1,5,1
3814,0,0,0,27,1,4,8,8,9,4,9,9,8,9,24,3,1,1,5,0
3815,0,1,0,28,1,4,7,6,10,1,7,8,7,7,24,3,1,1,5,1
3816,0,1,1,28,1,4,8,7,8,3,9,9,6,6,24,3,1,1,5,1
3817,0,0,1,29,1,7,9,7,9,2,8,9,6,5,24,2,4,5,6,0
3818,0,1,0,24,1,7,8,7,9,3,8,8,6,7,24,2,4,5,6,1
3819,0,0,1,21,1,7,8,8,6,2,7,8,7,5,24,2,4,5,6,0
3820,0,0,1,26,1,7,9,8,10,2,8,9,7,9,24,2,4,5,6,0
3821,0,0,1,25,0,7,7,2,8,2,7,7,,8,24,2,4,5,6,1
3822,0,0,1,32,0,7,5,2,6,2,8,5,9,7,24,2,4,5,6,0
3823,0,1,1,25,1,7,6,4,7,2,9,8,9,8,24,2,4,5,6,1
3824,0,0,1,25,1,7,8,6,8,2,8,8,7,8,24,2,4,5,6,0
3825,0,0,1,27,1,7,9,8,10,2,10,8,7,7,24,2,4,5,6,0
3826,0,0,0,23,1,7,7,,,1,8,8,,8,24,2,4,5,6,0
3827,0,1,0,27,1,7,6,9,8,4,9,8,9,9,24,2,4,5,6,1
3828,0,0,1,27,0,7,7,6,6,2,,5,,6,24,2,4,5,6,0
3829,0,0,0,24,1,7,8,8,8,6,8,8,8,8,24,2,4,5,6,0
3830,0,0,1,22,0,7,5,,,2,7,7,9,7,24,2,4,5,6,0
3831,0,0,0,22,1,7,8,7,8,4,8,8,8,8,24,2,4,5,6,0
3832,0,1,1,27,1,7,6,5,7,2,7,6,5,6,24,2,4,5,6,1
3833,0,1,0,28,1,7,9,9,9,4,10,9,8,9,24,2,4,5,6,1
3834,0,0,1,34,1,7,6,5,6,2,7,7,5,6,24,2,4,5,6,0
3835,0,1,0,27,1,7,7,7,8,4,8,6,6,6,24,2,4,5,6,1
3836,0,0,0,28,0,7,5,5,8,1,7,7,7,6,24,2,4,5,6,0
3837,0,0,0,28,1,7,7,6,6,3,8,8,6,7,24,2,4,5,6,0
3838,0,0,0,29,0,10,5,5,7,2,7,4,7,5,23,4,2,4,5,1
3839,0,0,0,24,0,10,5,4,6,3,7,4,5,4,23,4,2,4,5,0
3840,0,0,0,21,1,10,8,8,6,2,8,7,7,6,23,4,2,4,5,0
3841,0,1,0,26,1,10,7,5,9,2,8,7,5,7,23,4,2,4,5,1
3842,0,0,0,25,1,10,7,7,7,2,8,7,,7,23,4,2,4,5,0
3843,0,0,0,32,0,10,5,2,6,2,6,6,8,7,23,4,2,4,5,0
3844,0,1,0,25,1,10,5,4,8,2,9,7,7,8,23,4,2,4,5,1
3845,0,1,0,25,1,10,8,7,7,2,8,8,7,8,23,4,2,4,5,1
3846,0,1,0,27,1,10,8,9,9,2,10,7,9,6,23,4,2,4,5,1
3847,0,1,0,23,1,10,8,9,9,1,9,9,9,9,23,4,2,4,5,1
3848,0,0,1,27,1,10,6,9,5,4,9,5,9,5,23,4,2,4,5,0
3849,0,0,0,27,0,10,7,6,6,2,,6,,6,23,4,2,4,5,1
3850,0,0,0,24,1,10,6,6,6,6,6,6,6,6,23,4,2,4,5,0
3851,0,0,0,22,1,10,6,,,2,9,7,8,8,23,4,2,4,5,0
3852,0,0,1,22,1,10,6,6,7,4,7,7,5,7,23,4,2,4,5,0
3853,0,0,0,27,0,10,5,3,6,2,5,4,5,6,23,4,2,4,5,1
3854,0,0,1,28,0,10,5,5,5,4,7,5,5,5,23,4,2,4,5,1
3855,0,0,0,34,0,10,3,6,6,2,8,4,5,5,23,4,2,4,5,1
3856,0,0,1,27,1,10,7,6,8,4,8,6,6,7,23,4,2,4,5,0
3857,0,0,0,28,0,10,5,4,10,1,8,7,5,4,23,4,2,4,5,1
3858,0,0,0,28,0,10,5,5,7,3,6,6,5,5,23,4,2,4,5,1
3859,0,0,1,29,0,11,4,4,6,2,5,7,4,6,23,2,10,9,8,0
3860,0,0,0,24,0,11,6,7,0,3,4,6,5,6,23,2,10,9,8,0
3861,0,0,1,21,1,11,6,5,5,2,6,7,6,6,23,2,10,9,8,0
3862,0,0,1,26,1,11,8,8,4,2,4,7,8,9,23,2,10,9,8,0
3863,0,0,1,25,0,11,6,,6,2,6,6,,8,23,2,10,9,8,1
3864,0,0,1,32,0,11,5,2,5,2,7,5,8,5,23,2,10,9,8,0
3865,0,0,1,25,0,11,4,3,7,2,6,9,6,4,23,2,10,9,8,1
3866,0,0,1,25,1,11,6,5,6,2,6,6,4,5,23,2,10,9,8,0
3867,0,0,1,27,0,11,4,2,6,2,7,5,6,4,23,2,10,9,8,0
3868,0,1,0,23,1,11,8,8,8,1,8,8,8,8,23,2,10,9,8,1
3869,0,0,0,27,1,11,9,9,9,4,9,10,9,9,23,2,10,9,8,0
3870,0,0,1,27,0,11,3,,5,2,,5,,5,23,2,10,9,8,0
3871,0,0,0,24,1,11,6,6,6,6,6,6,6,6,23,2,10,9,8,0
3872,0,0,1,22,1,11,6,,,2,8,8,,7,23,2,10,9,8,0
3873,0,0,0,22,1,11,8.5,7,6,4,8,9,6,9,23,2,10,9,8,0
3874,0,0,1,27,0,11,3,3,7,2,3,5,3,3,23,2,10,9,8,1
3875,0,0,0,28,0,11,2,1,5,4,4,5,2,3,23,2,10,9,8,1
3876,0,0,1,34,0,11,4,4,5,2,6,3,5,6,23,2,10,9,8,1
3877,0,0,0,27,1,11,6,6,8,4,7,5,5,6,23,2,10,9,8,0
3878,0,0,0,28,0,11,7,6,10,1,7,7,7,7,23,2,10,9,8,1
3879,0,1,0,28,1,11,7,7,7,3,6,8,5,8,23,2,10,9,8,1
3880,0,0,1,29,0,11,8,5,8,2,7,9,6,7,25,2,10,10,8,0
3881,0,0,0,24,1,11,8,7,7,3,8,8,8,7,25,2,10,10,8,0
3882,0,0,1,21,1,11,7,7,4,2,6,7,7,6,25,2,10,10,8,0
3883,0,0,1,26,0,11,6,6,6,2,5,7,8,6,25,2,10,10,8,0
3884,0,0,1,25,0,11,6,,6,2,6,7,,6,25,2,10,10,8,1
3885,0,0,1,32,0,11,5,2,7,2,7,7,5,4,25,2,10,10,8,0
3886,0,0,1,25,0,11,7,5,9,2,5,7,6,7,25,2,10,10,8,1
3887,0,0,1,25,0,11,5,5,6,2,6,6,7,6,25,2,10,10,8,0
3888,0,0,1,27,1,11,6,4,6,2,3,9,5,6,25,2,10,10,8,0
3889,0,0,0,23,1,11,8,7,9,1,8,9,7,8,25,2,10,10,8,0
3890,0,0,0,27,1,11,10,10,10,4,10,10,10,10,25,2,10,10,8,0
3891,0,0,1,27,0,11,6,,6,2,,5,,6,25,2,10,10,8,0
3892,0,0,0,24,1,11,8,8,8,6,8,8,8,8,25,2,10,10,8,0
3893,0,0,1,22,1,11,7,,8,2,9,9,9,8,25,2,10,10,8,0
3894,0,0,0,22,1,11,8,6,7,4,9,10,7,8,25,2,10,10,8,0
3895,0,0,1,27,0,11,4,4,4,2,4,7,4,4,25,2,10,10,8,0
3896,0,0,0,28,0,11,4,2,4,4,4,6,3,6,25,2,10,10,8,0
3897,0,0,1,34,0,11,6,3,6,2,6,8,5,6,25,2,10,10,8,1
3898,0,0,0,27,1,11,7,7,8,4,7,7,7,6,25,2,10,10,8,0
3899,0,0,0,28,1,11,7,7,10,1,6,6,7,9,25,2,10,10,8,0
3900,0,0,0,28,1,11,7,,8,3,6,7,5,7,25,2,10,10,8,0
3901,1,0,0,28,1,10,6,2,6,3,7,6,5,6,29,2,8,4,5,0
3902,1,0,0,33,0,10,5,5,6,4,7,5,7,6,29,2,8,4,5,0
3903,1,0,1,22,0,10,4,2,6,2,6,6,5,2,29,2,8,4,5,1
3904,1,0,0,26,0,10,6,6,7,4,6,6,6,6,29,2,8,4,5,0
3905,1,0,0,24,0,10,6,5,7,4,6,7,5,5,29,2,8,4,5,0
3906,1,0,1,24,0,10,3,0,7,2,8,5,8,6,29,2,8,4,5,0
3907,1,0,0,25,0,10,3,3,3,6,9,5,4,4,29,2,8,4,5,0
3908,1,0,1,25,1,10,7,4,8,2,9,7,7,6,29,2,8,4,5,0
3909,1,0,0,27,0,10,6,7,7,4,8,5,8,5,29,2,8,4,5,0
3910,1,0,0,26,0,10,6,7,8,4,8,6,5,6,29,2,8,4,5,0
3911,1,0,1,29,1,10,8,7,9,2,9,9,8,9,29,2,8,4,5,0
3912,1,0,0,26,1,10,8,5,10,1,10,8,10,9,29,2,8,4,5,0
3913,1,0,1,26,0,10,2,3,6,2,6,3,6,5,29,2,8,4,5,0
3914,1,0,1,32,1,10,6,9,6,2,6,6,4,4,29,2,8,4,5,0
3915,1,0,1,28,0,10,,2,8,2,9,5,8,4,29,2,8,4,5,1
3916,1,0,0,26,0,10,5,5,5,4,6,4,5,5,29,2,8,4,5,0
3917,1,1,0,24,1,10,8.5,7,9,3,9,9,,8,29,2,8,4,5,1
3918,1,0,1,24,0,10,7,8,8,2,8,6,9,6,29,2,8,4,5,1
3919,1,0,0,23,1,10,6,6,6,4,6,5,5,4,29,2,8,4,5,0
3920,1,0,1,23,0,10,6,6,6,2,7,6,5,5,29,2,8,4,5,0
3921,1,0,1,25,0,10,4,6,4,2,7,4,7,6,29,2,8,4,5,0
3922,1,1,1,28,1,3,6,6,5,3,6,4,6,6,24,3,3,3,6,1
3923,1,1,0,33,1,3,7,8,7,4,7,6,7,7,24,3,3,3,6,1
3924,1,0,0,22,0,3,3,2,3,2,3,4,4,3,24,3,3,3,6,0
3925,1,0,0,26,0,3,6,6,6,4,6,6,6,6,24,3,3,3,6,0
3926,1,0,0,24,0,3,6,4,7,4,6,6,6,5,24,3,3,3,6,0
3927,1,0,0,24,0,3,3,2,7,2,7,5,7,7,24,3,3,3,6,0
3928,1,0,0,25,0,3,5,,6,6,5,8,5,2,24,3,3,3,6,0
3929,1,0,0,25,0,3,4,3,6,2,7,5,5,5,24,3,3,3,6,0
3930,1,0,0,27,0,3,4,,8,4,6,6,7,8,24,3,3,3,6,0
3931,1,0,0,26,0,3,7,6,6,4,7,5,6,6,24,3,3,3,6,0
3932,1,0,0,29,0,3,7,4,7,2,8,7,8,7,24,3,3,3,6,0
3933,1,1,0,26,1,3,7,5,9,1,8,8,8,7,24,3,3,3,6,1
3934,1,1,0,26,1,3,8,6,8,2,8,6,7,8,24,3,3,3,6,1
3935,1,0,0,32,0,3,5,3,6,2,6,5,4,4,24,3,3,3,6,0
3936,1,0,0,28,0,3,2,1,4,2,6,4,4,4,24,3,3,3,6,1
3937,1,0,0,26,0,3,5,4,6,4,5,4,5,5,24,3,3,3,6,0
3938,1,1,1,24,1,3,8,8,7,3,7,8,8,8,24,3,3,3,6,1
3939,1,1,0,24,1,3,8,7,8,2,7,8,6,7,24,3,3,3,6,1
3940,1,0,0,23,0,3,5,4,5,4,5,4,5,5,24,3,3,3,6,0
3941,1,0,0,23,0,3,6,6,4,2,4,5,5,5,24,3,3,3,6,0
3942,1,0,0,25,0,3,7,8,6,2,7,4,9,8,24,3,3,3,6,1
3943,1,0,0,28,0,5,2,3,6,3,9,7,9,4,21,2,1,1,6,1
3944,1,0,0,33,0,5,6,5,7,4,7,6,6,5,21,2,1,1,6,1
3945,1,0,1,22,0,5,4,3,7,2,6,8,4,5,21,2,1,1,6,1
3946,1,0,0,26,0,5,6,6,6,4,7,6,7,6,21,2,1,1,6,1
3947,1,0,0,24,0,5,6,5,6,4,7,6,6,4,21,2,1,1,6,1
3948,1,0,1,24,0,5,4,6,5,2,6,5,6,6,21,2,1,1,6,1
3949,1,0,0,25,0,5,5,2,8,6,7,6,4,5,21,2,1,1,6,1
3950,1,0,1,25,0,5,5,4,8,2,8,7,8,5,21,2,1,1,6,0
3951,1,0,0,27,0,5,7,6,8,4,7,6,7,6,21,2,1,1,6,1
3952,1,1,0,26,1,5,7,7,8,4,8,8,7,8,21,2,1,1,6,1
3953,1,0,1,29,0,5,5,5,8,2,8,6,8,5,21,2,1,1,6,1
3954,1,0,0,26,0,5,8,7,10,1,9,5,7,7,21,2,1,1,6,1
3955,1,0,1,26,0,5,5,5,6,2,7,5,8,5,21,2,1,1,6,1
3956,1,0,1,32,0,5,6,8,6,2,10,8,6,5,21,2,1,1,6,1
3957,1,0,1,28,0,5,2,,0,2,5,5,7,3,21,2,1,1,6,1
3958,1,0,0,26,0,5,5,4,5,4,7,6,7,4,21,2,1,1,6,1
3959,1,0,0,24,0,5,7,,7,3,7,8,,6,21,2,1,1,6,1
3960,1,0,1,24,0,5,4,4,7,2,8,6,10,4,21,2,1,1,6,1
3961,1,0,0,23,0,5,5,4,8,4,7,5,6,5,21,2,1,1,6,1
3962,1,0,1,23,0,5,5,4,4,2,5,6,4,5,21,2,1,1,6,1
3963,1,0,1,25,0,5,7,6,6,2,8,7,7,7,21,2,1,1,6,1
3964,1,0,0,28,0,10,3,1,4,3,5,2,5,5,26,2,7,3,4,1
3965,1,0,0,33,1,10,6,4,6,4,7,6,7,6,26,2,7,3,4,0
3966,1,0,1,22,1,10,7,3,7,2,6,8,5,5,26,2,7,3,4,0
3967,1,0,0,26,0,10,6,6,6,4,6,6,6,6,26,2,7,3,4,0
3968,1,0,0,24,0,10,6,5,5,4,6,6,6,7,26,2,7,3,4,1
3969,1,0,1,24,0,10,6,2,5,2,6,3,6,6,26,2,7,3,4,0
3970,1,1,0,25,1,10,8,9,10,6,10,7,3,6,26,2,7,3,4,1
3971,1,0,1,25,0,10,8,7,2,2,8,7,5,8,26,2,7,3,4,1
3972,1,1,0,27,1,10,8,6,7,4,8,7,8,7,26,2,7,3,4,1
3973,1,1,0,26,1,10,9,8,10,4,9,8,7,8,26,2,7,3,4,1
3974,1,0,1,29,0,10,7,6,7,2,8,7,7,8,26,2,7,3,4,0
3975,1,0,0,26,0,10,7,3,9,1,7,5,7,7,26,2,7,3,4,1
3976,1,0,1,26,0,10,6,6,6,2,7,5,6,6,26,2,7,3,4,1
3977,1,0,1,32,0,10,8,8,5,2,8,6,6,4,26,2,7,3,4,0
3978,1,0,1,28,0,10,4,1,6,2,7,4,4,5,26,2,7,3,4,1
3979,1,0,0,26,0,10,5,6,6,4,6,5,7,6,26,2,7,3,4,0
3980,1,1,0,24,1,10,8,8,8,3,9,7,8,7,26,2,7,3,4,1
3981,1,0,1,24,0,10,8,3,8,2,9,6,8,6,26,2,7,3,4,1
3982,1,1,0,23,1,10,7,8,7,4,8,7,6,7,26,2,7,3,4,1
3983,1,0,1,23,0,10,4,5,4,2,7,4,4,4,26,2,7,3,4,1
3984,1,0,1,25,0,10,6,6,8,2,9,6,8,7,26,2,7,3,4,0
3985,1,0,0,28,0,10,1,5,1,3,1,2,9,1,25,2,1,1,5,0
3986,1,0,0,33,1,10,8,5,7,4,8,7,7,8,25,2,1,1,5,0
3987,1,0,1,22,1,10,8,4,5,2,8,9,5,7,25,2,1,1,5,0
3988,1,0,0,26,0,10,6,6,6,4,6,6,6,6,25,2,1,1,5,0
3989,1,0,0,24,0,10,5,4,6,4,6,6,7,6,25,2,1,1,5,0
3990,1,0,1,24,0,10,6,7,6,2,6,5,6,6,25,2,1,1,5,0
3991,1,1,0,25,1,10,7,9,9,6,10,8,4,5,25,2,1,1,5,1
3992,1,1,1,25,1,10,8,7,3,2,10,7,7,10,25,2,1,1,5,1
3993,1,1,0,27,1,10,9,3,9,4,10,9,8,10,25,2,1,1,5,1
3994,1,1,0,26,1,10,8,6,8,4,8,8,7,8,25,2,1,1,5,1
3995,1,0,1,29,1,10,8,7,7,2,8,8,6,7,25,2,1,1,5,0
3996,1,0,0,26,0,10,7,0,8,1,8,8,8,8,25,2,1,1,5,0
3997,1,0,1,26,1,10,6,6,6,2,7,6,6,7,25,2,1,1,5,0
3998,1,0,1,32,0,10,7,4,6,2,6,5,6,5,25,2,1,1,5,0
3999,1,0,1,28,0,10,5,,8,2,6,4,3,4,25,2,1,1,5,0
4000,1,0,0,26,0,10,6,6,6,4,5,6,6,5,25,2,1,1,5,0
4001,1,1,0,24,1,10,7,7,8,3,9,7,,6,25,2,1,1,5,1
4002,1,0,1,24,1,10,8,7,7,2,7,8,7,6,25,2,1,1,5,0
4003,1,0,0,23,0,10,6,7,6,4,7,5,7,6,25,2,1,1,5,1
4004,1,0,1,23,1,10,6,5,5,2,7,6,6,5,25,2,1,1,5,0
4005,1,0,1,25,1,10,8,7,7,2,8,7,8,7,25,2,1,1,5,0
4006,1,0,0,28,0,5,2,1,2,3,8,1,8,1,32,2,1,1,8,1
4007,1,0,0,33,0,5,6,6,6,4,6,5,7,5,32,2,1,1,8,0
4008,1,0,1,22,0,5,3,2,5,2,5,4,5,2,32,2,1,1,8,0
