,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
3643,0,0,0,27,10,5.0,5.0,6.0,2,5.0,4.0,5.0,4.0,27,4,4,4,6,4.0,0
3644,0,0,1,28,10,4.0,2.0,3.0,4,4.0,5.0,5.0,2.0,27,4,4,4,6,4.0,0
3645,0,0,0,34,10,6.0,5.0,6.0,2,9.0,4.0,8.0,7.0,27,4,4,4,6,4.0,0
3646,0,1,1,27,10,6.0,7.0,8.0,4,8.0,6.0,6.0,6.0,27,4,4,4,6,4.0,1
3647,0,0,0,28,10,7.0,4.0,10.0,1,9.0,5.0,6.0,5.0,27,4,4,4,6,4.0,0
3648,0,0,0,28,10,4.0,4.0,6.0,3,8.0,3.0,6.0,6.0,27,4,4,4,6,4.0,0
3649,0,0,0,29,10,4.0,4.0,7.0,2,7.0,2.0,5.0,5.0,26,4,1,4,3,4.0,0
3650,0,0,0,24,10,6.0,5.0,0.0,3,6.0,3.0,4.0,5.0,26,4,1,4,3,4.0,0
3651,0,1,0,21,10,6.0,7.0,6.0,2,7.0,6.0,6.0,5.0,26,4,1,4,3,4.0,1
3652,0,1,0,26,10,9.0,8.0,10.0,2,9.0,8.0,5.0,7.0,26,4,1,4,3,4.0,1
3653,0,1,0,25,10,7.0,7.0,7.0,2,7.0,6.0,,7.0,26,4,1,4,3,4.0,1
3654,0,0,0,32,10,5.0,2.0,5.0,2,6.0,5.0,5.0,5.0,26,4,1,4,3,4.0,0
3655,0,0,0,25,10,4.0,8.0,8.0,2,10.0,7.0,7.0,9.0,26,4,1,4,3,4.0,0
3656,0,1,0,25,10,7.0,7.0,7.0,2,8.0,7.0,7.0,7.0,26,4,1,4,3,4.0,1
3657,0,0,0,27,10,5.0,3.0,7.0,2,9.0,3.0,5.0,3.0,26,4,1,4,3,4.0,0
3658,0,0,0,23,10,7.0,,7.0,1,7.0,7.0,7.0,7.0,26,4,1,4,3,4.0,1
3659,0,0,1,27,10,8.0,6.0,6.0,4,6.0,6.0,6.0,6.0,26,4,1,4,3,4.0,1
3660,0,0,0,27,10,6.0,,8.0,2,8.0,6.0,6.0,5.0,26,4,1,4,3,4.0,0
3661,0,0,0,24,10,6.0,6.0,6.0,6,6.0,6.0,6.0,6.0,26,4,1,4,3,4.0,1
3662,0,0,0,22,10,7.0,9.0,,2,8.0,6.0,,,26,4,1,4,3,4.0,1
3663,0,0,1,22,10,4.0,7.0,6.0,4,5.0,4.0,5.0,4.0,26,4,1,4,3,4.0,0
3664,0,0,0,27,10,5.0,5.0,6.0,2,6.0,4.0,6.0,5.0,26,4,1,4,3,4.0,0
3665,0,0,1,28,10,3.0,2.0,2.0,4,6.0,4.0,7.0,2.0,26,4,1,4,3,4.0,0
3666,0,0,0,34,10,4.0,3.0,7.0,2,8.0,5.0,7.0,6.0,26,4,1,4,3,4.0,0
3667,0,1,1,27,10,6.0,6.0,7.0,4,8.0,6.0,6.0,7.0,26,4,1,4,3,4.0,1
3668,0,0,0,28,10,5.0,4.0,9.0,1,7.0,5.0,6.0,4.0,26,4,1,4,3,4.0,0
3669,0,0,0,28,10,5.0,5.0,6.0,3,7.0,5.0,5.0,6.0,26,4,1,4,3,4.0,0
3670,0,0,1,29,3,8.0,5.0,8.0,2,9.0,2.0,8.0,9.0,29,2,1,10,1,4.0,0
3671,0,0,0,24,3,5.0,5.0,6.0,3,7.0,4.0,2.0,6.0,29,2,1,10,1,4.0,0
3672,0,0,1,21,3,5.0,7.0,7.0,2,8.0,4.0,8.0,5.0,29,2,1,10,1,4.0,1
3673,0,0,1,26,3,6.0,6.0,6.0,2,7.0,5.0,6.0,3.0,29,2,1,10,1,4.0,0
3674,0,0,1,25,3,5.0,,5.0,2,5.0,5.0,,5.0,29,2,1,10,1,4.0,0
3675,0,0,1,32,3,6.0,2.0,5.0,2,6.0,5.0,7.0,7.0,29,2,1,10,1,2.0,1
3676,0,0,1,25,3,5.0,4.0,8.0,2,9.0,6.0,7.0,3.0,29,2,1,10,1,2.0,0
3677,0,0,1,25,3,4.0,4.0,7.0,2,7.0,3.0,7.0,5.0,29,2,1,10,1,2.0,0
3678,0,0,1,27,3,8.0,4.0,7.0,2,7.0,6.0,3.0,5.0,29,2,1,10,1,2.0,1
3679,0,0,0,23,3,7.0,7.0,7.0,1,7.0,7.0,7.0,7.0,29,2,1,10,1,2.0,1
3680,0,0,0,27,3,10.0,10.0,10.0,4,10.0,10.0,10.0,10.0,29,2,1,10,1,2.0,1
3681,0,0,1,27,3,7.0,,9.0,2,,5.0,,6.0,29,2,1,10,1,2.0,0
3682,0,0,0,24,3,7.0,7.0,7.0,6,7.0,7.0,7.0,7.0,29,2,1,10,1,2.0,1
3683,0,0,1,22,3,4.0,,,2,9.0,7.0,,7.0,29,2,1,10,1,2.0,0
3684,0,0,0,22,3,6.0,6.0,8.0,4,6.0,6.0,5.0,6.0,29,2,1,10,1,2.0,1
3685,0,0,1,27,3,6.0,5.0,7.0,2,7.0,4.0,5.0,6.0,29,2,1,10,1,2.0,0
3686,0,0,0,28,3,8.0,8.0,9.0,4,9.0,6.0,6.0,7.0,29,2,1,10,1,2.0,1
3687,0,0,1,34,3,3.0,3.0,5.0,2,6.0,3.0,6.0,5.0,29,2,1,10,1,2.0,0
3688,0,0,0,27,3,5.0,6.0,10.0,4,9.0,5.0,6.0,7.0,29,2,1,10,1,2.0,1
3689,0,0,0,28,3,5.0,4.0,10.0,1,10.0,10.0,5.0,4.0,29,2,1,10,1,2.0,0
3690,0,0,0,28,3,3.0,3.0,8.0,3,7.0,3.0,4.0,4.0,29,2,1,10,1,2.0,0
3691,0,0,0,29,3,8.0,4.0,8.0,2,8.0,2.0,7.0,9.0,26,1,9,10,1,2.0,0
3692,0,1,0,24,3,7.0,9.0,8.0,3,9.0,7.0,8.0,9.0,26,1,9,10,1,2.0,1
3693,0,0,0,21,3,7.0,7.0,6.0,2,7.0,6.0,7.0,5.0,26,1,9,10,1,2.0,1
3694,0,0,0,26,3,8.0,8.0,5.0,2,7.0,8.0,7.0,8.0,26,1,9,10,1,2.0,1
3695,0,0,0,25,3,8.0,3.0,8.0,2,7.0,6.0,,8.0,26,1,9,10,1,2.0,0
3696,0,0,0,32,3,8.0,2.0,8.0,2,8.0,8.0,8.0,8.0,26,1,9,10,1,2.0,1
3697,0,0,0,25,3,8.0,4.0,8.0,2,8.0,8.0,6.0,9.0,26,1,9,10,1,2.0,0
3698,0,0,0,25,3,7.0,5.0,7.0,2,8.0,6.0,7.0,8.0,26,1,9,10,1,2.0,1
3699,0,0,0,27,3,8.0,6.0,7.0,2,9.0,6.0,8.0,7.0,26,1,9,10,1,2.0,1
3700,0,1,1,23,3,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,26,1,9,10,1,2.0,1
3701,0,0,0,27,3,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,26,1,9,10,1,2.0,0
3702,0,0,0,27,3,7.0,,6.0,2,,6.0,,6.0,26,1,9,10,1,2.0,0
3703,0,0,0,24,3,6.0,6.0,6.0,6,6.0,6.0,6.0,6.0,26,1,9,10,1,2.0,1
3704,0,0,0,22,3,5.0,8.0,7.0,2,8.0,8.0,5.0,7.0,26,1,9,10,1,2.0,1
3705,0,0,0,22,3,6.0,,8.0,4,8.0,4.0,6.0,8.0,26,1,9,10,1,2.0,0
3706,0,1,0,27,3,7.0,7.0,5.0,2,7.0,6.0,6.0,7.0,26,1,9,10,1,2.0,1
3707,0,1,0,28,3,8.0,7.0,9.0,4,8.0,7.0,5.0,8.0,26,1,9,10,1,2.0,1
3708,0,1,0,34,3,7.0,8.0,7.0,2,8.0,5.0,7.0,7.0,26,1,9,10,1,2.0,1
3709,0,0,0,27,3,6.0,6.0,10.0,4,8.0,5.0,6.0,8.0,26,1,9,10,1,2.0,1
3710,0,1,1,28,3,7.0,6.0,10.0,1,10.0,6.0,7.0,8.0,26,1,9,10,1,2.0,1
3711,0,0,0,28,3,6.0,5.0,8.0,3,8.0,4.0,7.0,8.0,26,1,9,10,1,2.0,0
3712,0,0,1,29,6,4.0,3.0,6.0,2,5.0,5.0,7.0,5.0,26,2,1,3,3,2.0,0
3713,0,1,0,24,6,6.0,8.0,7.0,3,8.0,6.0,9.0,8.0,26,2,1,3,3,2.0,1
3714,0,0,1,21,6,5.0,6.0,8.0,2,7.0,5.0,5.0,7.0,26,2,1,3,3,2.0,1
3715,0,0,1,26,6,9.0,7.0,9.0,2,6.0,8.0,5.0,8.0,26,2,1,3,3,2.0,1
3716,0,0,1,25,6,6.0,,6.0,2,7.0,6.0,,7.0,26,2,1,3,3,2.0,0
3717,0,0,1,32,6,5.0,2.0,5.0,2,7.0,3.0,5.0,5.0,26,2,1,3,3,2.0,0
3718,0,1,1,25,6,6.0,6.0,7.0,2,9.0,7.0,6.0,7.0,26,2,1,3,3,2.0,1
3719,0,1,1,25,6,8.0,7.0,7.0,2,7.0,7.0,7.0,8.0,26,2,1,3,3,2.0,1
3720,0,0,1,27,6,4.0,2.0,4.0,2,6.0,5.0,3.0,3.0,26,2,1,3,3,2.0,1
3721,0,1,0,23,6,7.0,7.0,7.0,1,7.0,7.0,7.0,7.0,26,2,1,3,3,2.0,1
3722,0,0,0,27,6,10.0,10.0,10.0,4,10.0,10.0,10.0,10.0,26,2,1,3,3,2.0,1
3723,0,0,1,27,6,6.0,,6.0,2,,6.0,,4.0,26,2,1,3,3,2.0,0
3724,0,0,0,24,6,7.0,7.0,7.0,6,7.0,7.0,7.0,7.0,26,2,1,3,3,2.0,1
3725,0,0,1,22,6,5.0,,,2,8.0,8.0,,,26,2,1,3,3,2.0,0
3726,0,0,0,22,6,9.0,10.0,8.0,4,8.0,8.0,7.0,8.0,26,2,1,3,3,2.0,1
3727,0,0,1,27,6,4.0,5.0,4.0,2,5.0,3.0,3.0,3.0,26,2,1,3,3,2.0,0
3728,0,0,0,28,6,7.0,7.0,8.0,4,5.0,8.0,6.0,5.0,26,2,1,3,3,2.0,1
3729,0,0,1,34,6,3.0,4.0,5.0,2,7.0,3.0,7.0,5.0,26,2,1,3,3,2.0,0
3730,0,0,0,27,6,5.0,6.0,8.0,4,7.0,5.0,6.0,6.0,26,2,1,3,3,2.0,1
3731,0,0,0,28,6,7.0,4.0,10.0,1,10.0,6.0,7.0,7.0,26,2,1,3,3,2.0,1
3732,0,0,0,28,6,5.0,3.0,6.0,3,7.0,5.0,6.0,6.0,26,2,1,3,3,2.0,0
3733,0,0,1,29,1,7.0,9.0,7.0,2,9.0,5.0,8.0,4.0,32,2,3,3,3,2.0,0
3734,0,0,0,24,1,2.0,2.0,3.0,3,2.0,4.0,4.0,0.0,32,2,3,3,3,2.0,0
3735,0,0,1,21,1,6.0,7.0,6.0,2,7.0,6.0,5.0,4.0,32,2,3,3,3,2.0,1
3736,0,0,1,26,1,3.0,4.0,4.0,2,6.0,3.0,3.0,2.0,32,2,3,3,3,2.0,0
3737,0,0,1,25,1,6.0,3.0,8.0,2,7.0,5.0,9.0,5.0,32,2,3,3,3,2.0,0
3738,0,0,1,32,1,6.0,8.0,5.0,2,7.0,5.0,5.0,5.0,32,2,3,3,3,2.0,0
3739,0,0,1,25,1,6.0,3.0,7.0,2,9.0,6.0,4.0,3.0,32,2,3,3,3,2.0,0
3740,0,0,1,25,1,4.0,3.0,7.0,2,8.0,3.0,8.0,3.0,32,2,3,3,3,2.0,0
3741,0,1,1,27,1,5.0,3.0,8.0,2,8.0,6.0,3.0,5.0,32,2,3,3,3,2.0,1
3742,0,0,0,23,1,7.0,0.0,7.0,1,7.0,7.0,7.0,0.0,32,2,3,3,3,2.0,1
3743,0,0,0,27,1,10.0,10.0,10.0,4,10.0,10.0,10.0,10.0,32,2,3,3,3,2.0,1
3744,0,0,1,27,1,4.0,,6.0,2,,4.0,3.0,3.0,32,2,3,3,3,2.0,0
3745,0,0,0,24,1,7.0,7.0,7.0,6,7.0,7.0,7.0,7.0,32,2,3,3,3,2.0,1
3746,0,0,1,22,1,4.0,4.0,6.0,2,9.0,7.0,,,32,2,3,3,3,2.0,1
3747,0,0,0,22,1,6.0,6.0,9.0,4,7.0,5.0,5.0,5.0,32,2,3,3,3,2.0,1
3748,0,0,1,27,1,3.0,3.0,6.0,2,5.0,3.0,5.0,3.0,32,2,3,3,3,2.0,0
3749,0,0,0,28,1,3.0,2.0,4.0,4,5.0,3.0,3.0,3.0,32,2,3,3,3,2.0,0
3750,0,0,1,34,1,3.0,4.0,5.0,2,6.0,3.0,5.0,3.0,32,2,3,3,3,2.0,0
3751,0,0,0,27,1,5.0,6.0,9.0,4,9.0,4.0,6.0,6.0,32,2,3,3,3,2.0,0
3752,0,0,0,28,1,4.0,3.0,7.0,1,7.0,5.0,5.0,3.0,32,2,3,3,3,2.0,0
3753,0,0,0,28,1,3.0,2.0,5.0,3,4.0,4.0,4.0,3.0,32,2,3,3,3,2.0,0
3754,0,0,1,29,16,8.0,6.0,8.0,2,9.0,8.0,7.0,7.0,28,2,2,2,4,2.0,1
3755,0,0,0,24,16,8.0,9.0,9.0,3,8.0,8.0,7.0,8.0,28,2,2,2,4,2.0,1
3756,0,0,1,21,16,7.0,8.0,6.0,2,8.0,6.0,6.0,6.0,28,2,2,2,4,2.0,1
3757,0,0,1,26,16,7.0,3.0,9.0,2,6.0,9.0,4.0,5.0,28,2,2,2,4,2.0,1
3758,0,0,1,25,16,6.0,,7.0,2,7.0,7.0,,7.0,28,2,2,2,4,2.0,0
3759,0,0,1,32,16,7.0,3.0,7.0,2,8.0,8.0,8.0,8.0,28,2,2,2,4,2.0,1
3760,0,0,1,25,16,6.5,4.0,7.0,2,8.0,8.0,7.0,7.0,28,2,2,2,4,2.0,1
3761,0,0,1,25,16,7.0,5.0,7.0,2,7.0,8.0,5.0,8.0,28,2,2,2,4,2.0,0
3762,0,0,1,27,16,9.0,8.0,10.0,2,10.0,9.0,7.0,8.0,28,2,2,2,4,2.0,1
3763,0,0,0,23,16,7.0,7.0,7.0,1,7.0,7.0,7.0,7.0,28,2,2,2,4,2.0,1
3764,0,0,0,27,16,10.0,10.0,10.0,4,10.0,10.0,10.0,10.0,28,2,2,2,4,2.0,1
3765,0,0,1,27,16,7.0,,8.0,2,,6.0,,7.0,28,2,2,2,4,2.0,0
3766,0,0,0,24,16,7.5,7.5,7.5,6,7.5,7.5,7.5,7.5,28,2,2,2,4,2.0,1
3767,0,0,1,22,16,5.0,9.0,,2,8.0,7.0,,,28,2,2,2,4,2.0,1
3768,0,0,0,22,16,6.0,,7.0,4,7.0,7.0,6.0,7.0,28,2,2,2,4,2.0,1
3769,0,1,1,27,16,6.0,5.0,6.0,2,7.0,7.0,5.0,6.0,28,2,2,2,4,2.0,1
3770,0,1,0,28,16,8.0,6.0,9.0,4,8.0,8.0,3.0,8.0,28,2,2,2,4,2.0,1
3771,0,0,1,34,16,6.0,8.0,7.0,2,7.0,4.0,7.0,7.0,28,2,2,2,4,2.0,1
3772,0,1,0,27,16,7.0,8.0,9.0,4,9.0,7.0,5.0,8.0,28,2,2,2,4,2.0,1
3773,0,1,0,28,16,7.0,4.0,10.0,1,8.0,7.0,7.0,5.0,28,2,2,2,4,2.0,1
3774,0,0,0,28,16,5.0,3.0,7.0,3,6.0,6.0,4.0,5.0,28,2,2,2,4,2.0,0
3775,0,0,0,29,10,6.0,7.0,7.0,2,5.0,9.0,5.0,6.0,26,4,2,2,4,2.0,0
3776,0,0,0,24,10,4.0,2.0,2.0,3,3.0,3.0,4.0,2.0,26,4,2,2,4,2.0,0
3777,0,0,0,21,10,5.0,5.0,6.0,2,7.0,5.0,6.0,5.0,26,4,2,2,4,2.0,1
3778,0,0,0,26,10,6.0,4.0,8.0,2,3.0,5.0,3.0,5.0,26,4,2,2,4,2.0,0
3779,0,0,0,25,10,6.0,,8.0,2,7.0,6.0,8.0,7.0,26,4,2,2,4,2.0,0
3780,0,0,0,32,10,5.0,,7.0,2,6.0,8.0,5.0,5.0,26,4,2,2,4,10.0,0
3781,0,0,0,25,10,4.0,4.0,7.0,2,8.0,6.0,5.0,4.0,26,4,2,2,4,10.0,0
3782,0,0,0,25,10,4.0,5.0,5.0,2,5.0,5.0,5.0,5.0,26,4,2,2,4,10.0,0
3783,0,0,0,27,10,3.0,3.0,5.0,2,6.0,5.0,8.0,7.0,26,4,2,2,4,10.0,0
3784,0,0,0,23,10,8.0,8.0,8.0,1,8.0,8.0,,8.0,26,4,2,2,4,10.0,1
3785,0,0,1,27,10,1.0,5.0,5.0,4,5.0,5.0,5.0,5.0,26,4,2,2,4,10.0,0
3786,0,0,0,27,10,7.0,,7.0,2,,7.0,,6.0,26,4,2,2,4,10.0,0
3787,0,0,0,24,10,6.0,6.0,6.0,6,6.0,6.0,6.0,6.0,26,4,2,2,4,10.0,1
3788,0,0,0,22,10,4.0,,,2,7.0,6.0,,,26,4,2,2,4,10.0,0
3789,0,0,1,22,10,9.0,10.0,9.0,4,9.0,9.0,6.0,9.0,26,4,2,2,4,10.0,1
3790,0,0,0,27,10,4.0,3.0,6.0,2,3.0,3.0,3.0,3.0,26,4,2,2,4,10.0,0
3791,0,0,1,28,10,5.0,3.0,6.0,4,5.0,7.0,6.0,5.0,26,4,2,2,4,10.0,0
3792,0,0,0,34,10,3.0,3.0,5.0,2,5.0,4.0,3.0,5.0,26,4,2,2,4,10.0,0
3793,0,0,1,27,10,7.0,6.0,9.0,4,8.0,6.0,6.0,7.0,26,4,2,2,4,10.0,1
3794,0,0,0,28,10,3.0,4.0,10.0,1,7.0,5.0,5.0,4.0,26,4,2,2,4,10.0,0
3795,0,0,0,28,10,6.0,6.0,6.0,3,7.0,7.0,8.0,7.0,26,4,2,2,4,10.0,0
3796,0,1,0,29,4,10.0,6.0,9.0,2,9.0,10.0,9.0,6.0,24,3,1,1,5,10.0,1
3797,0,1,1,24,4,9.0,9.0,9.0,3,9.0,8.0,10.0,8.0,24,3,1,1,5,10.0,1
3798,0,0,0,21,4,9.0,6.0,7.0,2,8.0,9.0,8.0,7.0,24,3,1,1,5,10.0,1
3799,0,1,0,26,4,8.0,7.0,9.0,2,8.0,8.0,7.0,8.0,24,3,1,1,5,10.0,1
3800,0,1,0,25,4,8.0,,8.0,2,8.0,9.0,8.0,8.0,24,3,1,1,5,10.0,1
3801,0,0,0,32,4,6.0,,5.0,2,7.0,7.0,7.0,7.0,24,3,1,1,5,10.0,1
3802,0,1,0,25,4,8.0,6.0,9.0,2,9.0,8.0,9.0,8.0,24,3,1,1,5,10.0,1
3803,0,0,0,25,4,7.0,7.0,7.0,2,7.0,6.0,7.0,7.0,24,3,1,1,5,10.0,0
3804,0,0,0,27,4,8.0,5.0,8.0,2,8.0,10.0,10.0,8.0,24,3,1,1,5,10.0,1
3805,0,0,0,23,4,9.0,9.0,9.0,1,9.0,9.0,9.0,9.0,24,3,1,1,5,10.0,1
3806,0,0,0,27,4,10.0,10.0,10.0,4,10.0,10.0,10.0,10.0,24,3,1,1,5,10.0,1
3807,0,0,0,27,4,7.0,,7.0,2,,7.0,,6.0,24,3,1,1,5,10.0,1
3808,0,0,0,24,4,8.5,8.5,8.5,6,8.5,8.5,8.5,8.5,24,3,1,1,5,10.0,1
3809,0,0,0,22,4,4.0,,,2,8.0,10.0,,,24,3,1,1,5,10.0,1
3810,0,0,0,22,4,9.0,9.0,9.0,4,9.0,9.0,7.0,9.0,24,3,1,1,5,10.0,1
3811,0,1,0,27,4,6.0,5.0,5.0,2,6.0,5.0,5.0,5.0,24,3,1,1,5,10.0,1
3812,0,1,0,28,4,8.0,8.0,9.0,4,8.0,10.0,5.0,6.0,24,3,1,1,5,10.0,1
3813,0,1,0,34,4,8.0,7.0,8.0,2,8.0,9.0,7.0,8.0,24,3,1,1,5,10.0,1
3814,0,0,0,27,4,8.0,8.0,9.0,4,9.0,9.0,8.0,9.0,24,3,1,1,5,10.0,1
3815,0,1,0,28,4,7.0,6.0,10.0,1,7.0,8.0,7.0,7.0,24,3,1,1,5,10.0,1
3816,0,1,1,28,4,8.0,7.0,8.0,3,9.0,9.0,6.0,6.0,24,3,1,1,5,10.0,1
3817,0,0,1,29,7,9.0,7.0,9.0,2,8.0,9.0,6.0,5.0,24,2,4,5,6,10.0,1
3818,0,1,0,24,7,8.0,7.0,9.0,3,8.0,8.0,6.0,7.0,24,2,4,5,6,10.0,1
3819,0,0,1,21,7,8.0,8.0,6.0,2,7.0,8.0,7.0,5.0,24,2,4,5,6,10.0,1
3820,0,0,1,26,7,9.0,8.0,10.0,2,8.0,9.0,7.0,9.0,24,2,4,5,6,10.0,1
3821,0,0,1,25,7,7.0,2.0,8.0,2,7.0,7.0,,8.0,24,2,4,5,6,10.0,0
3822,0,0,1,32,7,5.0,2.0,6.0,2,8.0,5.0,9.0,7.0,24,2,4,5,6,2.0,0
3823,0,1,1,25,7,6.0,4.0,7.0,2,9.0,8.0,9.0,8.0,24,2,4,5,6,2.0,1
3824,0,0,1,25,7,8.0,6.0,8.0,2,8.0,8.0,7.0,8.0,24,2,4,5,6,2.0,1
3825,0,0,1,27,7,9.0,8.0,10.0,2,10.0,8.0,7.0,7.0,24,2,4,5,6,2.0,1
3826,0,0,0,23,7,7.0,,,1,8.0,8.0,,8.0,24,2,4,5,6,2.0,1
3827,0,1,0,27,7,6.0,9.0,8.0,4,9.0,8.0,9.0,9.0,24,2,4,5,6,2.0,1
3828,0,0,1,27,7,7.0,6.0,6.0,2,,5.0,,6.0,24,2,4,5,6,2.0,0
3829,0,0,0,24,7,8.0,8.0,8.0,6,8.0,8.0,8.0,8.0,24,2,4,5,6,2.0,1
3830,0,0,1,22,7,5.0,,,2,7.0,7.0,9.0,7.0,24,2,4,5,6,2.0,0
3831,0,0,0,22,7,8.0,7.0,8.0,4,8.0,8.0,8.0,8.0,24,2,4,5,6,2.0,1
3832,0,1,1,27,7,6.0,5.0,7.0,2,7.0,6.0,5.0,6.0,24,2,4,5,6,2.0,1
3833,0,1,0,28,7,9.0,9.0,9.0,4,10.0,9.0,8.0,9.0,24,2,4,5,6,2.0,1
3834,0,0,1,34,7,6.0,5.0,6.0,2,7.0,7.0,5.0,6.0,24,2,4,5,6,2.0,1
3835,0,1,0,27,7,7.0,7.0,8.0,4,8.0,6.0,6.0,6.0,24,2,4,5,6,2.0,1
3836,0,0,0,28,7,5.0,5.0,8.0,1,7.0,7.0,7.0,6.0,24,2,4,5,6,2.0,0
3837,0,0,0,28,7,7.0,6.0,6.0,3,8.0,8.0,6.0,7.0,24,2,4,5,6,2.0,1
3838,0,0,0,29,10,5.0,5.0,7.0,2,7.0,4.0,7.0,5.0,23,4,2,4,5,2.0,0
3839,0,0,0,24,10,5.0,4.0,6.0,3,7.0,4.0,5.0,4.0,23,4,2,4,5,2.0,0
3840,0,0,0,21,10,8.0,8.0,6.0,2,8.0,7.0,7.0,6.0,23,4,2,4,5,2.0,1
3841,0,1,0,26,10,7.0,5.0,9.0,2,8.0,7.0,5.0,7.0,23,4,2,4,5,2.0,1
3842,0,0,0,25,10,7.0,7.0,7.0,2,8.0,7.0,,7.0,23,4,2,4,5,2.0,1
3843,0,0,0,32,10,5.0,2.0,6.0,2,6.0,6.0,8.0,7.0,23,4,2,4,5,2.0,0
3844,0,1,0,25,10,5.0,4.0,8.0,2,9.0,7.0,7.0,8.0,23,4,2,4,5,2.0,1
3845,0,1,0,25,10,8.0,7.0,7.0,2,8.0,8.0,7.0,8.0,23,4,2,4,5,2.0,1
3846,0,1,0,27,10,8.0,9.0,9.0,2,10.0,7.0,9.0,6.0,23,4,2,4,5,2.0,1
3847,0,1,0,23,10,8.0,9.0,9.0,1,9.0,9.0,9.0,9.0,23,4,2,4,5,2.0,1
3848,0,0,1,27,10,6.0,9.0,5.0,4,9.0,5.0,9.0,5.0,23,4,2,4,5,2.0,1
3849,0,0,0,27,10,7.0,6.0,6.0,2,,6.0,,6.0,23,4,2,4,5,2.0,0
3850,0,0,0,24,10,6.0,6.0,6.0,6,6.0,6.0,6.0,6.0,23,4,2,4,5,2.0,1
3851,0,0,0,22,10,6.0,,,2,9.0,7.0,8.0,8.0,23,4,2,4,5,2.0,1
3852,0,0,1,22,10,6.0,6.0,7.0,4,7.0,7.0,5.0,7.0,23,4,2,4,5,2.0,1
3853,0,0,0,27,10,5.0,3.0,6.0,2,5.0,4.0,5.0,6.0,23,4,2,4,5,2.0,0
3854,0,0,1,28,10,5.0,5.0,5.0,4,7.0,5.0,5.0,5.0,23,4,2,4,5,2.0,0
3855,0,0,0,34,10,3.0,6.0,6.0,2,8.0,4.0,5.0,5.0,23,4,2,4,5,2.0,0
3856,0,0,1,27,10,7.0,6.0,8.0,4,8.0,6.0,6.0,7.0,23,4,2,4,5,2.0,1
3857,0,0,0,28,10,5.0,4.0,10.0,1,8.0,7.0,5.0,4.0,23,4,2,4,5,2.0,0
3858,0,0,0,28,10,5.0,5.0,7.0,3,6.0,6.0,5.0,5.0,23,4,2,4,5,2.0,0
3859,0,0,1,29,11,4.0,4.0,6.0,2,5.0,7.0,4.0,6.0,23,2,10,9,8,2.0,0
3860,0,0,0,24,11,6.0,7.0,0.0,3,4.0,6.0,5.0,6.0,23,2,10,9,8,2.0,0
3861,0,0,1,21,11,6.0,5.0,5.0,2,6.0,7.0,6.0,6.0,23,2,10,9,8,2.0,1
3862,0,0,1,26,11,8.0,8.0,4.0,2,4.0,7.0,8.0,9.0,23,2,10,9,8,2.0,1
3863,0,0,1,25,11,6.0,,6.0,2,6.0,6.0,,8.0,23,2,10,9,8,2.0,0
3864,0,0,1,32,11,5.0,2.0,5.0,2,7.0,5.0,8.0,5.0,23,2,10,9,8,10.0,0
3865,0,0,1,25,11,4.0,3.0,7.0,2,6.0,9.0,6.0,4.0,23,2,10,9,8,10.0,0
3866,0,0,1,25,11,6.0,5.0,6.0,2,6.0,6.0,4.0,5.0,23,2,10,9,8,10.0,1
3867,0,0,1,27,11,4.0,2.0,6.0,2,7.0,5.0,6.0,4.0,23,2,10,9,8,10.0,0
3868,0,1,0,23,11,8.0,8.0,8.0,1,8.0,8.0,8.0,8.0,23,2,10,9,8,10.0,1
3869,0,0,0,27,11,9.0,9.0,9.0,4,9.0,10.0,9.0,9.0,23,2,10,9,8,10.0,1
3870,0,0,1,27,11,3.0,,5.0,2,,5.0,,5.0,23,2,10,9,8,10.0,0
3871,0,0,0,24,11,6.0,6.0,6.0,6,6.0,6.0,6.0,6.0,23,2,10,9,8,10.0,1
3872,0,0,1,22,11,6.0,,,2,8.0,8.0,,7.0,23,2,10,9,8,10.0,1
3873,0,0,0,22,11,8.5,7.0,6.0,4,8.0,9.0,6.0,9.0,23,2,10,9,8,10.0,1
3874,0,0,1,27,11,3.0,3.0,7.0,2,3.0,5.0,3.0,3.0,23,2,10,9,8,10.0,0
3875,0,0,0,28,11,2.0,1.0,5.0,4,4.0,5.0,2.0,3.0,23,2,10,9,8,10.0,0
3876,0,0,1,34,11,4.0,4.0,5.0,2,6.0,3.0,5.0,6.0,23,2,10,9,8,10.0,0
3877,0,0,0,27,11,6.0,6.0,8.0,4,7.0,5.0,5.0,6.0,23,2,10,9,8,10.0,1
3878,0,0,0,28,11,7.0,6.0,10.0,1,7.0,7.0,7.0,7.0,23,2,10,9,8,10.0,0
3879,0,1,0,28,11,7.0,7.0,7.0,3,6.0,8.0,5.0,8.0,23,2,10,9,8,10.0,1
3880,0,0,1,29,11,8.0,5.0,8.0,2,7.0,9.0,6.0,7.0,25,2,10,10,8,10.0,0
3881,0,0,0,24,11,8.0,7.0,7.0,3,8.0,8.0,8.0,7.0,25,2,10,10,8,10.0,1
