,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
2042,3772.0,0.0,1.0,0.0,27.0,16.0,7.0,8.0,9.0,4.0,9.0,7.0,5.0,8.0,28.0,2.0,2.0,2.0,4.0,2.0,1.0
2043,3773.0,0.0,1.0,0.0,28.0,16.0,7.0,4.0,10.0,1.0,8.0,7.0,7.0,5.0,28.0,2.0,2.0,2.0,4.0,2.0,1.0
2044,3774.0,0.0,0.0,0.0,28.0,16.0,5.0,3.0,7.0,3.0,6.0,6.0,4.0,5.0,28.0,2.0,2.0,2.0,4.0,2.0,0.0
2045,3775.0,0.0,0.0,0.0,29.0,10.0,6.0,7.0,7.0,2.0,5.0,9.0,5.0,6.0,26.0,4.0,2.0,2.0,4.0,2.0,0.0
2046,3776.0,0.0,0.0,0.0,24.0,10.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,26.0,4.0,2.0,2.0,4.0,2.0,0.0
2047,3777.0,0.0,0.0,0.0,21.0,10.0,5.0,5.0,6.0,2.0,7.0,5.0,6.0,5.0,26.0,4.0,2.0,2.0,4.0,2.0,1.0
2048,3778.0,0.0,0.0,0.0,26.0,10.0,6.0,4.0,8.0,2.0,3.0,5.0,3.0,5.0,26.0,4.0,2.0,2.0,4.0,2.0,0.0
2049,3779.0,0.0,0.0,0.0,25.0,10.0,6.0,5.529150471960023,8.0,2.0,7.0,6.0,8.0,7.0,26.0,4.0,2.0,2.0,4.0,2.0,0.0
2050,3780.0,0.0,0.0,0.0,32.0,10.0,5.0,5.529150471960023,7.0,2.0,6.0,8.0,5.0,5.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2051,3781.0,0.0,0.0,0.0,25.0,10.0,4.0,4.0,7.0,2.0,8.0,6.0,5.0,4.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2052,3782.0,0.0,0.0,0.0,25.0,10.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2053,3783.0,0.0,0.0,0.0,27.0,10.0,3.0,3.0,5.0,2.0,6.0,5.0,8.0,7.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2054,3784.0,0.0,0.0,0.0,23.0,10.0,8.0,8.0,8.0,1.0,8.0,8.0,6.600160470714095,8.0,26.0,4.0,2.0,2.0,4.0,10.0,1.0
2055,3785.0,0.0,0.0,1.0,27.0,10.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2056,3786.0,0.0,0.0,0.0,27.0,10.0,7.0,5.529150471960023,7.0,2.0,7.291772473336719,7.0,6.600160470714095,6.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2057,3787.0,0.0,0.0,0.0,24.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,26.0,4.0,2.0,2.0,4.0,10.0,1.0
2058,3788.0,0.0,0.0,0.0,22.0,10.0,4.0,5.529150471960023,7.245558375634518,2.0,7.0,6.0,6.600160470714095,6.513137755102041,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2059,3789.0,0.0,0.0,1.0,22.0,10.0,9.0,10.0,9.0,4.0,9.0,9.0,6.0,9.0,26.0,4.0,2.0,2.0,4.0,10.0,1.0
2060,3790.0,0.0,0.0,0.0,27.0,10.0,4.0,3.0,6.0,2.0,3.0,3.0,3.0,3.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2061,3791.0,0.0,0.0,1.0,28.0,10.0,5.0,3.0,6.0,4.0,5.0,7.0,6.0,5.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2062,3792.0,0.0,0.0,0.0,34.0,10.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,5.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2063,3793.0,0.0,0.0,1.0,27.0,10.0,7.0,6.0,9.0,4.0,8.0,6.0,6.0,7.0,26.0,4.0,2.0,2.0,4.0,10.0,1.0
2064,3794.0,0.0,0.0,0.0,28.0,10.0,3.0,4.0,10.0,1.0,7.0,5.0,5.0,4.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2065,3795.0,0.0,0.0,0.0,28.0,10.0,6.0,6.0,6.0,3.0,7.0,7.0,8.0,7.0,26.0,4.0,2.0,2.0,4.0,10.0,0.0
2066,3796.0,0.0,1.0,0.0,29.0,4.0,10.0,6.0,9.0,2.0,9.0,10.0,9.0,6.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2067,3797.0,0.0,1.0,1.0,24.0,4.0,9.0,9.0,9.0,3.0,9.0,8.0,10.0,8.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2068,3798.0,0.0,0.0,0.0,21.0,4.0,9.0,6.0,7.0,2.0,8.0,9.0,8.0,7.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2069,3799.0,0.0,1.0,0.0,26.0,4.0,8.0,7.0,9.0,2.0,8.0,8.0,7.0,8.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2070,3800.0,0.0,1.0,0.0,25.0,4.0,8.0,5.529150471960023,8.0,2.0,8.0,9.0,8.0,8.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2071,3801.0,0.0,0.0,0.0,32.0,4.0,6.0,5.529150471960023,5.0,2.0,7.0,7.0,7.0,7.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2072,3802.0,0.0,1.0,0.0,25.0,4.0,8.0,6.0,9.0,2.0,9.0,8.0,9.0,8.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2073,3803.0,0.0,0.0,0.0,25.0,4.0,7.0,7.0,7.0,2.0,7.0,6.0,7.0,7.0,24.0,3.0,1.0,1.0,5.0,10.0,0.0
2074,3804.0,0.0,0.0,0.0,27.0,4.0,8.0,5.0,8.0,2.0,8.0,10.0,10.0,8.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2075,3805.0,0.0,0.0,0.0,23.0,4.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2076,3806.0,0.0,0.0,0.0,27.0,4.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2077,3807.0,0.0,0.0,0.0,27.0,4.0,7.0,5.529150471960023,7.0,2.0,7.291772473336719,7.0,6.600160470714095,6.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2078,3808.0,0.0,0.0,0.0,24.0,4.0,8.5,8.5,8.5,6.0,8.5,8.5,8.5,8.5,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2079,3809.0,0.0,0.0,0.0,22.0,4.0,4.0,5.529150471960023,7.245558375634518,2.0,8.0,10.0,6.600160470714095,6.513137755102041,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2080,3810.0,0.0,0.0,0.0,22.0,4.0,9.0,9.0,9.0,4.0,9.0,9.0,7.0,9.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2081,3811.0,0.0,1.0,0.0,27.0,4.0,6.0,5.0,5.0,2.0,6.0,5.0,5.0,5.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2082,3812.0,0.0,1.0,0.0,28.0,4.0,8.0,8.0,9.0,4.0,8.0,10.0,5.0,6.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2083,3813.0,0.0,1.0,0.0,34.0,4.0,8.0,7.0,8.0,2.0,8.0,9.0,7.0,8.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2084,3814.0,0.0,0.0,0.0,27.0,4.0,8.0,8.0,9.0,4.0,9.0,9.0,8.0,9.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2085,3815.0,0.0,1.0,0.0,28.0,4.0,7.0,6.0,10.0,1.0,7.0,8.0,7.0,7.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2086,3816.0,0.0,1.0,1.0,28.0,4.0,8.0,7.0,8.0,3.0,9.0,9.0,6.0,6.0,24.0,3.0,1.0,1.0,5.0,10.0,1.0
2087,3817.0,0.0,0.0,1.0,29.0,7.0,9.0,7.0,9.0,2.0,8.0,9.0,6.0,5.0,24.0,2.0,4.0,5.0,6.0,10.0,1.0
2088,3818.0,0.0,1.0,0.0,24.0,7.0,8.0,7.0,9.0,3.0,8.0,8.0,6.0,7.0,24.0,2.0,4.0,5.0,6.0,10.0,1.0
2089,3819.0,0.0,0.0,1.0,21.0,7.0,8.0,8.0,6.0,2.0,7.0,8.0,7.0,5.0,24.0,2.0,4.0,5.0,6.0,10.0,1.0
2090,3820.0,0.0,0.0,1.0,26.0,7.0,9.0,8.0,10.0,2.0,8.0,9.0,7.0,9.0,24.0,2.0,4.0,5.0,6.0,10.0,1.0
2091,3821.0,0.0,0.0,1.0,25.0,7.0,7.0,2.0,8.0,2.0,7.0,7.0,6.600160470714095,8.0,24.0,2.0,4.0,5.0,6.0,10.0,0.0
2092,3822.0,0.0,0.0,1.0,32.0,7.0,5.0,2.0,6.0,2.0,8.0,5.0,9.0,7.0,24.0,2.0,4.0,5.0,6.0,2.0,0.0
2093,3823.0,0.0,1.0,1.0,25.0,7.0,6.0,4.0,7.0,2.0,9.0,8.0,9.0,8.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2094,3824.0,0.0,0.0,1.0,25.0,7.0,8.0,6.0,8.0,2.0,8.0,8.0,7.0,8.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2095,3825.0,0.0,0.0,1.0,27.0,7.0,9.0,8.0,10.0,2.0,10.0,8.0,7.0,7.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2096,3826.0,0.0,0.0,0.0,23.0,7.0,7.0,5.529150471960023,7.245558375634518,1.0,8.0,8.0,6.600160470714095,8.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2097,3827.0,0.0,1.0,0.0,27.0,7.0,6.0,9.0,8.0,4.0,9.0,8.0,9.0,9.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2098,3828.0,0.0,0.0,1.0,27.0,7.0,7.0,6.0,6.0,2.0,7.291772473336719,5.0,6.600160470714095,6.0,24.0,2.0,4.0,5.0,6.0,2.0,0.0
2099,3829.0,0.0,0.0,0.0,24.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2100,3830.0,0.0,0.0,1.0,22.0,7.0,5.0,5.529150471960023,7.245558375634518,2.0,7.0,7.0,9.0,7.0,24.0,2.0,4.0,5.0,6.0,2.0,0.0
2101,3831.0,0.0,0.0,0.0,22.0,7.0,8.0,7.0,8.0,4.0,8.0,8.0,8.0,8.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2102,3832.0,0.0,1.0,1.0,27.0,7.0,6.0,5.0,7.0,2.0,7.0,6.0,5.0,6.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2103,3833.0,0.0,1.0,0.0,28.0,7.0,9.0,9.0,9.0,4.0,10.0,9.0,8.0,9.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2104,3834.0,0.0,0.0,1.0,34.0,7.0,6.0,5.0,6.0,2.0,7.0,7.0,5.0,6.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2105,3835.0,0.0,1.0,0.0,27.0,7.0,7.0,7.0,8.0,4.0,8.0,6.0,6.0,6.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2106,3836.0,0.0,0.0,0.0,28.0,7.0,5.0,5.0,8.0,1.0,7.0,7.0,7.0,6.0,24.0,2.0,4.0,5.0,6.0,2.0,0.0
2107,3837.0,0.0,0.0,0.0,28.0,7.0,7.0,6.0,6.0,3.0,8.0,8.0,6.0,7.0,24.0,2.0,4.0,5.0,6.0,2.0,1.0
2108,3838.0,0.0,0.0,0.0,29.0,10.0,5.0,5.0,7.0,2.0,7.0,4.0,7.0,5.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2109,3839.0,0.0,0.0,0.0,24.0,10.0,5.0,4.0,6.0,3.0,7.0,4.0,5.0,4.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2110,3840.0,0.0,0.0,0.0,21.0,10.0,8.0,8.0,6.0,2.0,8.0,7.0,7.0,6.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2111,3841.0,0.0,1.0,0.0,26.0,10.0,7.0,5.0,9.0,2.0,8.0,7.0,5.0,7.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2112,3842.0,0.0,0.0,0.0,25.0,10.0,7.0,7.0,7.0,2.0,8.0,7.0,6.600160470714095,7.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2113,3843.0,0.0,0.0,0.0,32.0,10.0,5.0,2.0,6.0,2.0,6.0,6.0,8.0,7.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2114,3844.0,0.0,1.0,0.0,25.0,10.0,5.0,4.0,8.0,2.0,9.0,7.0,7.0,8.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2115,3845.0,0.0,1.0,0.0,25.0,10.0,8.0,7.0,7.0,2.0,8.0,8.0,7.0,8.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2116,3846.0,0.0,1.0,0.0,27.0,10.0,8.0,9.0,9.0,2.0,10.0,7.0,9.0,6.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2117,3847.0,0.0,1.0,0.0,23.0,10.0,8.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2118,3848.0,0.0,0.0,1.0,27.0,10.0,6.0,9.0,5.0,4.0,9.0,5.0,9.0,5.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2119,3849.0,0.0,0.0,0.0,27.0,10.0,7.0,6.0,6.0,2.0,7.291772473336719,6.0,6.600160470714095,6.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2120,3850.0,0.0,0.0,0.0,24.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2121,3851.0,0.0,0.0,0.0,22.0,10.0,6.0,5.529150471960023,7.245558375634518,2.0,9.0,7.0,8.0,8.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2122,3852.0,0.0,0.0,1.0,22.0,10.0,6.0,6.0,7.0,4.0,7.0,7.0,5.0,7.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2123,3853.0,0.0,0.0,0.0,27.0,10.0,5.0,3.0,6.0,2.0,5.0,4.0,5.0,6.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2124,3854.0,0.0,0.0,1.0,28.0,10.0,5.0,5.0,5.0,4.0,7.0,5.0,5.0,5.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2125,3855.0,0.0,0.0,0.0,34.0,10.0,3.0,6.0,6.0,2.0,8.0,4.0,5.0,5.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2126,3856.0,0.0,0.0,1.0,27.0,10.0,7.0,6.0,8.0,4.0,8.0,6.0,6.0,7.0,23.0,4.0,2.0,4.0,5.0,2.0,1.0
2127,3857.0,0.0,0.0,0.0,28.0,10.0,5.0,4.0,10.0,1.0,8.0,7.0,5.0,4.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2128,3858.0,0.0,0.0,0.0,28.0,10.0,5.0,5.0,7.0,3.0,6.0,6.0,5.0,5.0,23.0,4.0,2.0,4.0,5.0,2.0,0.0
2129,3859.0,0.0,0.0,1.0,29.0,11.0,4.0,4.0,6.0,2.0,5.0,7.0,4.0,6.0,23.0,2.0,10.0,9.0,8.0,2.0,0.0
2130,3860.0,0.0,0.0,0.0,24.0,11.0,6.0,7.0,0.0,3.0,4.0,6.0,5.0,6.0,23.0,2.0,10.0,9.0,8.0,2.0,0.0
2131,3861.0,0.0,0.0,1.0,21.0,11.0,6.0,5.0,5.0,2.0,6.0,7.0,6.0,6.0,23.0,2.0,10.0,9.0,8.0,2.0,1.0
2132,3862.0,0.0,0.0,1.0,26.0,11.0,8.0,8.0,4.0,2.0,4.0,7.0,8.0,9.0,23.0,2.0,10.0,9.0,8.0,2.0,1.0
2133,3863.0,0.0,0.0,1.0,25.0,11.0,6.0,5.529150471960023,6.0,2.0,6.0,6.0,6.600160470714095,8.0,23.0,2.0,10.0,9.0,8.0,2.0,0.0
2134,3864.0,0.0,0.0,1.0,32.0,11.0,5.0,2.0,5.0,2.0,7.0,5.0,8.0,5.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2135,3865.0,0.0,0.0,1.0,25.0,11.0,4.0,3.0,7.0,2.0,6.0,9.0,6.0,4.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2136,3866.0,0.0,0.0,1.0,25.0,11.0,6.0,5.0,6.0,2.0,6.0,6.0,4.0,5.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2137,3867.0,0.0,0.0,1.0,27.0,11.0,4.0,2.0,6.0,2.0,7.0,5.0,6.0,4.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2138,3868.0,0.0,1.0,0.0,23.0,11.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2139,3869.0,0.0,0.0,0.0,27.0,11.0,9.0,9.0,9.0,4.0,9.0,10.0,9.0,9.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2140,3870.0,0.0,0.0,1.0,27.0,11.0,3.0,5.529150471960023,5.0,2.0,7.291772473336719,5.0,6.600160470714095,5.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2141,3871.0,0.0,0.0,0.0,24.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2142,3872.0,0.0,0.0,1.0,22.0,11.0,6.0,5.529150471960023,7.245558375634518,2.0,8.0,8.0,6.600160470714095,7.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2143,3873.0,0.0,0.0,0.0,22.0,11.0,8.5,7.0,6.0,4.0,8.0,9.0,6.0,9.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2144,3874.0,0.0,0.0,1.0,27.0,11.0,3.0,3.0,7.0,2.0,3.0,5.0,3.0,3.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2145,3875.0,0.0,0.0,0.0,28.0,11.0,2.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2146,3876.0,0.0,0.0,1.0,34.0,11.0,4.0,4.0,5.0,2.0,6.0,3.0,5.0,6.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2147,3877.0,0.0,0.0,0.0,27.0,11.0,6.0,6.0,8.0,4.0,7.0,5.0,5.0,6.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2148,3878.0,0.0,0.0,0.0,28.0,11.0,7.0,6.0,10.0,1.0,7.0,7.0,7.0,7.0,23.0,2.0,10.0,9.0,8.0,10.0,0.0
2149,3879.0,0.0,1.0,0.0,28.0,11.0,7.0,7.0,7.0,3.0,6.0,8.0,5.0,8.0,23.0,2.0,10.0,9.0,8.0,10.0,1.0
2150,3880.0,0.0,0.0,1.0,29.0,11.0,8.0,5.0,8.0,2.0,7.0,9.0,6.0,7.0,25.0,2.0,10.0,10.0,8.0,10.0,0.0
2151,3881.0,0.0,0.0,0.0,24.0,11.0,8.0,7.0,7.0,3.0,8.0,8.0,8.0,7.0,25.0,2.0,10.0,10.0,8.0,10.0,1.0
2152,3882.0,0.0,0.0,1.0,21.0,11.0,7.0,7.0,4.0,2.0,6.0,7.0,7.0,6.0,25.0,2.0,10.0,10.0,8.0,10.0,1.0
2153,3883.0,0.0,0.0,1.0,26.0,11.0,6.0,6.0,6.0,2.0,5.0,7.0,8.0,6.0,25.0,2.0,10.0,10.0,8.0,10.0,0.0
2154,3884.0,0.0,0.0,1.0,25.0,11.0,6.0,5.529150471960023,6.0,2.0,6.0,7.0,6.600160470714095,6.0,25.0,2.0,10.0,10.0,8.0,10.0,0.0
2155,3885.0,0.0,0.0,1.0,32.0,11.0,5.0,2.0,7.0,2.0,7.0,7.0,5.0,4.0,25.0,2.0,10.0,10.0,8.0,4.0,0.0
2156,3886.0,0.0,0.0,1.0,25.0,11.0,7.0,5.0,9.0,2.0,5.0,7.0,6.0,7.0,25.0,2.0,10.0,10.0,8.0,4.0,0.0
2157,3887.0,0.0,0.0,1.0,25.0,11.0,5.0,5.0,6.0,2.0,6.0,6.0,7.0,6.0,25.0,2.0,10.0,10.0,8.0,4.0,0.0
2158,3888.0,0.0,0.0,1.0,27.0,11.0,6.0,4.0,6.0,2.0,3.0,9.0,5.0,6.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2159,3889.0,0.0,0.0,0.0,23.0,11.0,8.0,7.0,9.0,1.0,8.0,9.0,7.0,8.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2160,3890.0,0.0,0.0,0.0,27.0,11.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2161,3891.0,0.0,0.0,1.0,27.0,11.0,6.0,5.529150471960023,6.0,2.0,7.291772473336719,5.0,6.600160470714095,6.0,25.0,2.0,10.0,10.0,8.0,4.0,0.0
2162,3892.0,0.0,0.0,0.0,24.0,11.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2163,3893.0,0.0,0.0,1.0,22.0,11.0,7.0,5.529150471960023,8.0,2.0,9.0,9.0,9.0,8.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2164,3894.0,0.0,0.0,0.0,22.0,11.0,8.0,6.0,7.0,4.0,9.0,10.0,7.0,8.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2165,3895.0,0.0,0.0,1.0,27.0,11.0,4.0,4.0,4.0,2.0,4.0,7.0,4.0,4.0,25.0,2.0,10.0,10.0,8.0,4.0,0.0
2166,3896.0,0.0,0.0,0.0,28.0,11.0,4.0,2.0,4.0,4.0,4.0,6.0,3.0,6.0,25.0,2.0,10.0,10.0,8.0,4.0,0.0
2167,3897.0,0.0,0.0,1.0,34.0,11.0,6.0,3.0,6.0,2.0,6.0,8.0,5.0,6.0,25.0,2.0,10.0,10.0,8.0,4.0,0.0
2168,3898.0,0.0,0.0,0.0,27.0,11.0,7.0,7.0,8.0,4.0,7.0,7.0,7.0,6.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2169,3899.0,0.0,0.0,0.0,28.0,11.0,7.0,7.0,10.0,1.0,6.0,6.0,7.0,9.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2170,3900.0,0.0,0.0,0.0,28.0,11.0,7.0,5.529150471960023,8.0,3.0,6.0,7.0,5.0,7.0,25.0,2.0,10.0,10.0,8.0,4.0,1.0
2171,4342.0,0.0,0.0,1.0,27.0,9.0,9.0,8.0,9.0,4.0,9.0,9.0,7.0,8.0,30.0,4.0,1.0,1.0,6.0,2.0,1.0
2172,4343.0,0.0,0.0,0.0,32.0,9.0,8.0,5.529150471960023,10.0,2.0,10.0,10.0,10.0,10.0,30.0,4.0,1.0,1.0,6.0,2.0,0.0
2173,4344.0,0.0,0.0,0.0,25.0,9.0,7.0,5.0,7.0,2.0,8.0,7.0,7.0,6.0,30.0,4.0,1.0,1.0,6.0,2.0,0.0
2174,4345.0,0.0,0.0,1.0,29.0,9.0,7.0,5.0,7.0,4.0,8.0,6.0,4.0,5.0,30.0,4.0,1.0,1.0,6.0,2.0,0.0
2175,4346.0,0.0,0.0,0.0,23.0,9.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,7.0,30.0,4.0,1.0,1.0,6.0,2.0,1.0
2176,4347.0,0.0,0.0,0.0,27.0,9.0,6.0,8.0,5.0,2.0,6.0,6.0,8.0,7.0,30.0,4.0,1.0,1.0,6.0,7.0,0.0
2177,4348.0,0.0,0.0,0.0,32.0,9.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,30.0,4.0,1.0,1.0,6.0,7.0,1.0
2178,4349.0,0.0,0.0,0.0,27.0,9.0,9.0,7.0,8.0,2.0,10.0,9.0,7.0,7.0,30.0,4.0,1.0,1.0,6.0,7.0,1.0
2179,4350.0,0.0,1.0,0.0,25.0,9.0,7.0,6.0,8.0,2.0,9.0,7.0,7.0,8.0,30.0,4.0,1.0,1.0,6.0,7.0,1.0
2180,4351.0,0.0,0.0,0.0,30.0,9.0,8.0,7.0,7.0,2.0,9.0,8.0,7.0,7.0,30.0,4.0,1.0,1.0,6.0,7.0,1.0
2181,4352.0,0.0,0.0,0.0,29.0,9.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0,6.0,30.0,4.0,1.0,1.0,6.0,7.0,1.0
2182,4353.0,0.0,0.0,0.0,26.0,9.0,8.0,8.0,9.0,2.0,9.0,10.0,7.0,8.0,30.0,4.0,1.0,1.0,6.0,7.0,1.0
2183,4354.0,0.0,0.0,0.0,36.0,9.0,7.0,5.529150471960023,8.0,2.0,10.0,10.0,9.0,7.0,30.0,4.0,1.0,1.0,6.0,7.0,1.0
2184,4355.0,0.0,0.0,0.0,29.0,9.0,6.0,5.0,7.0,2.0,7.0,7.0,5.0,7.0,30.0,4.0,1.0,1.0,6.0,7.0,0.0
2185,4356.0,0.0,0.0,0.0,27.0,9.0,9.0,7.0,9.0,4.0,8.0,8.0,7.0,8.0,30.0,2.0,5.0,7.0,6.0,7.0,1.0
2186,4357.0,0.0,0.0,1.0,32.0,9.0,8.0,5.529150471960023,10.0,2.0,8.0,9.0,8.0,10.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2187,4358.0,0.0,0.0,1.0,25.0,9.0,6.0,4.0,7.0,2.0,7.0,6.0,6.0,5.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2188,4359.0,0.0,0.0,0.0,29.0,9.0,6.0,8.0,5.0,4.0,5.0,4.0,7.0,5.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2189,4360.0,0.0,0.0,1.0,23.0,9.0,3.0,2.0,6.0,2.0,6.0,5.0,4.0,3.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2190,4361.0,0.0,0.0,1.0,27.0,9.0,7.0,9.0,7.0,2.0,8.0,5.0,6.600160470714095,7.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2191,4362.0,0.0,0.0,0.0,32.0,9.0,5.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2192,4363.0,0.0,0.0,1.0,27.0,9.0,6.0,3.0,7.0,2.0,9.0,7.0,4.0,7.0,30.0,2.0,5.0,7.0,6.0,7.0,1.0
2193,4364.0,0.0,0.0,1.0,25.0,9.0,4.0,3.0,6.0,2.0,6.0,5.0,5.0,6.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2194,4365.0,0.0,0.0,1.0,30.0,9.0,5.0,4.0,7.0,2.0,7.0,4.0,7.0,4.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2195,4366.0,0.0,0.0,0.0,29.0,9.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,6.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
2196,4367.0,0.0,0.0,1.0,26.0,9.0,6.0,7.0,9.0,2.0,7.0,6.0,6.0,6.0,30.0,2.0,5.0,7.0,6.0,7.0,0.0
